Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
BIOL-111-404,2,7,1,0,0,10,3.100,0,0,0,0,0,10,SCHWEIGHOFER M
BIOL-111-405,1,7,3,2,1,14,2.357,0,0,0,1,0,15,SCHWEIGHOFER M
BIOL-111-406,8,3,0,1,1,13,3.230,0,0,0,2,0,15,SCHWEIGHOFER M
BIOL-111-407,0,1,6,0,1,8,1.875,0,0,0,0,0,8,SCHWEIGHOFER M
BIOL-111-408,6,5,3,2,0,16,2.937,0,0,0,1,0,17,SCHWEIGHOFER M
BIOL-111-409,2,2,3,0,0,7,2.857,0,0,0,0,0,7,SCHWEIGHOFER M
CHEM-106-400,7,5,4,2,1,19,2.789,0,0,0,0,0,19,TOWNSEND G
CHEM-107-401,4,23,24,10,3,64,2.234,0,0,0,4,0,68,NAIR R
CHEM-107-402,4,20,25,6,3,58,2.275,0,0,0,6,0,64,NAIR R
CHEM-107-403,2,5,13,12,3,35,1.742,0,0,0,3,0,38,ARONSON C
CHEM-107-404,6,13,20,10,3,52,2.173,0,0,0,2,0,54,ARONSON C
CHEM-116-400,2,0,1,1,2,6,1.833,0,0,0,0,0,6,TOWNSEND G
CHEM-117-401,5,6,4,1,1,17,2.764,0,0,0,2,0,19,TOWNSEND G
CHEM-117-402,4,9,2,0,2,17,2.764,0,0,0,0,0,17,TOWNSEND G
CHEM-117-403,6,4,3,1,2,16,2.687,0,0,0,3,0,19,TOWNSEND G
CHEM-117-404,3,7,6,2,2,20,2.350,0,0,0,0,0,20,TOWNSEND G
CHEM-117-405,11,6,1,0,1,19,3.368,0,0,0,1,0,20,TOWNSEND G
CHEM-117-406,11,7,1,0,0,19,3.526,0,0,0,0,0,19,TOWNSEND G
CHEM-117-407,4,5,6,3,0,18,2.555,0,0,0,0,0,18,TOWNSEND G
CHEM-117-408,3,4,2,2,2,13,2.307,0,0,0,3,0,16,TOWNSEND G
CHEM-117-409,2,8,6,1,1,18,2.500,0,0,0,1,0,19,TOWNSEND G
CHEM-117-410,1,8,5,1,1,16,2.437,0,0,0,1,0,17,TOWNSEND G
CHEM-117-412,15,3,1,1,0,20,3.600,0,0,0,0,0,20,TOWNSEND G
CHEM-119-400,2,2,4,3,4,15,1.666,0,0,0,3,0,18,ULLOA O
CHEM-119-401,1,3,2,1,7,14,1.285,0,0,0,4,0,18,ULLOA O
CHEM-119-402,3,0,2,2,2,9,2.000,0,0,0,3,0,12,ULLOA O
CHEM-120-200,4,3,0,0,0,7,3.571,0,0,0,0,0,7,GALAN J
CHEM-120-400,2,12,4,0,0,18,2.888,0,0,0,1,0,19,TOWNSEND G
CHEM-120-401,4,11,3,1,0,19,2.947,0,0,0,1,0,20,TOWNSEND G
CHEM-120-402,7,9,2,0,0,18,3.277,0,0,0,0,0,18,TOWNSEND G
CHEM-120-403,3,5,2,4,1,15,2.333,0,0,0,1,0,16,GALAN J
CHEM-120-404,7,5,2,0,1,15,3.133,0,0,0,1,0,16,GALAN J
CHEM-120-405,5,6,3,1,0,15,3.000,0,0,0,1,0,16,GALAN J
CHEM-120-406,3,5,4,3,2,17,2.235,1,0,0,2,0,20,NAIR R
CHEM-120-407,1,2,1,0,1,5,2.400,0,0,0,6,0,11,NAIR R
CHEM-120-408,1,3,0,0,1,5,2.600,0,0,0,2,0,7,NAIR R
CHEM-227-401,1,7,9,7,1,25,2.000,0,0,0,1,0,26,ULLOA O
CHEM-228-401,7,6,5,4,2,24,2.500,0,0,0,2,0,26,MOSER M
CHEM-228-402,2,6,9,4,2,23,2.086,0,0,0,2,0,25,ULLOA O
CHEM-237-401,3,6,2,1,1,13,2.692,0,0,0,0,0,13,TOWNSEND G
CHEM-237-402,2,2,3,1,1,9,2.333,0,0,0,0,0,9,TOWNSEND G
CHEM-238-401,8,5,1,1,0,15,3.333,0,0,0,0,0,15,TOWNSEND G
CHEM-238-402,8,5,1,0,0,14,3.500,0,0,0,0,0,14,TOWNSEND G
CHEM-238-404,6,0,0,0,0,6,4.000,0,0,0,0,0,6,TOWNSEND G
CHEM-238-406,7,6,1,0,0,14,3.428,0,0,0,0,0,14,TOWNSEND G
MATH-140-401,1,6,3,3,5,18,1.722,0,0,0,0,0,18,ACERO-SCHERTZER C
MATH-140-403,7,2,2,0,2,13,2.923,0,0,0,0,0,13,ACERO-SCHERTZER C
MATH-142-402,20,15,10,2,0,47,3.127,0,0,0,3,0,50,WARREN J
