Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ACCT-209-599,172,377,225,38,12,824,2.799,0,0,0,67,4,895,CLARKE M
ACCT-210-501,49,63,56,18,0,186,2.768,0,0,0,10,0,196,ALLEN N
ACCT-229-200,15,8,2,2,0,27,3.333,0,0,0,0,0,27,KNOOP J
ACCT-229-201,11,8,2,2,0,23,3.217,0,0,0,2,0,25,KNOOP J
ACCT-229-202,15,8,4,0,0,27,3.407,1,0,0,3,0,31,KNOOP J
ACCT-229-501,8,13,8,5,0,34,2.705,0,0,0,10,0,44,BARRETT J
ACCT-229-502,10,8,6,10,1,35,2.457,0,0,0,9,0,44,BARRETT J
ACCT-229-503,16,8,9,1,1,35,3.057,0,0,0,9,0,44,BARRETT J
ACCT-229-504,8,10,15,7,0,40,2.475,0,0,0,10,0,50,HEAD M
ACCT-229-505,40,32,19,11,1,103,2.961,0,0,0,15,0,118,KNOOP J
ACCT-229-506,21,23,30,11,2,87,2.574,0,0,0,24,0,111,ARNOSKY C
ACCT-229-507,28,42,21,11,4,106,2.745,0,0,0,28,0,134,ARNOSKY C
ACCT-229-508,19,19,32,6,7,83,2.445,0,0,0,26,0,109,RODRIGUEZ C
ACCT-229-509,12,10,12,6,0,40,2.700,0,0,0,5,0,45,TIPLADY L
ACCT-230-201,17,12,0,0,0,29,3.586,0,0,0,0,0,29,ALLEN N
ACCT-230-501,38,63,32,5,0,138,2.971,2,0,0,13,0,153,ALLEN N
ACCT-230-502,73,142,109,22,3,349,2.744,0,0,0,20,0,369,ALLEN N
ACCT-321-500,177,1,0,0,0,178,3.994,0,0,0,0,0,178,RANZILLA S
ACCT-322-500,63,4,0,0,0,67,3.940,0,0,0,0,0,67,RHOME C
ACCT-327-500,8,13,11,2,0,34,2.794,0,0,0,3,0,37,STUBER S
ACCT-327-501,12,11,11,0,0,34,3.029,0,0,0,3,0,37,STUBER S
ACCT-327-502,4,15,15,2,0,36,2.583,0,0,0,2,0,38,STUBER S
ACCT-327-503,7,16,10,1,1,35,2.771,0,0,0,3,0,38,BLUM E
ACCT-327-504,8,13,9,0,1,31,2.870,0,0,0,7,0,38,BLUM E
ACCT-327-505,6,17,13,1,0,37,2.756,0,0,0,4,0,41,BLUM E
ACCT-327-506,9,7,9,1,1,27,2.814,1,0,0,10,0,38,LARKIN R
ACCT-327-507,10,17,5,2,0,34,3.029,0,0,0,4,0,38,LARKIN R
ACCT-327-508,8,12,14,3,0,37,2.675,0,0,0,4,0,41,WEAVER A
ACCT-327-509,10,8,10,1,0,29,2.931,0,0,0,10,1,40,WEAVER A
ACCT-328-501,17,8,4,1,1,31,3.258,0,0,0,3,0,34,WANG D
ACCT-328-502,12,16,4,0,0,32,3.250,0,0,0,3,0,35,WANG D
ACCT-328-504,3,10,5,0,0,18,2.888,0,0,0,5,0,23,GROSSMAN S
ACCT-328-505,11,20,3,0,0,34,3.235,0,0,0,0,0,34,GROSSMAN S
ACCT-328-506,14,15,3,0,0,32,3.343,0,0,0,3,0,35,GROSSMAN S
ACCT-328-507,17,13,3,2,0,35,3.285,0,0,0,0,0,35,HARDING M
ACCT-328-508,18,11,6,0,0,35,3.342,0,0,0,0,0,35,HARDING M
ACCT-328-510,19,12,2,1,0,34,3.441,0,0,0,1,0,35,HARDING M
ACCT-329-501,74,24,0,0,0,98,3.755,0,0,0,1,0,99,FARMER K
ACCT-405-501,7,16,2,0,0,25,3.200,0,0,0,0,0,25,LASSILA D
ACCT-405-502,13,10,0,0,0,23,3.565,0,0,0,0,0,23,LASSILA D
ACCT-405-503,13,14,1,1,1,30,3.233,0,0,0,0,0,30,MCGUIRE S
ACCT-405-504,16,10,3,1,0,30,3.366,0,0,0,0,0,30,MCGUIRE S
ACCT-405-505,8,15,5,1,0,29,3.034,0,0,0,1,0,30,XIA J
ACCT-405-506,9,18,4,1,0,32,3.093,0,0,0,0,0,32,XIA J
ACCT-405-507,11,16,4,0,0,31,3.225,0,0,0,0,0,31,XIA J
ACCT-407-901,5,12,2,2,1,22,2.818,0,0,0,2,0,24,DIAZ M
ACCT-407-902,9,9,5,0,0,23,3.173,0,0,0,2,0,25,RANZILLA S
ACCT-408-501,15,1,0,0,0,16,3.937,0,0,0,0,0,16,HEAD M
ACCT-410-500,8,7,0,0,0,15,3.533,0,0,0,0,0,15,HEAD M
ACCT-421-931,30,1,0,0,0,31,3.967,0,0,0,0,0,31,FOSTER C
ACCT-421-932,35,0,0,0,0,35,4.000,0,0,0,0,0,35,FOSTER C
ACCT-421-933,33,1,0,0,0,34,3.970,0,0,0,0,0,34,FOSTER C
ACCT-427-500,20,12,3,0,0,35,3.485,0,0,0,0,0,35,ARNOSKY C
ACCT-427-501,15,15,0,1,0,31,3.419,0,0,0,2,0,33,BLASOR T
ACCT-427-502,21,11,2,0,0,34,3.558,0,0,0,1,0,35,BLASOR T
