Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
BIMS-101-501,108,5,3,0,0,116,3.905,0,0,0,0,0,116,IVANOV I
BIMS-101-502,94,3,1,0,0,98,3.948,0,0,0,0,0,98,IVANOV I
BIMS-101-504,86,0,0,0,0,86,4.000,0,0,0,0,0,86,TIAN Y
BIMS-110-501,66,1,0,0,0,67,3.985,0,0,0,0,0,67,YOUNG C
BIMS-110-502,52,1,0,0,0,53,3.981,0,0,0,0,0,53,YOUNG C
BIMS-110-M01,4,2,0,0,0,6,3.666,0,0,0,0,0,6,SILKWOOD C
BIMS-201-500,26,8,1,0,0,35,3.714,2,0,0,1,0,38,CROUCH E
BIMS-320-200,7,3,0,0,0,10,3.700,0,0,0,0,0,10,SEABURY C
BIMS-320-502,25,43,23,7,1,99,2.848,0,0,0,2,0,101,DERR J
BIMS-320-503,51,24,7,4,3,89,3.303,0,0,0,8,0,97,DOBSON L
BIMS-320-504,16,22,18,4,1,61,2.786,0,0,0,4,1,66,SKOW L
BIMS-320-505,56,16,9,4,0,85,3.458,0,0,0,2,0,87,DOBSON L
BIMS-320-M99,4,2,1,1,0,8,3.125,0,0,0,2,0,10,SILKWOOD C
BIMS-380-500,7,0,0,0,0,7,4.000,0,0,0,0,0,7,KRENEK N
BIMS-380-501,6,0,0,0,0,6,4.000,0,0,0,0,0,6,KRENEK N
BIMS-421-500,4,1,0,0,0,5,3.800,0,0,0,0,0,5,DINDOT S
BIMS-485-501,10,0,0,0,0,10,4.000,0,0,0,0,0,10,CROUCH E
BIMS-485-543,8,0,0,0,0,8,4.000,1,0,0,0,0,9,CROUCH E
BIMS-489-M01,0,5,1,1,0,7,2.571,0,0,0,0,0,7,CAVAZOS C
BIMS-491-532,19,0,0,0,0,19,4.000,0,3,0,0,0,22,CROUCH E
VMID-686-600,40,0,0,0,0,40,4.000,0,0,0,0,0,40,JOHNSON G
DEPARTMENT TOTAL:,689,136,64,21,5,915,3.429,3,3,0,19,1,941,
VIBS-111-500,79,1,0,0,0,80,3.987,0,0,0,0,0,80,YOUNG C
VIBS-111-501,77,1,0,0,0,78,3.987,0,0,0,0,0,78,YOUNG C
VIBS-111-M98,6,0,0,0,0,6,4.000,0,0,0,0,0,6,SILKWOOD C
VIBS-210-501,14,0,0,0,0,14,4.000,0,0,0,0,0,14,YOUNG C
VIBS-210-M99,11,1,0,0,0,12,3.916,0,0,0,0,0,12,SILKWOOD C
VIBS-243-500,27,7,1,0,0,35,3.742,0,0,0,0,0,35,KNEESE D
VIBS-243-501,23,8,1,0,0,32,3.687,0,0,0,0,0,32,KNEESE D
VIBS-277-500,18,4,2,3,2,29,3.137,0,0,0,3,0,32,KO G
VIBS-305-500,28,35,19,11,2,95,2.800,0,0,0,1,0,96,PINE M
