Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
PHEO-612-698,10,1,0,0,0,11,3.909,0,0,0,0,0,11,CARRILLO G
PHEO-630-600,6,1,1,0,0,8,3.625,0,0,0,0,0,8,JOHNSON N
PHEO-639-601,19,1,0,0,0,20,3.950,1,0,0,0,0,21,CIZMAS L
PHEO-640-600,7,8,2,0,0,17,3.294,0,0,0,0,0,17,PICKENS A
PHEO-645-600,15,2,1,0,0,18,3.777,0,0,0,0,0,18,BENDEN M
PHEO-650-699,13,0,0,0,0,13,4.000,0,0,0,0,0,13,RENE A
PHEO-655-600,13,4,1,0,0,18,3.666,1,0,0,0,0,19,PERES C
PHEO-675-600,6,1,0,0,0,7,3.857,0,0,0,0,0,7,SHARMA V
PHEO-679-600,17,1,0,0,0,18,3.944,0,0,0,0,0,18,BENDEN M
PHEO-682-600,5,2,0,0,0,7,3.714,0,0,0,0,0,7,BENDEN M
PHEB-602-701,6,0,2,0,0,8,3.500,0,0,0,0,0,8,ZHENG Q
PHEB-603-601,18,14,3,0,1,36,3.333,0,0,0,0,0,36,ZHAO H
PHEB-603-700,7,25,2,0,0,34,3.147,0,0,0,0,0,34,ZHAO H
PHEB-605-600,11,6,1,0,0,18,3.555,0,0,0,0,0,18,HAN D
PHEB-605-700,15,8,0,0,0,23,3.652,0,0,0,1,0,24,XU X
PHEB-611-600,2,6,0,0,0,8,3.250,0,0,0,0,3,11,TAYLOR N
PHEB-612-601,24,6,2,0,1,33,3.575,0,0,0,0,0,33,XU X
PHEB-612-700,29,4,0,0,0,33,3.878,0,0,0,0,0,33,ROH T
PHEB-614-701,6,2,0,0,0,8,3.750,0,0,0,0,0,8,ZHENG Q
PHEB-615-600,31,0,0,0,0,31,4.000,0,0,0,0,0,31,CLENDENIN M
PHEB-621-699,25,5,0,0,0,30,3.833,0,0,0,0,0,30,KALBASI S
PHEB-621-700,11,3,1,0,0,15,3.666,0,0,0,0,0,15,KALBASI S
PHEB-624-700,13,2,0,0,0,15,3.866,0,0,0,0,0,15,GORMAN D
PHEB-624-701,15,2,0,0,0,17,3.882,0,0,0,0,0,17,GORMAN D
PHEB-627-600,9,2,0,0,0,11,3.818,0,0,0,0,0,11,TAYLOR N
