Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
VMID-944-301,55,92,12,0,0,159,3.270,0,0,0,0,0,159,CERFOGLI J
VMID-964-300,132,10,0,0,0,142,3.929,0,0,0,0,0,142,TAYCE J
VMID-966-300,70,68,3,0,0,141,3.475,0,0,0,0,0,141,SCALLAN E
DEPARTMENT TOTAL:,257,170,15,0,0,442,3.514,0,0,0,0,0,442,
VIBS-912-301,32,73,44,6,3,158,2.791,0,0,0,0,0,158,HERMAN C
VIBS-914-301,72,81,5,0,0,158,3.424,0,0,0,0,0,158,FRANK-CANNON T
VIBS-948-300,20,0,0,0,0,20,4.000,0,0,0,0,0,20,YOUNG C
VIBS-988-300,13,0,0,0,0,13,4.000,0,0,0,0,0,13,BUDKE C
VIBS-988-301,138,1,0,0,0,139,3.992,0,0,0,0,0,139,BUDKE C
VLCS-910-301,62,89,7,0,0,158,3.348,0,0,0,0,0,158,MACKAY E
VLCS-924-301,68,81,10,0,0,159,3.364,0,0,0,0,0,159,GILMOUR L
VLCS-926-301,89,67,3,0,0,159,3.540,0,0,0,0,0,159,HARDY J
VLCS-948-300,27,0,0,0,0,27,4.000,0,0,0,0,0,27,MAYS G
VLCS-948-302,80,0,0,0,0,80,4.000,0,0,0,0,0,80,SAMPSON S
VLCS-957-300,52,86,3,0,0,141,3.347,0,0,0,0,0,141,WASHBURN K
VLCS-960-301,15,4,0,0,0,19,3.789,0,0,0,0,0,19,SAMPSON S
VLCS-961-301,38,4,0,0,0,42,3.904,0,0,0,0,0,42,NAGY D
VLCS-988-303,35,0,0,0,0,35,4.000,0,0,0,0,1,36,GRIFFIN C
DEPARTMENT TOTAL:,466,331,23,0,0,820,3.493,0,0,0,0,1,821,
VTPP-912-301,61,68,27,1,1,158,3.183,0,0,0,0,0,158,WASHBURN S
VTPP-948-309,75,0,0,0,0,75,4.000,0,0,0,0,0,75,BLUE MCLENDON A
DEPARTMENT TOTAL:,136,68,27,1,1,233,3.254,0,0,0,0,0,233,
VSCS-930-301,98,60,1,0,0,159,3.610,0,0,0,0,0,159,LORIA LEPIZ M
VSCS-932-301,103,48,8,0,0,159,3.597,0,0,0,0,0,159,MANKIN K
VSCS-948-300,94,1,0,0,0,95,3.989,0,0,0,0,0,95,TAYCE J
VSCS-957-300,39,70,32,0,0,141,3.049,0,0,0,0,0,141,ECKMAN S
VSCS-960-301,30,46,4,0,0,80,3.325,0,0,0,0,0,80,PATTERSON A
VSCS-988-303,36,52,0,0,0,88,3.409,0,0,0,0,0,88,SAUNDERS A
VTPB-922-301,56,74,26,2,0,158,3.164,0,0,0,0,0,158,PORTER B
VTPB-925-301,88,55,14,1,0,158,3.455,0,0,0,0,0,158,MUSSER J
VTPB-932-301,129,30,0,0,0,159,3.811,0,0,0,0,0,159,JOHNSON M
VTPB-948-309,21,0,0,0,0,21,4.000,0,0,0,0,0,21,VEMULAPALLI T
VTPB-988-300,6,0,0,0,0,6,4.000,0,0,0,0,0,6,VEMULAPALLI T
VTPB-988-301,18,0,0,0,0,18,4.000,0,0,0,0,0,18,COOK W
DEPARTMENT TOTAL:,318,159,40,3,0,520,3.525,0,0,0,0,0,520
COLLEGE TOTAL:,1852,1160,199,10,4,3225,3.439,0,0,0,0,1,3226
