Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ACCT-209-501,89,142,148,25,2,406,2.716,0,0,0,25,0,431,CLARKE M
ACCT-209-502,100,143,135,20,2,400,2.797,0,0,0,24,0,424,CLARKE M
ACCT-209-503,2,7,3,1,2,15,2.400,0,0,0,1,0,16,CLARKE M
ACCT-210-501,44,49,33,13,17,156,2.576,4,0,0,15,0,175,STRAWSER R
ACCT-229-200,12,8,1,0,0,21,3.523,0,0,0,0,0,21,KNOOP J
ACCT-229-201,7,10,2,0,0,19,3.263,0,0,0,0,0,19,KNOOP J
ACCT-229-202,14,9,1,0,0,24,3.541,0,0,0,0,0,24,KNOOP J
ACCT-229-501,6,15,13,2,0,36,2.694,0,0,0,3,0,39,BARRETT J
ACCT-229-502,5,14,9,2,1,31,2.645,0,0,0,6,0,37,BARRETT J
ACCT-229-503,4,14,8,5,2,33,2.393,0,0,0,5,0,38,BARRETT J
ACCT-229-504,6,13,14,7,2,42,2.333,0,0,0,12,0,54,HEAD M
ACCT-229-505,10,9,11,2,0,32,2.843,0,0,0,3,0,35,KNOOP J
ACCT-229-506,9,9,11,3,0,32,2.750,0,0,0,8,0,40,ARNOSKY C
ACCT-229-507,5,8,12,6,1,32,2.312,0,0,0,7,0,39,ARNOSKY C
ACCT-229-508,8,9,17,6,1,41,2.414,0,0,0,9,0,50,ARNOSKY C
ACCT-229-509,3,13,22,8,1,47,2.191,0,0,0,9,1,57,ARNOSKY C
ACCT-229-510,5,10,17,5,3,40,2.225,0,0,0,14,0,54,BARBIER E
ACCT-229-511,4,14,6,6,0,30,2.533,0,0,0,11,0,41,BARBIER E
ACCT-229-512,6,15,15,9,1,46,2.347,0,0,0,6,0,52,WEAVER A
ACCT-229-513,9,7,7,6,0,29,2.655,0,0,0,11,0,40,FLAM R
ACCT-230-201,24,5,0,0,0,29,3.827,0,0,0,1,0,30,STRAWSER R
ACCT-230-501,48,95,42,14,1,200,2.875,0,0,0,13,0,213,ALLEN N
ACCT-230-502,55,103,86,34,3,281,2.615,0,0,0,20,0,301,ALLEN N
ACCT-321-500,216,0,0,0,0,216,4.000,0,0,0,0,0,216,ROACH K
ACCT-322-500,73,9,2,0,0,84,3.845,0,0,0,1,0,85,WILLIAMS M
ACCT-327-500,5,8,16,1,2,32,2.406,0,0,0,4,0,36,LARKIN R
ACCT-327-501,12,12,6,0,0,30,3.200,0,0,0,5,0,35,LARKIN R
ACCT-327-502,8,8,13,0,0,29,2.827,0,0,0,5,0,34,LARKIN R
ACCT-327-505,2,12,9,1,1,25,2.520,0,0,0,12,0,37,NEEL T
ACCT-327-506,9,8,10,2,1,30,2.733,0,0,0,8,0,38,NEEL T
ACCT-327-507,9,15,4,1,3,32,2.812,0,0,0,9,0,41,NEEL T
ACCT-327-508,10,12,7,2,0,31,2.967,0,0,0,3,0,34,NEEL T
ACCT-328-502,9,25,9,0,1,44,2.931,0,0,0,2,0,46,KOLASINSKI A
ACCT-328-503,17,13,10,0,1,41,3.097,0,0,0,2,0,43,KOLASINSKI A
ACCT-328-504,10,27,9,0,0,46,3.021,0,0,0,2,0,48,GROSSMAN S
ACCT-328-505,11,27,8,0,0,46,3.065,0,0,0,2,0,48,GROSSMAN S
ACCT-328-506,19,22,6,0,0,47,3.276,0,0,0,0,0,47,GROSSMAN S
ACCT-329-501,77,49,10,1,0,137,3.474,0,0,0,1,0,138,FARMER K
ACCT-405-501,54,41,2,0,0,97,3.536,0,0,0,1,0,98,ROACH K
ACCT-405-502,16,32,4,1,0,53,3.188,0,0,0,1,0,54,MCGUIRE S
ACCT-405-503,17,28,6,0,0,51,3.215,0,0,0,0,0,51,MCGUIRE S
ACCT-405-504,17,21,9,0,1,48,3.104,1,0,0,0,0,49,MCGUIRE S
ACCT-407-901,9,12,5,0,0,26,3.153,0,0,0,0,0,26,DIAZ M
