Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
LAW-607-600,10,0,0,0,0,10,4.000,0,0,0,0,1,11,SNYDER F
LAW-689-600,12,1,0,0,0,13,3.923,0,0,0,0,0,13,RICH L
LAW-689-601,12,5,0,0,0,17,3.705,0,0,0,0,0,17,GUERRA M
LAW-689-602,8,1,1,0,0,10,3.700,0,0,0,0,1,11,BURGE M
LAW-689-603,7,3,0,0,0,10,3.700,0,0,0,0,1,11,NEWMAN N
LAW-689-604,9,3,0,0,0,12,3.750,0,0,0,0,0,12,DUFFY T
LAW-689-605,5,5,0,0,0,10,3.500,0,0,0,0,1,11,REILLY P
LAW-689-606,8,0,0,0,0,8,4.000,0,0,0,0,0,8,SNYDER F
LAW-689-607,13,0,0,0,0,13,4.000,0,0,0,0,0,13,SNYDER F
LAW-689-608,18,0,0,0,0,18,4.000,0,0,0,0,0,18,MORRISS A
LAW-689-700,32,5,0,0,0,37,3.864,1,0,0,0,1,39,KRAVITZ R
LAW-689-701,44,1,2,0,0,47,3.893,1,0,0,0,0,48,MCGRATH J
LAW-689-702,6,3,1,0,0,10,3.500,0,0,0,0,0,10,BLOINK R
LAW-689-703,14,2,1,0,0,17,3.764,0,0,0,0,1,18,HELGE T
LAW-689-704,7,5,0,0,0,12,3.583,1,0,0,0,1,14,HELGE T
LAW-689-705,16,20,0,0,0,36,3.444,3,0,0,0,0,39,KOEHLER M
LAW-689-706,9,4,2,0,0,15,3.466,1,0,0,0,0,16,MOORE C
LAW-694-600,15,15,1,0,0,31,3.451,1,0,0,0,0,32,BYRNES W
LAW-717-600,20,3,0,0,0,23,3.869,0,0,0,0,0,23,BYRNES W
DEPARTMENT TOTAL:,265,76,8,0,0,349,3.723,8,0,0,0,7,364
COLLEGE TOTAL:,265,76,8,0,0,349,3.723,8,0,0,0,7,364
