Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ANTH-201-500,17,37,17,6,6,83,2.638,0,0,0,13,0,96,BURKE A
ANTH-201-501,9,34,28,11,3,85,2.411,0,0,0,12,0,97,ALVARD M
ANTH-202-500,4,19,13,4,3,43,2.395,0,0,0,2,0,45,WATERS M
ANTH-204-500,6,15,10,4,0,35,2.657,0,0,0,6,0,41,GRAF K
ANTH-205-500,39,19,9,1,2,70,3.314,1,0,0,0,1,72,DEMPSEY A
ANTH-205-501,24,68,30,2,0,124,2.919,1,0,0,2,0,127,VIEIRA DE CASTRO L
ANTH-205-502,62,35,20,2,3,122,3.237,0,0,0,3,0,125,LYNCH D
ANTH-205-503,65,43,9,1,3,121,3.371,0,0,0,2,0,123,LYNCH D
ANTH-205-504,41,12,0,0,0,53,3.773,0,0,0,1,0,54,HODGES S
ANTH-205-505,24,27,12,2,0,65,3.123,0,1,0,1,0,67,DOHERTY C
ANTH-205-506,18,11,3,0,0,32,3.468,0,0,0,1,1,34,HAGSETH M
ANTH-205-507,6,15,8,2,1,32,2.718,0,0,0,2,0,34,CANTERBURY J
ANTH-205-508,20,8,1,4,1,34,3.235,0,0,0,0,0,34,BORD A
ANTH-205-509,17,1,2,0,0,20,3.750,0,0,0,0,0,20,FARRAR J
ANTH-205-599,18,36,31,7,5,97,2.567,0,0,0,21,0,118,BRYANT V
ANTH-210-501,49,31,10,3,2,95,3.284,0,0,0,2,0,97,KENNEDY C
ANTH-210-502,28,22,8,1,1,60,3.250,0,0,0,2,0,62,HOPKINS A
ANTH-225-501,10,18,22,4,1,55,2.581,0,0,0,7,0,62,DE RUITER D
ANTH-226-501,12,4,1,0,0,17,3.647,0,0,0,0,0,17,IZZO V
ANTH-226-502,11,2,1,0,0,14,3.714,0,0,0,0,0,14,ACHORN A
ANTH-229-500,4,10,3,0,0,17,3.058,0,0,0,3,0,20,GREEN T
ANTH-270-500,14,14,2,1,1,32,3.218,0,0,0,3,0,35,LAPORTE C
ANTH-301-900,2,5,6,1,1,15,2.400,2,0,0,2,0,19,THOMS A
ANTH-302-500,4,6,2,1,1,14,2.785,0,0,0,0,0,14,GOEBEL F
ANTH-305-900,9,6,1,0,0,16,3.500,0,0,0,1,0,17,LINDERHOLM A
ANTH-312-500,5,4,4,1,1,15,2.733,0,0,0,0,0,15,DE RUITER D
ANTH-316-501,17,19,12,6,0,54,2.870,0,0,0,4,0,58,PULAK C
ANTH-317-500,4,7,3,2,1,17,2.647,0,0,0,0,0,17,WACHSMANN S
ANTH-317-501,9,9,14,2,2,36,2.583,1,0,0,2,0,39,WACHSMANN S
ANTH-323-500,9,4,2,2,0,17,3.176,0,0,0,2,0,19,PULAK C
ANTH-324-501,78,30,4,2,1,115,3.582,0,0,0,1,0,116,BUSTOS I
ANTH-324-502,31,12,3,0,1,47,3.531,0,0,0,2,0,49,DEL CIAMPO M
ANTH-340-500,5,8,9,2,0,24,2.666,0,0,0,0,0,24,GREEN T
ANTH-354-500,17,0,4,1,0,22,3.500,0,0,0,1,0,23,CARLSON D
ANTH-403-500,9,3,0,0,1,13,3.461,0,0,0,1,0,14,LYNCH D
ANTH-410-500,10,10,6,1,4,31,2.677,0,0,0,1,0,32,LAPORTE C
ANTH-415-900,2,3,1,0,0,6,3.166,0,0,0,0,6,12,WHITE J
ANTH-425-500,5,2,2,1,1,11,2.818,0,0,0,0,0,11,WRIGHT L
ANTH-426-500,15,5,3,1,0,24,3.416,0,0,0,0,0,24,HOPKINS A
ANTH-434-900,7,9,5,2,0,23,2.913,0,0,0,1,0,24,WINKING J
ANTH-436-500,13,4,4,2,0,23,3.217,0,0,0,0,0,23,WACHSMANN S
ANTH-448-500,3,6,3,0,1,13,2.769,0,0,0,1,0,14,CARLSON D
ANTH-484-501,7,1,0,0,0,8,3.863,0,0,0,0,0,8,WERNER C
ANTH-489-501,2,5,4,0,1,12,2.583,0,0,0,0,0,12,LINDERHOLM A
ANTH-489-502,11,0,0,0,0,11,4.000,0,0,0,0,0,11,SMITH M
ANTH-602-600,8,4,0,0,0,12,3.666,0,0,0,0,0,12,THOMS A
ANTH-604-600,7,0,0,0,0,7,4.000,1,0,0,0,0,8,ALVARD M
ANTH-606-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,HAMILTON D
ANTH-608-600,4,1,1,0,0,6,3.500,0,0,0,0,0,6,WACHSMANN S
ANTH-628-600,5,0,0,0,0,5,4.000,0,0,0,0,0,5,CRISMAN K
ANTH-634-600,5,0,0,0,0,5,4.000,0,0,0,0,0,5,BRYANT V
ANTH-642-600,17,0,1,0,1,19,3.684,0,0,0,0,0,19,CARLSON D
ANTH-649-600,0,4,1,0,0,5,2.800,0,0,0,0,0,5,ATHREYA S
ANTH-661-600,5,0,0,0,0,5,4.000,0,0,0,0,0,5,GRAF K
ANTH-685-609,6,0,0,0,0,6,4.000,0,0,0,0,0,6,DOSTAL C
ANTH-689-601,4,4,1,0,0,9,3.333,0,0,0,0,0,9,DOSTAL C
AFST-201-501,3,14,2,0,0,19,3.052,0,0,0,1,0,20,CARTER-SOWELL A
AFST-317-500,3,6,2,0,0,11,3.090,0,0,0,0,0,11,GONLIN V
AFST-327-500,19,0,0,0,0,19,4.000,0,0,0,0,0,19,DONKOR D
AFST-339-500,2,2,0,0,1,5,2.800,0,0,0,0,0,5,TUHKANEN M
AFST-352-500,2,3,0,0,1,6,2.833,0,0,0,0,0,6,JAIMA A
FILM-215-500,13,31,11,0,0,55,3.036,0,0,0,3,0,58,GARRITANO C
FILM-251-501,33,9,7,1,1,51,3.411,0,0,0,0,0,51,SIMMS M
FILM-251-502,7,4,0,0,1,12,3.333,0,0,0,0,0,12,SIMMS M
FILM-251-503,6,2,1,0,0,9,3.555,0,0,0,0,0,9,SIMMS M
FILM-299-500,11,8,3,1,0,23,3.260,0,0,0,2,0,25,SIMMS M
FILM-345-500,2,5,6,1,1,15,2.400,0,0,0,0,0,15,ROLD M
FILM-351-500,2,3,3,0,0,8,2.875,0,0,0,0,0,8,MOREY A
FILM-356-501,3,3,1,0,1,8,2.875,0,0,0,0,0,8,ALONZO J
FILM-356-502,1,4,0,0,0,5,3.200,0,0,0,0,0,5,MOREY A
FILM-425-500,4,6,1,0,0,11,3.272,0,0,0,2,0,13,HAWTHORNE M
FILM-481-500,7,5,0,0,1,13,3.307,0,0,0,0,0,13,HUMPHREY D
HHUM-107-900,11,6,0,0,0,17,3.647,0,0,0,0,0,17,DICAGLIO S
LBAR-181-507,13,1,2,1,0,17,3.529,0,0,0,0,0,17,OBERHELMAN S
LBAR-181-508,12,2,0,0,0,14,3.857,0,0,0,0,0,14,OBERHELMAN S
LBAR-181-509,12,3,1,0,0,16,3.687,0,0,0,0,0,16,OBERHELMAN S
LBAR-181-510,17,2,1,0,0,20,3.800,0,0,0,0,0,20,OBERHELMAN S
LBAR-181-511,18,0,0,0,0,18,4.000,0,0,0,1,0,19,DORSEY L
LBAR-181-512,17,2,1,0,0,20,3.800,0,0,0,0,0,20,RAMASUBRAMANIAN S
RELS-289-503,4,3,3,1,1,12,2.666,0,0,0,1,0,13,BARE D
RELS-289-504,3,6,2,0,0,11,3.090,0,0,0,0,0,11,BARE D
RELS-312-900,8,6,6,2,0,22,2.909,0,0,0,0,0,22,HAVENS J
RELS-317-500,2,2,2,1,0,7,2.714,0,0,0,0,0,7,WACHSMANN S
RELS-317-501,1,4,7,6,0,18,2.000,0,0,0,1,0,19,WACHSMANN S
RELS-392-500,0,5,0,0,0,5,3.000,0,0,0,0,0,5,CLARK W
WGST-200-500,11,19,29,14,3,76,2.276,0,0,0,2,0,78,WOLF J
WGST-207-502,3,3,1,0,0,7,3.285,0,0,0,1,0,8,SUZUKI K
WGST-207-503,6,17,3,0,1,27,3.000,0,0,0,0,0,27,LAKKIMSETTI C
WGST-210-502,5,8,5,0,1,19,2.842,1,0,0,0,0,20,BERGMAN M
WGST-300-503,1,8,7,1,0,17,2.529,0,0,0,0,0,17,EDENS P
WGST-316-500,1,7,2,0,0,10,2.900,0,0,0,0,0,10,NUMMI J
WGST-333-500,4,1,0,0,0,5,3.800,0,0,0,0,0,5,FRANCIS J
WGST-334-500,5,0,0,0,0,5,4.000,0,0,0,0,0,5,FEHR S
WGST-334-599,5,0,0,0,0,5,4.000,0,0,0,0,0,5,JI Q
WGST-374-501,5,0,0,0,0,5,4.000,0,0,0,0,0,5,AHN S
WGST-401-900,15,1,0,0,0,16,3.937,0,0,0,0,0,16,DUBRIWNY T
WGST-411-900,4,0,1,0,0,5,3.600,0,0,0,0,0,5,ASCHENBECK S
WGST-420-900,1,3,0,0,1,5,2.600,0,0,0,0,0,5,MILLER L
WGST-430-500,3,2,0,0,0,5,3.600,0,0,0,0,0,5,SCHWARTZ M
WGST-473-500,4,1,0,0,0,5,3.800,0,0,0,0,0,5,MCNAMARA S
WGST-476-500,3,3,4,0,0,10,2.900,0,0,0,0,0,10,ROSENHEIM J
WGST-481-900,3,4,4,0,2,13,2.461,0,0,0,0,0,13,WOLF J
COMM-203-200,19,0,0,0,0,19,4.000,1,0,0,0,0,20,CONRAD C
COMM-203-501,3,6,5,1,1,16,2.562,0,0,0,4,0,20,ASCHENBECK S
COMM-203-502,5,7,5,1,1,19,2.736,0,0,0,2,0,21,ASCHENBECK S
COMM-203-503,15,4,0,0,0,19,3.789,0,0,0,1,0,20,ASCHENBECK S
COMM-203-504,12,9,0,0,0,21,3.571,0,0,0,0,0,21,ASCHENBECK S
COMM-203-505,11,9,0,0,0,20,3.550,0,0,0,5,0,25,NADKARNI A
COMM-203-506,19,5,1,0,0,25,3.720,0,0,0,0,0,25,ADAMS T
COMM-203-507,11,9,2,0,0,22,3.409,0,0,0,3,0,25,ROWE S
COMM-203-508,13,8,2,0,1,24,3.333,0,0,0,1,0,25,CARNEY Z
COMM-203-509,5,14,4,0,0,23,3.043,0,0,0,2,0,25,WESNER K
COMM-203-510,14,10,0,1,0,25,3.480,0,0,0,0,0,25,ROLD M
COMM-203-511,12,11,1,0,1,25,3.320,0,0,0,0,0,25,ROWE S
COMM-203-512,11,8,2,0,3,24,3.000,0,0,0,1,0,25,MUNSON D
COMM-203-513,10,10,2,1,0,23,3.260,0,0,0,2,0,25,ASCHENBECK S
COMM-203-514,18,6,0,0,0,24,3.750,0,0,0,0,0,24,CARNEY Z
COMM-203-515,15,8,1,1,0,25,3.480,0,0,0,0,0,25,ROLD M
COMM-203-516,12,10,2,0,0,24,3.416,0,0,0,1,0,25,ASCHENBECK S
COMM-203-517,13,11,1,0,0,25,3.480,0,0,0,0,0,25,YAVARI M
COMM-203-518,15,6,2,1,1,25,3.320,0,0,0,0,0,25,COLGLAZIER K
COMM-203-519,15,10,0,0,0,25,3.600,0,0,0,0,0,25,MUNSON D
COMM-203-520,19,6,0,0,0,25,3.760,0,0,0,0,0,25,RAMIREZ A
COMM-203-521,15,8,1,0,1,25,3.440,0,0,0,0,0,25,WU Q
COMM-203-522,19,4,0,0,0,23,3.826,0,0,0,2,0,25,MUNSON D
COMM-203-523,16,5,0,0,0,21,3.761,0,0,0,0,0,21,ADAMS T
COMM-203-524,12,9,2,0,1,24,3.291,0,0,0,1,0,25,SHELDON Z
COMM-203-525,14,9,2,0,0,25,3.480,0,0,0,0,0,25,YORK F
COMM-203-526,15,7,1,0,1,24,3.458,0,0,0,0,0,24,CARNEY Z
COMM-203-527,7,15,2,0,1,25,3.080,0,0,0,0,0,25,MILLER L
COMM-203-528,20,3,2,0,0,25,3.720,0,0,0,0,0,25,YORK F
COMM-203-529,7,13,3,1,0,24,3.083,0,0,0,1,0,25,MILLER L
COMM-205-501,14,8,0,0,1,23,3.478,0,0,0,2,0,25,COLGLAZIER K
COMM-205-502,11,14,0,0,0,25,3.440,0,0,0,0,0,25,ZHAO Y
COMM-205-503,8,15,2,0,0,25,3.240,0,0,0,0,0,25,ZHAO Y
