Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
BUSH-631-601,25,3,0,0,0,28,3.892,0,0,0,0,0,28,LENZ E
BUSH-631-700,13,2,0,0,1,16,3.625,0,0,0,0,0,16,BULLOCK J
BUSH-632-600,18,4,0,0,0,22,3.818,0,0,0,0,0,22,BULLOCK J
BUSH-635-601,11,4,1,2,1,19,3.157,0,0,0,0,0,19,MARCHBANKS M
BUSH-635-602,15,4,0,0,0,19,3.789,0,0,0,0,0,19,CORTES K
BUSH-635-603,8,3,0,0,0,11,3.727,0,0,0,0,0,11,MU R
INTA-601-600,12,5,0,0,0,17,3.705,0,0,0,2,0,19,CREAN J
INTA-603-700,7,3,1,0,1,12,3.250,0,0,0,0,0,12,RUSSELL R
INTA-604-700,7,4,0,0,1,12,3.333,0,0,0,1,0,13,RUSSELL R
INTA-605-601,6,5,0,0,0,11,3.545,0,0,0,0,0,11,CESARIO B
INTA-605-602,12,7,0,0,0,19,3.631,0,0,0,1,0,20,MAYBORN W
INTA-605-700,8,2,0,0,0,10,3.800,0,0,0,1,0,11,TALBOT B
INTA-608-600,23,7,0,0,0,30,3.766,0,0,0,0,0,30,LENZ E
INTA-609-700,7,6,0,0,0,13,3.538,0,0,0,1,0,14,YOUNG D
INTA-613-601,6,4,0,0,0,10,3.600,0,0,0,0,0,10,NAPPER L
INTA-613-602,8,2,0,0,0,10,3.800,0,0,0,0,0,10,NAPPER L
INTA-617-600,12,4,0,0,0,16,3.750,0,0,0,0,0,16,MAYBORN W
INTA-621-600,12,6,0,0,0,18,3.666,0,0,0,1,0,19,NORRIS W
INTA-625-600,14,3,0,0,0,17,3.823,0,0,0,1,0,18,ROBERTSON R
INTA-632-600,9,1,1,0,0,11,3.727,0,0,0,0,0,11,MU R
INTA-636-600,9,1,0,0,1,11,3.545,0,0,0,0,0,11,NATSIOS A
INTA-638-601,4,2,0,0,0,6,3.666,0,0,0,0,0,6,GOTTLIEB J
INTA-640-600,7,3,0,0,0,10,3.700,3,0,0,0,0,13,SNIDER E
INTA-647-600,18,3,0,0,0,21,3.857,0,0,0,0,0,21,HUANG R
INTA-650-600,14,11,0,0,0,25,3.560,0,0,0,0,0,25,SIEVERT R
INTA-651-700,10,2,0,0,0,12,3.833,0,0,0,0,1,13,RUSSELL R
INTA-652-600,10,10,0,0,0,20,3.500,0,0,0,0,0,20,OLSON J
INTA-652-700,6,0,0,0,0,6,4.000,1,0,0,0,0,7,DALY S
INTA-654-700,6,2,0,0,1,9,3.333,1,0,0,0,0,10,BLACKWELL J
INTA-655-600,15,1,1,0,0,17,3.823,0,0,0,0,0,17,MARIN THORNTON G
INTA-657-600,12,3,0,0,0,15,3.800,0,0,0,0,0,15,HOWELL M
INTA-659-600,12,9,0,0,0,21,3.571,0,0,0,0,0,21,HUANG R
INTA-661-600,10,1,0,0,0,11,3.909,0,0,0,0,0,11,MARIN THORNTON G
INTA-664-600,6,5,0,0,0,11,3.545,0,0,0,1,0,12,GAUSE F
INTA-665-600,12,7,0,0,0,19,3.631,0,0,0,0,0,19,ROSS A
INTA-667-600,15,4,0,0,0,19,3.789,0,0,0,0,0,19,OLSON J
INTA-668-601,3,5,1,0,0,9,3.222,1,0,0,0,0,10,SNIDER E
INTA-670-601,8,0,0,0,0,8,4.000,0,0,0,0,0,8,ROSS A
INTA-670-602,8,0,0,0,0,8,4.000,0,0,0,0,0,8,CASTILLO J
INTA-670-603,6,2,0,0,0,8,3.750,0,0,0,0,0,8,THOROUGHMAN K
INTA-670-605,6,0,0,0,0,6,4.000,0,0,0,0,1,7,MACWILLIE D
INTA-670-607,7,0,0,0,0,7,4.000,0,0,0,0,0,7,HUDSON V
INTA-670-609,7,0,0,0,0,7,4.000,0,0,0,0,0,7,HAMIE C
INTA-670-610,5,0,0,0,0,5,4.000,1,0,0,0,0,6,GOTTLIEB J
INTA-670-611,8,0,0,0,0,8,4.000,0,0,0,0,0,8,TABAAR M
INTA-674-600,11,6,0,0,0,17,3.647,0,0,0,1,0,18,TABAAR M
INTA-686-600,9,1,0,0,0,10,3.900,0,0,0,0,0,10,NAPPER L
INTA-689-601,12,7,1,0,0,20,3.550,0,0,0,0,0,20,SCHUESSLER J
INTA-689-602,16,4,0,0,0,20,3.800,0,0,0,0,0,20,OLSON J
INTA-689-603,7,0,0,0,0,7,4.000,0,0,0,0,0,7,KITCHER E
INTA-689-605,9,0,0,0,0,9,4.000,0,0,0,0,0,9,CRUDO C
INTA-689-606,10,2,0,0,0,12,3.833,0,0,0,0,0,12,HAMIE C
INTA-689-607,10,1,0,0,0,11,3.909,0,0,0,0,0,11,THOROUGHMAN K
INTA-689-608,8,3,0,0,0,11,3.727,0,0,0,0,0,11,HAMIE C
DEPARTMENT TOTAL:,459,154,5,0,4,622,3.710,7,0,0,10,2,641,
PSAA-603-600,10,8,1,0,0,19,3.473,0,0,0,0,0,19,HILDERBRAND M
PSAA-604-700,14,2,0,1,3,20,3.150,3,0,0,0,0,23,MOATS J
PSAA-605-600,20,3,0,0,0,23,3.869,0,0,0,0,0,23,MCINTYRE D
PSAA-605-700,0,5,1,0,1,7,2.428,0,0,0,0,2,9,GIBSON T
