Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
OBIO-660-600,18,0,0,0,0,18,4.000,0,0,0,0,0,18,KABANI F
OBIO-670-600,10,0,0,0,0,10,4.000,1,0,0,0,0,11,REUBEN J
OBIO-672-600,17,0,0,0,0,17,4.000,0,0,0,0,0,17,WANG Q
DEPARTMENT TOTAL:,45,0,0,0,0,45,4.000,1,0,0,0,0,46,
AEGD-600-600,8,0,0,0,0,8,0.000,0,0,0,0,0,8,ZANDINEJAD A
AEGD-615-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,ZANDINEJAD A
AEGD-618-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,ZANDINEJAD A
DEPARTMENT TOTAL:,24,0,0,0,0,24,4.000,0,0,0,0,0,24,
DDHS-4110-500,12,16,1,0,0,29,3.379,0,0,0,0,0,29,GONZALEZ M
DDHS-4510-500,27,2,0,0,0,29,3.931,0,0,0,0,0,29,PACE K
DEPARTMENT TOTAL:,39,18,1,0,0,58,3.655,0,0,0,0,0,58,
OMFS-650-600,10,0,0,0,0,10,4.000,0,0,0,0,0,10,REDDY L
DEPARTMENT TOTAL:,10,0,0,0,0,10,4.000,0,0,0,0,0,10,
ORTH-601-600,6,0,0,0,0,6,0.000,0,0,0,0,0,6,POLSON J
ORTH-621-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,TADLOCK L
ORTH-624-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,TADLOCK L
ORTH-627-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,TADLOCK L
ORTH-634-600,4,2,0,0,0,6,3.666,0,0,0,0,0,6,BUSCHANG P
ORTH-637-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,BUSCHANG P
ORTH-644-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,BUSCHANG P
ORTH-646-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,GLENN G
ORTH-647-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,GLENN G
ORTH-650-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,GLENN G
ORTH-653-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,GLENN G
PEDD-611-600,10,0,0,0,0,10,4.000,0,0,0,0,0,10,KERINS C
PEDD-614-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,KERINS C
PEDD-621-600,9,0,0,0,0,9,4.000,1,0,0,0,0,10,KERINS C
PEDD-624-600,12,0,0,0,0,12,4.000,0,0,0,0,0,12,KERINS C
DEPARTMENT TOTAL:,42,0,0,0,0,42,4.000,1,0,0,0,0,43
COLLEGE TOTAL:,224,20,1,0,0,245,3.935,2,0,0,0,0,247
