Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
LAW-689-700,15,9,0,0,0,24,3.625,0,0,0,0,0,24,HELGE K
LAW-689-701,14,9,0,0,0,23,3.608,0,0,0,0,1,24,HELGE K
LAW-689-702,9,0,0,0,0,9,4.000,1,0,0,0,0,10,BYRNES W
LAW-689-703,24,4,0,0,0,28,3.857,1,0,0,1,0,30,POE K
LAW-689-704,8,0,0,0,0,8,4.000,0,0,0,0,0,8,BYRNES W
LAW-696-700,7,1,0,0,0,8,3.875,0,0,0,0,0,8,DANCY J
LAW-767-700,26,2,0,0,0,28,3.928,0,0,0,0,0,28,GUZELIAN C
LAW-768-700,13,2,0,0,0,15,3.866,0,0,0,0,0,15,MENTZ G
LAW-769-700,15,0,0,0,0,15,4.000,2,0,0,0,0,17,MUNRO R
LAW-769-701,11,0,0,0,0,11,4.000,0,0,0,0,0,11,MUNRO R
LAW-771-700,23,0,0,0,0,23,4.000,1,0,0,0,0,24,KRAVITZ R
LAW-771-701,20,3,0,0,0,23,3.869,1,0,0,0,0,24,KRAVITZ R
LAW-772-700,24,2,0,0,0,26,3.923,2,0,0,0,0,28,KRAVITZ R
LAW-772-701,27,1,0,0,0,28,3.964,1,0,0,0,0,29,KRAVITZ R
LAW-774-700,27,1,1,0,0,29,3.896,0,0,0,0,0,29,MENTZ G
DEPARTMENT TOTAL:,263,34,1,0,0,298,3.886,9,0,0,1,1,309
COLLEGE TOTAL:,263,34,1,0,0,298,3.886,9,0,0,1,1,309
