Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ACCT-209-200,62,118,107,1,8,296,2.760,0,0,0,14,0,310,HEAD M
ACCT-210-200,23,35,17,10,1,86,2.802,0,0,0,5,0,91,ALLEN N
ACCT-229-100,16,17,12,10,5,60,2.483,2,0,0,5,0,67,ARNOSKY C
ACCT-230-200,25,28,12,4,0,69,3.072,0,0,0,1,0,70,ALLEN N
ACCT-321-100,34,0,0,0,0,34,4.000,0,0,0,0,0,34,MCELROY T
ACCT-327-101,18,29,24,0,0,71,2.915,0,0,0,2,0,73,LARKIN R
ACCT-328-200,34,19,7,1,0,61,3.409,0,0,0,0,0,61,HARDING M
ACCT-329-199,80,14,1,1,0,96,3.802,0,0,0,0,0,96,FARMER K
ACCT-329-299,52,8,1,0,0,61,3.836,0,0,0,0,0,61,FARMER K
ACCT-403-100,8,1,0,0,0,9,3.888,0,0,0,0,0,9,FARMER K
ACCT-405-100,21,28,0,0,0,49,3.428,0,0,0,0,0,49,LARKIN R
ACCT-407-900,7,21,9,0,0,37,2.945,0,0,0,0,0,37,SHAUB M
ACCT-421-931,53,0,0,0,0,53,4.000,0,0,0,0,0,53,FOSTER C
ACCT-427-100,26,19,5,0,1,51,3.352,0,0,0,1,0,52,BLASOR T
ACCT-450-200,5,0,0,0,0,5,4.000,0,0,0,0,0,5,HEAD M
ACCT-603-100,43,4,0,0,0,47,3.914,0,0,0,0,0,47,FARMER K
ACCT-628-201,27,8,2,0,1,38,3.578,0,0,0,1,0,39,SANDERS J
ACCT-628-202,27,9,1,0,1,38,3.605,1,0,0,1,0,40,SANDERS J
ACCT-629-200,31,2,0,0,0,33,3.939,0,0,0,0,0,33,FLAGG J
ACCT-640-700,17,12,4,1,0,34,3.323,0,0,0,2,0,36,FOSTER C
ACCT-647-200,23,14,1,0,0,38,3.578,0,0,0,1,0,39,REDMAN K
ACCT-650-600,64,0,0,0,0,64,4.000,0,0,0,0,0,64,HEAD M
DEPARTMENT TOTAL:,696,386,203,28,17,1330,3.274,3,0,0,33,0,1366,
BUAD-620-661,50,2,0,0,0,52,3.961,0,0,0,0,0,52,KRAJICEK J
BUAD-679-101,6,0,0,0,0,6,4.000,0,0,0,0,0,6,MARCANTONIO J
BUAD-679-351,26,0,0,0,2,28,3.714,0,0,0,0,0,28,HALE T
BUAD-679-700,24,0,0,0,0,24,4.000,0,0,0,0,0,24,HALE T
BUAD-689-399,18,10,1,1,0,30,3.500,0,0,0,0,0,30,SHARMA A
BUAD-689-700,11,12,1,0,0,24,3.416,0,0,0,0,0,24,SHARMA A
BUAD-700-300,50,12,0,0,0,62,3.806,0,0,0,0,0,62,FLINT G
BUAD-701-300,49,10,1,0,0,60,3.800,1,0,0,0,1,62,BLASOR T
BUSN-403-900,9,4,1,0,0,14,3.571,0,0,0,0,1,15,GUILLORY J
IBUS-450-199,3,2,0,0,0,5,3.600,0,0,0,0,0,5,PANINA D
IBUS-456-199,6,6,0,0,0,12,3.500,0,0,0,0,0,12,GASPAR J
IBUS-692-153,10,1,0,0,0,11,3.909,0,0,0,0,0,11,GASPAR J
FINC-341-100,165,110,12,1,0,288,3.524,0,0,0,1,1,290,OKOROMADU A
FINC-342-700,9,0,0,0,0,9,4.000,0,0,0,0,0,9,DRIVER J
FINC-351-100,2,12,2,1,1,18,2.722,1,0,0,1,0,20,DYE R
FINC-361-100,10,8,6,1,0,25,3.080,0,0,0,1,0,26,MOHSENI M
FINC-371-100,11,11,1,0,0,23,3.434,0,0,0,0,0,23,PETERSON J
FINC-381-101,8,3,0,0,0,11,3.727,0,0,0,0,0,11,ERTURK B
FINC-409-199,255,95,17,5,2,374,3.593,0,0,0,2,0,376,DRIVER J
FINC-441-199,8,2,0,0,0,10,3.800,0,0,0,1,0,11,HERCOT P
FINC-445-100,22,2,0,0,0,24,3.916,0,0,0,0,0,24,OKOROMADU A
FINC-475-199,7,4,2,0,0,13,3.384,0,0,0,0,0,13,PETERSON J
FINC-485-102,14,0,0,0,0,14,0.000,0,0,0,0,0,14,HERCOT P
