Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
AGCJ-305-700,10,1,3,0,0,14,3.500,0,0,0,0,0,14,WALTHER D
AGCJ-307-300,10,3,0,0,3,16,3.062,0,0,0,4,0,20,NORRIS S
AGCJ-313-900,7,14,2,0,0,23,3.217,0,0,0,0,0,23,DUNSFORD D
AGCJ-314-900,5,4,4,0,1,14,2.857,1,0,0,0,0,15,DUNSFORD D
AGCJ-411-300,6,4,3,0,1,14,3.000,0,0,0,2,0,16,MCKIM B
AGCJ-413-300,10,2,0,0,0,12,3.833,0,0,0,1,0,13,ROBERTS L
AGCJ-494-356,11,0,0,0,0,11,4.000,0,0,0,0,0,11,WALTHER D
ALEC-617-299,8,0,0,0,0,8,4.000,0,0,0,0,0,8,STRONG J
ALEC-617-700,4,1,0,0,0,5,3.800,0,0,0,0,0,5,STRONG J
ALEC-625-199,5,0,0,0,0,5,4.000,1,0,0,0,0,6,ELBERT C
ALEC-640-199,6,1,0,0,0,7,3.857,0,0,0,0,0,7,STRONG R
ALEC-640-700,7,0,0,0,0,7,4.000,0,0,0,0,0,7,STRONG R
ALED-202-199,21,5,2,0,0,28,3.678,0,0,0,2,0,30,MOORE L
ALED-202-700,8,8,3,0,0,19,3.263,0,0,0,0,0,19,MOORE L
ALED-301-700,12,4,3,3,1,23,3.000,0,0,0,2,5,30,ODOM S
ALED-340-700,12,11,7,1,1,32,3.000,0,0,0,0,0,32,DUNN A
ALED-340-931,11,9,4,0,0,24,3.291,0,0,0,0,0,24,DIXON S
ALED-344-700,17,4,2,0,0,23,3.652,0,0,0,1,0,24,LOCKETT L
ALED-422-700,23,4,3,0,0,30,3.666,0,0,0,0,0,30,HARLIN J
ALED-424-700,30,2,2,0,0,34,3.823,0,0,0,0,0,34,BOYD B
ALED-440-701,7,13,1,1,1,23,3.043,0,0,0,0,0,23,KOSWATTA T
ALED-481-299,10,7,2,1,0,20,3.300,0,0,0,0,0,20,PRESTON T
ALED-481-700,9,2,0,0,0,11,3.818,0,0,0,1,0,12,PRESTON T
ALED-494-389,3,0,0,0,2,5,2.666,0,0,0,0,0,5,STAVINOHA M
AGEC-105-301,8,17,9,0,1,35,2.885,0,0,0,0,0,35,ISHDORJ A
AGEC-105-302,4,11,1,0,1,17,3.000,0,0,0,0,0,17,ISHDORJ A
AGEC-314-398,29,13,3,0,1,46,3.500,0,0,0,2,0,48,DHARMASENA K
AGEC-314-700,2,3,0,1,1,7,2.571,0,0,0,0,0,7,DHARMASENA K
AGEC-325-100,5,14,6,0,1,26,2.846,0,0,0,4,0,30,SPRINGFIELD H
AGEC-330-398,30,30,14,0,3,77,3.090,0,0,0,2,0,79,LEATHAM D
AGEC-340-100,36,18,4,0,0,58,3.551,0,0,0,1,0,59,LEE K
AGEC-422-398,21,11,3,0,0,35,3.514,0,0,0,2,0,37,BOADU F
AGEC-430-300,10,3,2,0,1,16,3.312,0,0,0,0,0,16,THOMAS-WINSTON C
AGEC-435-398,9,13,14,1,0,37,2.810,0,0,0,0,0,37,HARNESS N
AGEC-435-701,0,1,4,0,0,5,2.200,0,0,0,0,0,5,HARNESS N
AGEC-436-701,7,12,7,1,2,29,2.724,0,0,0,3,0,32,BUENGER S
AGEC-437-398,7,14,6,2,4,33,2.545,0,0,0,4,1,38,HARNESS N
