Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
BIMS-485-343,7,0,0,0,0,7,4.000,0,0,0,0,0,7,BLACK M
DEPARTMENT TOTAL:,7,0,0,0,0,7,4.000,0,0,0,0,0,7,
VIBS-655-201,11,1,0,0,0,12,3.916,0,0,0,0,0,12,GASTEL B
VIBS-665-399,6,0,0,0,0,6,4.000,0,0,0,0,0,6,GASTEL B
VIBS-685-328,4,2,0,0,0,6,3.647,0,0,0,0,0,6,GASTEL B
VIBS-685-341,4,1,0,0,0,5,3.769,0,0,0,0,0,5,GASTEL B
VTPP-423-300,12,32,26,22,13,105,2.076,1,0,0,6,0,112,HERMAN J
VTPP-485-302,9,1,0,0,0,10,3.900,1,0,0,0,0,11,BLUE MCLENDON A
DEPARTMENT TOTAL:,21,33,26,22,13,115,2.118,2,0,0,6,0,123,
VTPB-405-301,5,2,0,0,0,7,3.714,0,0,0,0,0,7,DABRAL N
DEPARTMENT TOTAL:,5,2,0,0,0,7,3.714,0,0,0,0,0,7,
COLLEGE TOTAL:,58,39,26,22,13,158,2.503,2,0,0,6,0,166,
