Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ATMO-201-399,36,24,13,0,1,74,3.270,0,0,0,1,0,75,LI Y
DEPARTMENT TOTAL:,36,24,13,0,1,74,3.270,0,0,0,1,0,75,
GEOS-405-915,4,4,1,0,0,9,3.333,0,0,0,0,0,9,JOCHENS A
GEOS-689-776,7,4,0,0,0,11,3.636,0,0,0,0,0,11,KLEIN A
DEPARTMENT TOTAL:,11,8,1,0,0,20,3.500,0,0,0,0,0,20,
GEOG-201-199,53,14,2,1,0,70,3.700,0,0,0,0,0,70,BOUNDS B
GEOG-202-200,20,12,6,1,2,41,3.146,0,0,0,1,1,43,SMITH J
GEOG-203-199,116,41,4,1,0,162,3.679,0,0,0,1,0,163,LOISEL J
GEOG-205-299,18,7,5,0,0,30,3.433,0,0,0,0,0,30,PROUT E
GEOG-213-299,24,24,9,4,10,71,2.676,1,0,0,4,0,76,DOURIS R
GEOG-380-199,7,6,0,0,0,13,3.538,0,0,0,0,0,13,FRICKER T
GEOG-390-300,0,1,1,0,6,8,0.625,0,0,0,0,1,9,CHI Z
GEOG-390-398,5,4,1,1,0,11,3.181,0,0,0,3,1,15,CHI Z
GEOG-390-399,4,4,1,2,2,13,2.461,0,0,0,3,1,17,CHI Z
GEOG-430-199,23,4,4,0,1,32,3.500,0,0,0,0,0,32,BREYER E
GEOG-659-775,7,2,0,0,0,9,3.777,0,0,0,0,0,9,ZOU L
GEOG-660-701,3,2,0,0,0,5,3.600,0,0,0,0,0,5,CAI H
GEOG-665-701,4,1,0,0,0,5,3.800,0,0,0,1,0,6,FILIPPI A
GEOG-665-775,2,3,0,0,0,5,3.400,0,0,0,0,0,5,FILIPPI A
GEOG-676-775,8,0,0,0,0,8,4.000,0,0,0,0,0,8,CAI H
GEOG-678-775,14,0,0,0,0,14,4.000,0,0,0,0,0,14,CAI H
DEPARTMENT TOTAL:,308,125,33,10,21,497,3.433,1,0,0,13,4,515,
GEOL-101-299,53,13,5,1,1,73,3.589,0,0,0,0,0,73,KENDERES E
GEOL-101-399,5,8,3,0,0,16,3.125,0,0,0,0,0,16,MARCANTONIO F
GEOL-102-198,12,8,2,2,0,24,3.250,0,0,0,0,0,24,DORSEY M
GEOL-102-201,8,15,5,1,1,30,2.933,0,0,0,3,0,33,MARTIN J
GEOL-207-399,19,0,1,0,1,21,3.714,0,0,0,1,0,22,CHRPA M
GEOL-450-936,2,3,0,0,0,5,3.400,0,0,0,0,0,5,LAYA PEREIRA J
GEOP-489-299,4,0,0,0,2,6,2.666,0,0,0,0,0,6,SPARKS D
OCNG-251-399,23,13,13,0,1,50,3.140,0,0,0,1,0,51,SYLVAN J
OCNG-252-199,13,8,8,5,1,35,2.771,0,0,0,0,0,35,WIEDERWOHL C
OCNG-252-299,6,2,2,2,2,14,2.571,0,0,0,0,0,14,WIEDERWOHL C
DEPARTMENT TOTAL:,42,23,23,7,4,99,3.035,0,0,0,1,0,100,
COLLEGE TOTAL:,500,227,86,21,31,865,3.385,1,0,0,19,4,889,
