Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
AGCJ-105-500,8,1,1,0,0,10,3.700,0,0,0,0,0,10,ROBERTS L
AGCJ-105-501,31,2,3,0,1,37,3.675,0,1,0,0,0,38,ROBERTS L
AGCJ-281-500,22,1,0,0,0,23,3.956,0,0,0,0,0,23,NORRIS S
AGCJ-306-599,54,16,1,0,0,71,3.746,0,0,0,0,0,71,WALTHER D
AGCJ-306-700,12,2,1,0,0,15,3.733,0,0,0,0,0,15,WALTHER D
AGCJ-307-501,11,2,3,0,0,16,3.500,0,0,0,0,0,16,WAGNER S
AGCJ-307-700,19,10,5,3,2,39,3.051,0,0,0,2,0,41,TOPP K
AGCJ-312-501,31,18,4,1,2,56,3.339,3,0,0,1,0,60,DUNSFORD D
AGCJ-313-901,11,9,1,0,0,21,3.476,0,0,0,0,0,21,MCGRATH P
AGCJ-313-902,17,4,1,0,0,22,3.727,0,0,0,0,0,22,MCGRATH P
AGCJ-314-901,17,3,1,0,0,21,3.761,0,0,0,0,0,21,REDWINE T
AGCJ-314-902,22,5,1,0,0,28,3.750,0,0,0,0,0,28,REDWINE T
AGCJ-405-501,23,0,1,0,0,24,3.916,0,0,0,0,0,24,REDWINE T
AGCJ-407-599,22,3,1,0,0,26,3.807,0,0,0,0,0,26,MISZTAL M
AGCJ-408-700,4,3,2,0,0,9,3.222,0,0,0,0,0,9,WEGENER R
AGCJ-409-500,9,0,0,0,0,9,4.000,0,0,0,2,0,11,ZENT R
AGCJ-411-500,5,9,4,0,0,18,3.055,0,0,0,0,0,18,WINGENBACH G
AGCJ-481-500,25,0,1,0,0,26,3.923,0,0,0,0,0,26,WALTHER D
AGCJ-489-501,18,1,0,0,0,19,3.947,0,0,0,0,0,19,WALTHER D
AGCJ-494-515,5,0,0,0,0,5,4.000,0,0,0,0,0,5,DUNSFORD D
AGCJ-494-566,17,2,1,0,1,21,3.520,0,0,0,0,0,21,DUNSFORD D
AGSC-302-900,13,2,1,0,0,16,3.750,0,0,0,0,0,16,MCCUBBINS A
AGSC-373-500,9,2,1,0,0,12,3.666,0,0,0,0,0,12,HANCOCK J
AGSC-383-501,7,4,0,0,0,11,3.636,0,0,0,0,0,11,HANCOCK J
AGSC-402-900,6,6,0,0,0,12,3.500,0,0,0,0,0,12,MOORE L
AGSC-405-500,9,3,0,0,0,12,3.750,0,0,0,0,0,12,MURPHY T
AGSC-425-502,23,2,0,0,0,25,3.920,0,0,0,0,0,25,MURPHY T
AGSC-436-500,21,2,1,0,0,24,3.833,0,0,0,0,0,24,MURPHY T
AGSC-481-501,24,0,0,0,0,24,4.000,0,0,0,0,0,24,MURPHY T
AGSC-484-525,17,5,2,0,0,24,3.625,0,0,0,0,0,24,MURPHY T
ALEC-201-525,66,27,3,1,1,98,3.591,0,0,0,0,0,98,MASTROGIOVANNI M
ALEC-412-599,2,4,0,1,0,7,3.000,0,0,0,0,0,7,MURPHREY T
ALEC-425-700,7,13,6,0,0,26,3.038,0,0,0,0,0,26,PATIL V
ALEC-450-900,13,7,2,1,1,24,3.250,0,0,0,0,0,24,WINGENBACH G
ALEC-601-699,6,0,0,0,0,6,4.000,0,0,0,0,0,6,HARLIN J
ALEC-604-700,6,3,0,1,0,10,3.400,0,0,0,0,0,10,LEGGETTE H
ALEC-610-600,5,0,0,0,0,5,4.000,0,0,0,0,0,5,PINA M
ALEC-612-699,6,1,0,0,0,7,3.857,0,0,0,0,0,7,MURPHREY T
ALEC-615-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,BRIERS G
ALEC-620-600,12,1,0,0,0,13,3.923,0,0,0,0,0,13,STRONG R
ALEC-631-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,CUMMINGS S
ALEC-640-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,MCCUBBINS A
ALEC-689-700,7,1,0,1,0,9,3.555,0,0,0,0,0,9,BAKER M
ALEC-696-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,DOOLEY K
ALED-202-501,33,11,2,0,0,46,3.673,0,0,0,0,0,46,DIXON S
ALED-202-502,43,6,2,1,2,54,3.611,0,0,0,0,0,54,DIXON S
ALED-202-700,19,8,0,0,1,28,3.571,0,0,0,0,0,28,LOCKETT L
ALED-202-701,20,4,0,0,0,24,3.833,0,0,0,0,0,24,LOCKETT L
ALED-225-500,32,3,1,1,0,37,3.783,0,0,0,0,0,37,MOORE L
ALED-301-501,41,31,14,1,2,89,3.213,0,0,0,0,0,89,ODOM S
ALED-301-700,14,7,7,1,0,29,3.172,0,0,0,0,0,29,DUNN A
ALED-340-700,26,58,24,5,2,115,2.878,0,0,0,0,0,115,DUNN A
ALED-340-901,7,9,7,0,0,23,3.000,0,0,0,0,0,23,STRONG J
ALED-340-903,4,11,6,0,1,22,2.772,0,0,0,0,0,22,STRONG J
ALED-340-905,11,7,3,0,1,22,3.227,0,0,0,0,0,22,STRONG J
ALED-340-907,5,11,6,0,0,22,2.954,0,0,0,0,0,22,STRONG J
ALED-340-908,3,12,3,0,2,20,2.700,0,0,0,0,0,20,STRONG J
ALED-340-931,4,14,2,0,3,23,2.695,0,0,0,0,0,23,STRONG J
ALED-340-932,5,12,6,0,1,24,2.833,0,0,0,0,0,24,STRONG J
ALED-341-500,9,2,1,0,0,12,3.666,0,0,0,0,0,12,PRESTON T
ALED-344-500,9,2,1,0,0,12,3.666,0,0,0,0,0,12,DOOLEY K
ALED-344-700,21,8,1,0,0,30,3.666,0,0,0,0,0,30,LOCKETT L
ALED-401-500,16,0,0,0,0,16,4.000,0,0,0,0,0,16,STRONG J
ALED-422-500,22,4,1,0,1,28,3.642,0,0,0,0,0,28,PINA M
ALED-422-550,29,2,0,0,0,31,3.935,0,0,0,0,0,31,WINGENBACH G
ALED-424-501,32,25,8,0,1,66,3.318,0,0,0,0,0,66,BOYD B
ALED-424-502,18,12,8,0,0,38,3.263,0,0,0,0,0,38,DUNN A
ALED-424-700,6,3,3,0,0,12,3.250,0,0,0,0,0,12,DUNN A
ALED-426-500,16,2,2,0,0,20,3.700,0,0,0,0,0,20,PINA M
ALED-440-700,4,11,4,2,3,24,2.458,0,0,0,0,0,24,PRESTON T
ALED-440-900,11,13,6,0,0,30,3.166,0,0,0,0,0,30,STRONG R
ALED-440-999,3,6,3,2,0,14,2.714,0,0,0,1,0,15,PRESTON T
ALED-441-500,43,0,0,0,0,43,4.000,0,0,0,0,0,43,DROMGOOLE D
ALED-481-501,48,16,4,0,0,68,3.647,0,0,0,0,0,68,BENSON J
ALED-485-551,29,0,0,0,0,29,4.000,0,0,0,0,0,29,WALTHER D
DEPARTMENT TOTAL:,1255,484,173,22,28,1962,3.481,3,1,0,6,0,1972,
AGEC-105-501,0,8,0,0,0,8,3.000,0,0,0,0,0,8,SHCHERBAKOVA A
AGEC-105-502,11,15,3,0,0,29,3.275,0,0,0,0,0,29,SHCHERBAKOVA A
AGEC-105-503,10,15,7,1,0,33,3.030,0,0,0,0,0,33,SHCHERBAKOVA A
AGEC-105-504,0,3,5,2,0,10,2.100,0,0,0,0,0,10,MJELDE J
AGEC-105-505,7,6,1,1,0,15,3.266,0,0,0,0,0,15,MJELDE J
AGEC-105-506,6,8,7,4,0,25,2.640,1,0,0,0,0,26,MJELDE J
AGEC-105-598,35,45,25,2,1,108,3.027,0,0,0,0,0,108,ISHDORJ A
AGEC-105-701,11,26,12,3,1,53,2.811,0,0,0,0,0,53,ISHDORJ A
AGEC-117-500,190,56,5,3,7,261,3.605,0,0,0,1,0,262,MENZIES III M
AGEC-216-500,37,18,3,0,2,60,3.466,0,0,0,0,0,60,WRIGHT C
AGEC-217-901,17,12,14,1,0,44,3.022,0,0,0,0,0,44,MENZIES III M
AGEC-217-902,20,14,4,0,2,40,3.250,0,0,0,0,0,40,MENZIES III M
AGEC-217-903,16,13,9,0,0,38,3.184,0,0,0,0,0,38,MENZIES III M
AGEC-217-904,23,12,3,2,0,40,3.400,0,0,0,0,0,40,MENZIES III M
AGEC-217-905,12,11,5,1,0,29,3.172,0,0,0,0,0,29,MENZIES III M
AGEC-235-501,74,7,9,0,2,92,3.641,0,0,0,1,0,93,KILMER N
AGEC-235-502,70,14,8,0,3,95,3.557,0,0,0,0,0,95,ROACH D
AGEC-314-501,38,8,2,0,0,48,3.750,0,0,0,0,0,48,SONG S
AGEC-314-502,10,4,0,0,0,14,3.714,0,0,0,0,0,14,SONG S
AGEC-314-599,91,22,6,2,1,122,3.639,1,0,0,4,0,127,DHARMASENA K
AGEC-314-700,4,2,0,2,0,8,3.000,1,0,0,0,0,9,DHARMASENA K
AGEC-315-501,7,22,4,0,1,34,3.000,0,0,0,1,0,35,SPRINGFIELD H
AGEC-315-502,5,13,5,1,0,24,2.916,0,0,0,1,0,25,SPRINGFIELD H
AGEC-315-503,6,18,2,0,0,26,3.153,0,0,0,0,0,26,SPRINGFIELD H
AGEC-315-504,12,13,4,1,0,30,3.200,0,0,0,1,0,31,SPRINGFIELD H
AGEC-316-500,12,13,7,0,0,32,3.156,0,0,0,0,0,32,SPRINGFIELD H
AGEC-316-501,22,11,2,0,1,36,3.472,0,0,0,0,0,36,SPRINGFIELD H
AGEC-317-501,13,14,10,2,0,39,2.974,0,0,0,0,0,39,PIRIYATHANASAK P
AGEC-317-502,20,8,1,0,0,29,3.655,0,0,0,0,0,29,DINHOBL M
AGEC-317-503,59,12,6,0,0,77,3.688,0,0,0,0,0,77,BLACK M
AGEC-317-504,14,10,0,0,0,24,3.583,0,0,0,0,0,24,LEE S
AGEC-324-500,22,20,1,2,0,45,3.377,0,0,0,0,0,45,RISTER M
AGEC-324-501,6,7,8,0,0,21,2.904,0,0,0,0,0,21,RISTER M
AGEC-325-501,6,9,5,1,0,21,2.952,0,0,0,0,0,21,SPRINGFIELD H
AGEC-325-502,1,3,0,1,0,5,2.800,0,0,0,0,0,5,SPRINGFIELD H
AGEC-330-500,16,9,3,1,0,29,3.379,0,0,0,0,0,29,SHEN Z
AGEC-330-700,58,77,33,2,1,171,3.105,0,0,0,0,0,171,LEATHAM D
AGEC-335-501,10,3,0,0,0,13,3.769,0,0,0,0,0,13,MOORE C
AGEC-340-501,33,14,1,1,0,49,3.612,0,0,0,0,0,49,LEE K
AGEC-340-502,18,8,1,2,0,29,3.448,0,0,0,0,0,29,LEE K
AGEC-340-503,91,25,1,0,0,117,3.769,0,0,0,0,0,117,LEE K
AGEC-340-504,41,19,4,0,0,64,3.578,0,0,0,0,0,64,LEE K
AGEC-344-501,16,5,4,1,0,26,3.384,0,0,0,1,0,27,BOADU F
AGEC-344-502,8,10,2,0,0,20,3.300,0,0,0,0,0,20,BOADU F
AGEC-350-501,8,10,4,0,0,22,3.181,0,0,0,0,0,22,SHAW W
