Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ANTH-201-500,3,3,6,0,0,12,2.750,1,0,0,0,0,13,ALVARD M
ANTH-201-501,9,38,38,1,1,87,2.609,0,0,0,0,0,87,GURSKY S
ANTH-201-599,10,25,18,2,2,57,2.684,0,0,0,1,0,58,BRYANT V
ANTH-202-500,7,14,11,1,2,35,2.657,1,0,0,2,0,38,THOMS A
ANTH-204-500,15,19,5,0,4,43,2.953,0,0,0,1,0,44,GRAF K
ANTH-205-500,31,21,4,2,5,63,3.126,0,0,0,1,0,64,GAUTHIER-BERUBE M
ANTH-205-501,69,42,12,0,1,124,3.435,0,0,0,0,0,124,VIEIRA DE CASTRO L
ANTH-205-502,103,18,2,0,0,123,3.821,0,0,0,1,0,124,LYNCH D
ANTH-205-503,100,18,1,0,0,119,3.831,0,0,0,0,0,119,LYNCH D
ANTH-205-505,59,2,3,1,0,65,3.830,0,0,0,0,0,65,GALLOSO R
ANTH-205-506,16,15,2,2,0,35,3.285,0,0,0,0,0,35,WHITE J
ANTH-205-507,19,6,7,1,2,35,3.114,0,0,0,1,0,36,MCDONOUGH K
ANTH-205-599,32,36,24,3,2,97,2.958,0,0,0,1,0,98,BRYANT V
ANTH-210-501,23,8,1,1,1,34,3.500,0,0,0,0,0,34,PRATT J
ANTH-210-502,72,17,1,2,1,93,3.688,0,0,0,0,0,93,MATHENY R
ANTH-225-501,21,12,6,2,1,42,3.190,0,0,0,0,0,42,ANDERSON M
ANTH-225-599,6,18,8,2,1,35,2.742,0,0,0,0,0,35,GURSKY S
ANTH-226-501,15,0,0,0,0,15,4.000,0,0,0,1,0,16,IZZO V
ANTH-226-502,17,1,1,0,0,19,3.842,0,0,0,0,0,19,GANDARILLA M
ANTH-301-900,5,8,4,1,3,21,2.523,0,0,0,2,0,23,THOMS A
ANTH-305-900,8,7,1,0,1,17,3.235,0,0,0,0,0,17,LINDERHOLM A
ANTH-312-500,5,5,1,1,0,12,3.166,0,0,0,0,0,12,ANDERSON M
ANTH-313-500,6,3,1,1,0,11,3.272,0,0,0,0,0,11,DOSTAL C
ANTH-316-501,29,21,9,1,1,61,3.245,0,0,0,0,0,61,THEIS R
ANTH-317-500,16,5,1,1,0,23,3.565,0,0,0,1,0,24,WACHSMANN S
ANTH-318-500,9,4,0,0,0,13,3.692,0,0,0,0,0,13,CRISMAN K
ANTH-324-501,46,29,4,0,1,80,3.487,0,0,0,2,0,82,MOENCH M
ANTH-324-502,22,8,3,1,0,34,3.500,0,0,0,1,0,35,MOENCH M
ANTH-324-503,7,2,0,0,1,10,3.400,0,0,0,0,0,10,CARDOSO DE CARDOSO
ANTH-370-500,21,7,2,1,1,32,3.437,0,0,0,0,0,32,LAPORTE C
