Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
PHEO-610-600,14,2,0,0,0,16,3.875,0,0,0,0,0,16,CIZMAS L
PHEO-612-698,14,0,0,0,0,14,4.000,1,0,0,0,0,15,CARRILLO G
PHEO-612-699,4,1,0,0,0,5,3.800,0,0,0,0,0,5,CARRILLO G
PHEO-640-600,7,11,1,0,0,19,3.315,0,0,0,0,0,19,PICKENS A
PHEO-645-600,9,0,1,0,0,10,3.800,0,0,0,0,0,10,BENDEN M
PHEO-650-699,26,0,0,0,0,26,4.000,0,0,0,0,0,26,RENE A
PHEO-655-600,13,3,0,0,0,16,3.812,0,0,0,0,0,16,PERES C
PHEO-675-600,9,0,0,0,0,9,4.000,0,0,0,0,0,9,SHARMA V
PHEO-679-600,18,0,0,0,0,18,4.000,0,0,0,0,0,18,BENDEN M
DEPARTMENT TOTAL:,114,17,2,0,0,133,3.842,1,0,0,0,0,134,
PHEB-602-701,4,2,0,0,0,6,3.666,0,0,0,0,1,7,ZHENG Q
PHEB-603-700,8,9,0,0,0,17,3.470,0,0,0,0,0,17,ZHAO H
PHEB-605-600,22,10,2,0,0,34,3.588,0,0,0,0,0,34,XU X
PHEB-605-700,13,8,0,0,0,21,3.619,0,0,0,0,0,21,ZANWAR P
PHEB-611-600,1,3,3,0,0,7,2.714,0,0,0,0,0,7,TAYLOR N
PHEB-612-601,30,3,0,0,0,33,3.909,0,0,0,0,0,33,ROH T
PHEB-612-700,16,4,0,0,0,20,3.800,0,0,0,0,0,20,ZANWAR P
PHEB-614-701,11,2,0,0,0,13,3.846,0,0,0,0,0,13,ZHENG Q
PHEB-619-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,FISCHER R
PHEB-621-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,KALBASI S
PHEB-624-700,8,0,0,0,0,8,4.000,0,0,0,0,0,8,GORMAN D
PHEB-624-701,5,1,0,0,0,6,3.833,0,0,0,0,0,6,GORMAN D
PHEB-627-600,4,2,0,0,0,6,3.666,0,0,0,0,0,6,TAYLOR N
PHEB-689-698,4,1,0,0,0,5,3.800,0,0,0,1,0,6,ZHENG Q
PHEB-689-700,9,0,0,0,0,9,4.000,0,0,0,0,0,9,GORMAN D
PHEB-689-701,2,4,0,0,0,6,3.333,0,0,0,0,0,6,ZHENG Q
DEPARTMENT TOTAL:,154,49,5,0,0,208,3.716,0,0,0,1,1,210,
PHPM-614-600,40,1,0,0,0,41,3.975,0,0,0,0,0,41,WASHBURN D
PHPM-614-601,7,0,0,0,0,7,4.000,0,0,0,0,0,7,FORD E
PHPM-617-600,26,0,0,0,0,26,4.000,0,0,0,0,0,26,TOMASZEWSKI L
PHPM-623-600,16,1,0,0,0,17,3.941,0,0,0,0,0,17,ANDREYEVA E
PHPM-624-600,25,0,0,0,0,25,4.000,0,0,0,0,1,26,MCNAIR L
PHPM-625-600,7,3,0,0,0,10,3.700,0,0,0,0,0,10,HATALA J
PHPM-631-600,20,6,0,0,0,26,3.769,0,0,0,0,0,26,KUM H
PHPM-633-600,19,3,0,0,0,22,3.863,0,0,0,0,0,22,BOLIN J
PHPM-637-600,5,3,0,0,0,8,3.625,1,0,0,0,0,9,CALLAGHAN T
PHPM-640-600,44,0,0,0,0,44,4.000,0,0,0,0,0,44,MCMAUGHAN MOUDOUNI
PHPM-643-600,10,4,1,0,0,15,3.600,0,0,0,0,0,15,CALLAGHAN T
PHPM-653-600,10,0,0,0,0,10,4.000,0,0,0,0,0,10,UKERT B
PHPM-654-600,20,12,0,0,0,32,3.625,0,0,0,0,0,32,UKERT B
PHPM-672-600,4,2,0,0,0,6,3.666,0,0,0,0,0,6,KUM H
PHPM-680-600,20,1,0,0,0,21,3.952,0,0,0,0,0,21,SCHMIT C
DEPARTMENT TOTAL:,273,36,1,0,0,310,3.879,1,0,0,0,1,312,
HPCH-605-601,11,6,2,0,0,19,3.473,0,0,0,1,0,20,SHARKEY J
HPCH-610-600,21,0,0,0,0,21,4.000,0,0,0,0,0,21,BURDINE J
HPCH-611-600,18,2,0,0,0,20,3.900,0,0,0,0,0,20,COLWELL G
HPCH-640-600,6,2,0,0,0,8,3.750,0,0,0,0,0,8,TAI-SEALE T
HPCH-665-600,16,2,0,0,0,18,3.888,0,0,0,0,0,18,GARCIA R
PHLT-289-500,13,0,0,0,0,13,4.000,0,0,0,0,0,13,RODRIGUEZ J
PHLT-302-598,136,0,0,0,0,136,4.000,0,0,0,0,0,136,RAMIREZ G
PHLT-302-599,118,1,1,0,0,120,3.975,0,0,0,0,0,120,RAMIREZ G
PHLT-302-M99,21,0,0,0,0,21,4.000,0,0,0,0,0,21,RAMIREZ G
PHLT-303-500,128,39,3,1,0,171,3.719,0,0,0,0,0,171,STASI S
PHLT-304-500,101,8,0,0,0,109,3.926,0,0,0,0,0,109,CIZMAS L
PHLT-305-500,87,72,18,4,0,181,3.337,0,0,0,0,0,181,KALBASI S
PHLT-305-M01,5,2,0,0,0,7,3.714,0,0,0,0,0,7,DELGADO RENDON A
PHLT-307-500,174,13,2,0,0,189,3.910,0,0,0,0,0,189,APPIAH B
PHLT-307-M01,7,1,0,0,0,8,3.875,0,0,0,0,0,8,APPIAH B
PHLT-309-500,79,0,0,0,0,79,4.000,0,0,0,0,0,79,GARCIA R
PHLT-309-M01,10,1,0,0,0,11,3.909,0,0,0,0,0,11,MIER N
PHLT-313-500,124,15,0,0,0,139,3.892,0,0,0,0,0,139,LIN S
PHLT-314-500,29,10,1,0,0,40,3.700,0,0,0,0,0,40,BEVERLY J
PHLT-314-501,29,4,0,0,0,33,3.878,0,0,0,0,0,33,SANSOM G
PHLT-314-502,36,1,0,0,0,37,3.972,0,0,0,0,0,37,SANSOM G
PHLT-315-500,20,12,3,0,0,35,3.485,0,0,0,2,0,37,LIN S
PHLT-315-502,10,12,1,0,0,23,3.391,0,0,0,0,0,23,LIN S
PHLT-330-500,198,3,0,0,0,201,3.985,0,0,0,0,0,201,MCDONALD T
PHLT-330-M01,16,4,0,0,0,20,3.800,0,0,0,0,0,20,FLORES K
PHLT-333-599,58,26,3,1,0,88,3.602,0,0,0,0,0,88,BOKELMANN A
PHLT-370-200,27,0,0,0,0,27,4.000,0,0,0,0,0,27,CURTIS JR. D
