Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
CEHD-603-600,6,0,0,0,0,6,4.000,1,0,0,0,0,7,GOODSON P
DEPARTMENT TOTAL:,6,0,0,0,0,6,4.000,1,0,0,0,0,7,
EDAD-601-600,13,0,0,0,0,13,4.000,0,0,0,0,0,13,STANLEY C
EDAD-603-600,15,0,0,0,0,15,4.000,0,0,0,0,0,15,HAYNES DAVISON C
EDAD-605-700,36,7,0,0,0,43,3.837,1,0,0,0,0,44,IRBY B
EDAD-606-700,12,0,0,0,0,12,4.000,0,0,0,0,0,12,FAHRENWALD C
EDAD-608-700,1,11,0,0,0,12,3.083,0,0,0,0,0,12,SAAVEDRA A
EDAD-609-700,47,0,2,0,1,50,3.840,0,0,0,0,0,50,POENITZSCH N
EDAD-611-602,8,15,0,0,0,23,3.347,0,0,0,0,0,23,MUSOBA G
EDAD-620-600,7,3,0,0,0,10,3.700,1,0,0,0,0,11,BOWEN D
EDAD-623-600,13,0,0,0,0,13,4.000,3,0,0,0,0,16,LINCOLN Y
EDAD-624-700,50,0,0,0,0,50,4.000,0,0,0,0,0,50,FAHRENWALD C
EDAD-627-600,5,0,0,0,0,5,4.000,0,0,0,0,0,5,LECHUGA V
EDAD-635-700,41,0,2,0,0,43,3.906,1,0,0,0,0,44,WEBB-JOHNSON G
EDAD-638-700,48,2,0,0,0,50,3.960,0,0,0,0,0,50,WEBB-JOHNSON G
EDAD-650-600,14,0,0,0,0,14,4.000,1,0,0,0,0,15,BAILEY K
EDAD-658-600,14,0,0,0,0,14,4.000,0,0,0,0,0,14,ROBERTS D
EDAD-670-600,15,1,0,0,0,16,3.937,0,0,0,0,0,16,BAILEY K
EDAD-683-600,14,0,0,0,0,14,4.000,0,0,0,0,0,14,LECHUGA V
EDAD-687-700,11,0,0,0,0,11,4.000,0,0,0,0,0,11,DIXON N
EDAD-689-601,14,1,0,0,0,15,3.933,0,0,0,0,0,15,STANLEY C
EDAD-689-602,11,0,0,0,0,11,4.000,0,0,0,0,0,11,HAYNES DAVISON C
EHRD-203-501,21,16,3,1,0,41,3.390,0,0,0,0,0,41,MARK C
EHRD-203-502,30,14,3,1,1,49,3.448,0,0,0,0,0,49,MARK C
EHRD-210-501,38,6,0,0,1,45,3.777,0,0,0,0,0,45,COLE S
EHRD-210-599,32,11,2,0,2,47,3.510,0,0,0,0,0,47,MCNAUGHTEN D
EHRD-315-500,32,6,2,0,0,40,3.750,0,0,0,0,0,40,MARK C
EHRD-315-599,27,9,1,1,1,39,3.538,0,0,0,0,0,39,MARK C
EHRD-371-901,26,2,2,0,0,30,3.800,0,0,0,0,0,30,RAY S
EHRD-371-902,23,8,2,0,0,33,3.636,0,0,0,0,0,33,FRENCH P
EHRD-371-920,25,2,3,0,0,30,3.733,0,0,0,1,0,31,SANTOS R
EHRD-371-921,17,8,4,0,1,30,3.333,0,0,0,1,0,31,RICKETTS C
EHRD-371-922,19,8,3,0,1,31,3.419,0,0,0,0,0,31,RICKETTS C
EHRD-372-599,29,10,1,0,0,40,3.700,0,0,0,0,0,40,MUYIA M
EHRD-374-501,39,1,0,0,0,40,3.975,0,0,0,0,0,40,MUYIA M
EHRD-374-598,31,6,1,0,0,38,3.789,0,0,0,0,0,38,MUYIA M
EHRD-374-599,22,5,2,0,1,30,3.566,0,0,0,0,0,30,MUYIA M
EHRD-391-501,9,10,17,1,0,37,2.729,0,0,0,3,0,40,SANDLIN J
EHRD-391-502,8,14,14,1,1,38,2.710,0,0,0,0,0,38,SANDLIN J
EHRD-405-598,39,7,1,0,0,47,3.808,0,0,0,0,0,47,FERGUSON-CAMMARATA
EHRD-405-599,35,8,4,0,0,47,3.659,0,0,0,0,0,47,FERGUSON-CAMMARATA
EHRD-408-500,33,6,0,0,0,39,3.846,1,0,0,0,0,40,PONJUAN L
EHRD-408-700,8,2,3,0,0,13,3.384,0,0,0,0,0,13,SANDLIN J
EHRD-413-500,32,0,0,0,0,32,4.000,0,0,0,0,0,32,BIAN X
EHRD-413-501,30,0,0,0,1,31,3.870,0,0,0,0,0,31,IRELAND J
EHRD-477-599,22,5,1,0,0,28,3.750,0,0,0,0,0,28,SMITH B
EHRD-481-500,44,4,1,0,0,49,3.877,0,0,0,0,0,49,COLE S
EHRD-481-501,41,4,1,0,0,46,3.869,0,0,0,0,0,46,COLE S
EHRD-485-504,8,1,0,0,0,9,3.857,0,0,0,0,0,9,SANDLIN J
EHRD-490-901,9,12,6,0,0,27,3.111,1,0,0,0,0,28,SANDLIN J
EHRD-490-902,22,8,0,0,0,30,3.733,0,0,0,0,0,30,COLE S
EHRD-603-700,15,0,0,0,0,15,4.000,0,0,0,1,0,16,LANE J
EHRD-605-600,12,1,0,0,0,13,3.923,0,0,0,0,0,13,DOOLEY L
EHRD-612-600,25,0,0,0,0,25,4.000,0,0,0,0,0,25,DOOLEY L
EHRD-613-700,20,8,1,0,0,29,3.655,0,0,0,0,0,29,KANG H
EHRD-614-699,8,0,0,0,0,8,4.000,0,0,0,0,0,8,BEYERLEIN M
EHRD-614-700,21,1,0,0,0,22,3.954,0,0,0,0,0,22,BEYERLEIN M
EHRD-616-600,5,0,0,0,0,5,4.000,0,0,0,0,0,5,ROUMELL E
EHRD-616-700,5,0,0,0,0,5,4.000,1,0,0,0,0,6,ROUMELL E
EHRD-619-600,11,0,0,0,1,12,3.666,0,0,0,0,0,12,ALGERT N
EHRD-624-699,6,0,0,0,0,6,4.000,0,0,0,0,0,6,OPENGART R
EHRD-624-700,23,2,0,0,0,25,3.920,0,0,0,0,0,25,OPENGART R
EHRD-625-600,24,0,0,0,0,24,4.000,0,0,0,0,0,24,BEYERLEIN M
EHRD-630-600,14,0,0,0,0,14,4.000,0,0,0,0,0,14,ROUMELL E
EHRD-630-700,12,0,0,0,0,12,4.000,2,0,0,0,0,14,ROUMELL E
EHRD-631-600,7,0,0,0,0,7,4.000,0,0,0,0,0,7,ROSE G
EHRD-642-700,15,2,0,0,0,17,3.882,0,0,0,0,0,17,SANTOS R
EHRD-647-700,12,0,0,0,0,12,4.000,1,0,0,0,0,13,STEPHENS M
