Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
CHEN-204-200,5,1,1,0,0,7,3.571,0,0,0,0,0,7,SALAMA G
CHEN-204-500,4,4,5,0,2,15,2.533,0,0,0,5,0,20,SALAMA G
CHEN-304-500,9,10,7,0,0,26,3.076,0,0,0,0,0,26,KAKOSIMOS K
CHEN-320-500,13,9,5,0,0,27,3.296,0,0,0,0,0,27,AL-MOHANNADI D
CHEN-322-500,10,9,9,1,1,30,2.866,0,0,0,0,0,30,ABDALLA A
CHEN-354-500,7,10,10,0,0,27,2.888,0,0,0,0,0,27,ABDEL-WAHAB A
CHEN-425-500,10,13,5,0,1,29,3.068,0,0,0,0,0,29,LINKE P
CHEN-432-900,11,5,0,0,0,16,3.687,0,0,0,0,0,16,SALAMA G
CHEN-459-500,0,5,0,0,0,5,3.000,0,0,0,0,0,5,ELBASHIR N
CHEN-461-500,10,6,11,0,1,28,2.857,0,0,0,0,0,28,NOUNOU M
CHEN-481-500,19,5,0,0,0,24,3.791,0,0,0,0,0,24,AL-RAWASHDEH M
CHEN-482-500,12,5,6,1,0,24,3.166,0,0,0,0,0,24,VECHOT L
CHEN-601-600,16,1,0,0,0,17,3.941,0,0,0,0,0,17,VECHOT L
CHEN-604-600,9,7,1,0,1,18,3.277,0,0,0,0,0,18,NOUNOU M
CHEN-623-600,5,7,2,1,0,15,3.066,0,0,0,2,0,17,ECONOMOU I
CHEN-645-600,8,1,0,0,0,9,3.888,0,0,0,0,0,9,AL-RAWASHDEH M
CHEN-659-600,7,3,0,0,0,10,3.700,0,0,0,0,0,10,ELBASHIR N
ASCC-101-500,9,3,2,1,2,17,2.941,0,0,0,0,0,17,RUDD L
ASCC-289-501,14,4,1,0,0,19,3.684,0,0,0,0,0,19,ELSHEIKH A
ASCC-289-502,7,12,4,1,1,25,2.920,0,0,0,1,0,26,ABBAS N
ASCC-289-503,6,0,0,0,0,6,4.000,0,0,0,0,0,6,SCOTT B
ASCC-289-504,10,3,0,0,0,13,3.769,0,0,0,0,0,13,HILLMAN S
COMM-335-500,19,43,6,0,0,68,3.191,0,0,0,2,0,70,ELSHEIKH A
ENGL-104-501,10,4,0,0,0,14,3.714,0,0,0,0,0,14,QUEEN M
ENGL-104-502,8,11,1,0,0,20,3.350,0,0,0,0,0,20,CARSON R
ENGL-104-503,5,13,0,0,0,18,3.277,0,0,0,0,0,18,CARSON R
ENGL-104-504,3,8,0,0,2,13,2.769,0,0,0,0,0,13,QUEEN M
ENGL-104-505,6,4,0,0,1,11,3.272,0,0,0,1,0,12,RUDD L
ENGL-104-506,4,3,2,1,2,12,2.500,0,0,0,0,0,12,RUDD L
ENGL-104-507,8,8,0,0,2,18,3.111,0,0,0,0,0,18,WEBER A
ENGL-104-508,9,5,0,0,3,17,3.000,0,0,0,1,0,18,WEBER A
ENGL-210-501,11,4,1,1,0,17,3.470,0,0,0,3,0,20,QUEEN M
ENGL-210-502,18,2,0,0,0,20,3.900,0,0,0,0,0,20,PIRZADA T
ENGL-210-503,19,1,0,0,0,20,3.950,0,0,0,0,0,20,PIRZADA T
ENGL-219-500,32,2,5,0,2,41,3.512,0,0,0,1,0,42,SCOTT B
ENGR-482-901,7,30,4,0,1,42,3.000,0,0,0,1,0,43,SCHULLER M
HIST-105-501,26,12,6,0,0,44,3.454,0,0,0,1,0,45,VAN DE LOGT M
HIST-105-502,22,10,1,0,4,37,3.243,0,0,0,0,0,37,BOUNDS B
HIST-106-501,33,17,9,0,0,59,3.406,1,0,0,0,0,60,BOUNDS B
HIST-258-500,21,7,1,0,1,30,3.566,0,0,0,1,0,31,VAN DE LOGT M
POLS-206-500,40,25,7,0,3,75,3.320,1,0,0,3,0,79,URA J
POLS-207-501,17,11,3,1,3,35,3.085,0,0,0,2,0,37,URA J
CHEM-107-501,8,3,10,2,2,25,2.520,0,0,0,8,0,33,BROTHERS E
CHEM-107-502,8,5,2,5,11,31,1.806,0,0,0,21,0,52,BROTHERS E
CHEM-107-503,6,7,4,8,4,29,2.103,0,0,0,3,0,32,BENGALI A
CHEM-107-504,3,7,17,4,6,37,1.918,0,0,0,9,0,46,AL-HASHIMI M
CHEM-117-501,6,2,0,0,0,8,3.750,0,0,0,0,0,8,AL-HASHIMI M
CHEM-117-502,10,1,0,0,0,11,3.909,0,0,0,0,0,11,BENGALI A
CHEM-117-503,11,3,0,0,0,14,3.785,0,0,0,0,0,14,BROTHERS E
