Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
PHEO-605-600,32,1,0,0,0,33,3.969,0,0,0,0,0,33,MCDONALD T
PHEO-610-600,15,4,1,0,0,20,3.700,0,0,0,2,0,22,CIZMAS L
PHEO-613-700,20,1,0,0,0,21,3.952,0,0,0,0,0,21,CARRILLO G
PHEO-613-701,7,0,0,0,0,7,4.000,0,0,0,0,0,7,CARRILLO G
PHEO-618-600,13,8,3,1,0,25,3.320,0,0,0,0,0,25,PICKENS A
PHEO-630-600,27,2,0,0,0,29,3.931,0,0,0,0,0,29,JOHNSON N
PHEO-674-601,20,5,0,0,0,25,3.800,0,0,0,0,0,25,MADDOCK J
PHEO-676-699,5,1,0,0,0,6,3.833,0,0,0,0,0,6,SHARMA V
PHEO-678-600,16,0,0,0,0,16,4.000,0,0,0,0,0,16,RHEE J
PHEO-686-601,7,0,0,0,0,7,4.000,0,0,0,0,0,7,JOHNSON N
PHEB-602-600,14,17,4,0,0,35,3.285,0,0,0,0,0,35,HAN G
PHEB-602-700,8,18,5,0,3,34,2.823,0,0,0,2,0,36,HAN G
PHEB-605-600,18,3,0,0,0,21,3.857,0,0,0,0,0,21,GORMAN D
PHEB-605-700,12,10,0,0,1,23,3.391,0,0,0,1,0,24,ERICKSON T
PHEB-606-699,6,2,0,0,0,8,3.750,0,0,0,0,0,8,ZHENG Q
PHEB-609-600,21,6,3,0,0,30,3.600,0,0,0,0,0,30,ZHAO H
PHEB-609-700,12,12,5,0,0,29,3.241,0,0,0,0,0,29,ZHENG Q
PHEB-610-600,27,1,0,0,0,28,3.964,0,0,0,0,0,28,ROH T
PHEB-610-700,9,14,4,0,0,27,3.185,0,0,0,0,0,27,XU X
PHEB-618-600,15,0,0,0,0,15,4.000,0,0,0,0,0,15,HAN D
PHEB-618-700,14,3,0,0,0,17,3.823,1,0,0,2,0,20,HAN D
PHEB-619-600,14,3,0,0,0,17,3.823,0,0,0,0,0,17,FISCHER R
PHEB-620-600,9,0,0,0,0,9,4.000,0,0,0,0,0,9,ROH T
PHEB-631-601,13,1,0,0,0,14,3.928,0,0,0,1,0,15,XU X
HPCH-603-600,13,3,1,0,0,17,3.705,0,0,0,1,0,18,STASI S
HPCH-604-600,7,1,0,0,0,8,3.875,0,0,0,0,0,8,COLWELL G
HPCH-613-600,21,4,0,0,0,25,3.840,0,0,0,0,0,25,MA P
HPCH-635-600,12,0,0,0,0,12,4.000,0,0,0,0,0,12,BURDINE J
HPCH-637-699,22,2,2,0,0,26,3.769,0,0,0,1,0,27,SHARKEY J
