Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
CHEM-107-401,24,25,22,4,8,83,2.638,0,0,0,7,0,90,NAIR R
CHEM-107-402,15,32,23,9,4,83,2.542,0,0,0,6,0,89,ARONSON C
CHEM-107-405,16,33,28,5,3,85,2.635,0,0,0,6,0,91,NAIR R
CHEM-117-401,5,10,4,0,0,19,3.052,0,0,0,0,0,19,TOWNSEND G
CHEM-117-402,4,8,4,0,2,18,2.666,0,0,0,0,0,18,TOWNSEND G
CHEM-117-403,4,12,3,0,2,21,2.761,0,0,0,0,0,21,TOWNSEND G
CHEM-117-404,5,8,2,4,2,21,2.476,0,0,0,0,0,21,TOWNSEND G
CHEM-117-405,0,9,7,3,2,21,2.095,0,0,0,1,0,22,TOWNSEND G
CHEM-117-406,8,11,1,0,1,21,3.190,0,0,0,0,0,21,TOWNSEND G
CHEM-117-407,0,8,4,0,0,12,2.666,0,0,0,0,0,12,TOWNSEND G
CHEM-117-408,1,3,2,2,0,8,2.375,0,0,0,0,0,8,TOWNSEND G
CHEM-117-409,2,14,2,0,3,21,2.571,0,0,0,0,0,21,TOWNSEND G
CHEM-117-410,5,8,5,1,1,20,2.750,0,0,0,0,0,20,TOWNSEND G
CHEM-117-411,2,12,3,1,1,19,2.684,0,0,0,1,0,20,TOWNSEND G
CHEM-117-412,1,7,4,1,1,14,2.428,0,0,0,0,0,14,TOWNSEND G
CHEM-117-413,1,9,3,1,0,14,2.714,0,0,0,0,0,14,TOWNSEND G
CHEM-117-421,5,14,1,0,1,21,3.047,0,0,0,0,0,21,TOWNSEND G
CHEM-119-200,3,2,2,0,0,7,3.142,0,0,0,0,0,7,GALAN J
CHEM-119-400,4,4,3,5,5,21,1.857,0,0,0,1,0,22,NAIR R
CHEM-119-403,4,2,5,8,1,20,2.000,0,0,0,1,0,21,NAIR R
CHEM-119-404,3,7,3,0,0,13,3.000,0,0,0,1,0,14,NAIR R
CHEM-119-405,3,5,4,3,4,19,2.000,0,0,0,3,0,22,NAIR R
CHEM-119-406,6,7,6,2,3,24,2.458,0,0,0,0,0,24,GALAN J
CHEM-119-407,7,4,6,3,0,20,2.750,1,0,0,2,0,23,GALAN J
CHEM-119-408,8,5,5,3,1,22,2.727,0,0,0,1,0,23,GALAN J
CHEM-119-409,3,7,4,4,2,20,2.250,0,0,0,2,0,22,TOWNSEND G
CHEM-119-410,7,4,7,1,0,19,2.894,0,0,0,2,0,21,TOWNSEND G
CHEM-119-411,6,3,3,4,2,18,2.388,0,0,0,4,0,22,TOWNSEND G
CHEM-120-401,2,6,3,2,0,13,2.615,0,0,0,4,0,17,TOWNSEND G
CHEM-120-402,2,5,3,1,0,11,2.727,0,0,0,0,0,11,TOWNSEND G
CHEM-120-403,2,5,5,2,0,14,2.500,0,0,0,3,0,17,TOWNSEND G
CHEM-227-401,5,8,15,5,4,37,2.135,0,0,0,2,0,39,MOSER M
CHEM-227-402,7,13,10,9,2,41,2.341,1,0,0,6,0,48,MOSER M
CHEM-228-401,1,5,2,3,1,12,2.166,0,0,0,2,0,14,ARONSON C
CHEM-237-401,6,4,2,0,0,12,3.333,0,0,0,0,0,12,TOWNSEND G
