Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
PHAR-605-300,69,6,0,0,0,75,3.920,0,0,0,0,75,JOSEPH M
PHAR-605-301,49,1,0,0,0,50,3.980,0,0,0,0,50,JOSEPH M
PHAR-610-300,25,34,13,3,0,75,3.080,0,0,0,0,75,KHASAWNEH F
PHAR-610-301,32,14,4,0,0,50,3.560,0,0,0,0,50,KHASAWNEH F
PHAR-626-300,24,27,22,2,0,75,2.973,0,0,0,0,75,BUSTAMANTE J
PHAR-626-301,24,23,3,0,0,50,3.420,0,0,0,0,50,BUSTAMANTE J
PHAR-627-300,19,40,16,0,0,75,3.040,0,0,0,0,75,KUMAR N
PHAR-627-301,23,21,6,0,0,50,3.340,0,0,0,0,50,KUMAR N
PHAR-641-300,16,28,21,7,3,75,2.626,0,0,0,0,75,RAHMAN Z
PHAR-641-301,30,15,5,0,0,50,3.500,0,0,0,0,50,RAHMAN Z
PHAR-656-300,34,40,1,0,0,75,3.440,0,0,0,0,75,OFILI T
PHAR-656-301,24,25,1,0,0,50,3.460,0,0,0,0,50,OFILI T
PHAR-671-300,72,3,0,0,0,75,3.960,0,0,0,0,75,OFILI T
PHAR-671-301,47,3,0,0,0,50,3.940,0,0,0,0,50,OFILI T
PHAR-672-300,27,23,19,4,2,75,2.920,0,0,0,0,75,IVY D
PHAR-672-301,25,21,3,1,0,50,3.400,0,0,0,0,50,IVY D
PHAR-710-300,26,27,8,2,0,63,3.222,0,0,0,0,63,FARRIS C
PHAR-710-301,25,16,2,0,0,43,3.534,0,0,0,0,43,FARRIS C
PHAR-711-300,10,34,18,1,0,63,2.841,0,0,0,0,63,HAY H
PHAR-711-301,13,23,7,0,0,43,3.139,0,0,0,0,43,HAY H
PHAR-714-300,60,3,0,0,0,63,3.952,0,0,0,0,63,BAZAN D
PHAR-714-301,42,1,0,0,0,43,3.976,0,0,0,0,43,BAZAN D
PHAR-721-300,23,30,10,0,0,63,3.206,0,0,0,0,63,PANAHI L
PHAR-721-301,25,16,2,0,0,43,3.534,0,0,0,0,43,PANAHI L
PHAR-741-300,12,34,17,0,0,63,2.920,0,0,0,0,63,PALAKURTHI S
PHAR-741-301,16,22,5,0,0,43,3.255,0,0,0,0,43,PALAKURTHI S
PHAR-742-300,28,27,8,0,0,63,3.317,0,0,0,0,63,NUTAN M
PHAR-742-301,27,14,2,0,0,43,3.581,0,0,0,0,43,NUTAN M
PHAR-777-300,35,24,4,0,0,63,3.492,0,0,0,0,63,GRAYSON S
PHAR-777-301,26,17,0,0,0,43,3.604,0,0,0,0,43,GRAYSON S
PHAR-789-600,5,0,0,0,0,5,4.000,0,0,0,0,5,PATEL P
PHAR-789-601,8,1,0,0,0,9,3.888,0,0,0,0,9,PATEL P
PHAR-789-602,6,0,0,0,0,6,4.000,0,0,0,0,6,LU D
PHAR-789-603,8,0,0,0,0,8,4.000,0,0,0,0,8,LU D
PHAR-789-604,26,0,0,0,0,26,4.000,0,0,0,0,26,EVERETT-HOUSER J
PHAR-789-605,5,0,0,0,0,5,4.000,0,0,0,0,5,EVERETT-HOUSER J
PHAR-789-606,9,0,0,0,0,9,4.000,0,0,0,0,9,CASTRO J
PHAR-789-607,7,0,0,0,0,7,4.000,0,0,0,0,7,CASTRO J
PHAR-789-608,7,0,0,0,0,7,4.000,0,0,0,0,7,ALSHBOOL F
PHAR-810-300,44,23,0,0,0,67,3.656,0,0,0,0,67,ALONZO J
PHAR-810-301,38,5,0,0,0,43,3.883,0,0,0,0,43,ALONZO J
PHAR-811-300,17,38,10,2,0,67,3.044,0,0,0,0,67,ALYISMAIL H
PHAR-811-301,21,18,4,0,0,43,3.395,0,0,0,0,43,ALYISMAIL H
PHAR-814-300,62,5,0,0,0,67,3.925,0,0,0,0,67,MINGLE A
PHAR-814-301,43,0,0,0,0,43,4.000,0,0,0,0,43,MINGLE A
PHAR-841-300,45,20,2,0,0,67,3.641,0,0,0,0,67,HUTCHISON R
PHAR-841-301,33,10,0,0,0,43,3.767,0,0,0,0,43,HUTCHISON R
PHAR-842-300,26,39,2,0,0,67,3.358,0,0,0,0,67,CASTRO J
PHAR-842-301,24,19,0,0,0,43,3.558,0,0,0,0,43,CASTRO J
PHAR-872-300,55,8,4,0,0,67,3.761,0,0,0,0,67,NORTH F
PHAR-872-301,38,5,0,0,0,43,3.883,0,0,0,0,43,NORTH F
DEPARTMENT TOTAL:,1435,803,219,22,5,2484,3.378,0,0,0,0,2484
COLLEGE TOTAL:,1435,803,219,22,5,2484,3.378,0,0,0,0,2484
PHEO-600-698,5,1,0,1,0,7,3.428,0,0,0,0,10,BENDEN M
DEPARTMENT TOTAL:,5,1,0,1,0,7,3.428,0,0,0,0,10,
COLLEGE TOTAL:,5,1,0,1,0,7,3.428,0,0,0,0,10,
