Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
CHEM-107-401,10,13,14,1,2,40,2.700,0,0,0,7,0,47,ARONSON C
CHEM-107-402,16,24,17,13,5,75,2.440,0,0,0,5,0,80,ARONSON C
CHEM-107-404,18,20,24,6,3,71,2.619,1,0,0,5,0,77,ARONSON C
CHEM-107-405,5,25,21,11,7,69,2.144,0,0,0,11,0,80,NAIR R
CHEM-117-401,12,6,2,1,1,22,3.227,0,0,0,2,0,24,TOWNSEND G
CHEM-117-402,10,6,1,2,1,20,3.100,0,0,0,3,0,23,TOWNSEND G
CHEM-117-403,10,9,2,0,1,22,3.227,0,0,0,1,0,23,TOWNSEND G
CHEM-117-404,6,11,1,1,1,20,3.000,0,0,0,1,0,21,TOWNSEND G
CHEM-117-405,12,6,1,2,2,23,3.043,0,0,0,0,0,23,TOWNSEND G
CHEM-117-406,3,7,8,2,1,21,2.428,0,0,0,2,0,23,TOWNSEND G
CHEM-117-407,6,11,3,1,1,22,2.909,0,0,0,0,0,22,TOWNSEND G
CHEM-117-408,9,4,5,1,2,21,2.809,0,0,0,1,0,22,TOWNSEND G
CHEM-117-409,13,3,1,0,1,18,3.500,0,0,0,4,0,22,TOWNSEND G
CHEM-117-410,5,9,3,1,2,20,2.700,0,0,0,1,0,21,TOWNSEND G
CHEM-117-411,15,4,1,0,0,20,3.700,0,0,0,2,0,22,TOWNSEND G
CHEM-117-421,13,3,3,0,1,20,3.350,0,0,0,1,0,21,TOWNSEND G
CHEM-119-200,5,4,2,0,1,12,3.000,0,0,0,2,0,14,GALAN J
CHEM-119-400,2,9,8,0,2,21,2.428,0,0,0,1,0,22,ULLOA O
CHEM-119-401,1,5,6,4,3,19,1.842,0,0,0,2,0,21,ULLOA O
CHEM-119-403,1,1,2,4,6,14,1.071,1,0,0,7,0,22,NAIR R
CHEM-119-405,1,8,5,4,3,21,2.000,0,0,0,0,0,21,NAIR R
CHEM-119-406,7,5,4,1,1,18,2.888,0,0,0,0,0,18,GALAN J
CHEM-119-407,9,2,4,2,1,18,2.888,0,0,0,3,0,21,GALAN J
CHEM-119-408,9,7,2,1,0,19,3.263,0,0,0,1,0,20,GALAN J
CHEM-119-409,5,11,5,0,1,22,2.863,0,0,0,0,0,22,TOWNSEND G
CHEM-119-410,3,5,6,1,1,16,2.500,0,0,0,1,0,17,TOWNSEND G
CHEM-119-411,5,7,6,1,3,22,2.454,0,0,0,0,0,22,TOWNSEND G
CHEM-120-401,1,5,6,8,0,20,1.950,0,0,0,0,0,20,TOWNSEND G
CHEM-120-402,3,1,3,6,1,14,1.928,0,0,0,0,0,14,TOWNSEND G
CHEM-120-403,1,0,4,3,2,10,1.500,0,0,0,0,0,10,TOWNSEND G
CHEM-227-401,6,5,3,6,2,22,2.318,0,0,0,5,0,27,MOSER M
CHEM-227-402,8,10,17,2,2,39,2.512,0,0,0,5,0,44,ULLOA O
CHEM-228-401,5,3,8,5,1,22,2.272,0,0,0,4,0,26,ULLOA O
CHEM-237-401,12,2,0,0,0,14,3.857,0,0,0,0,0,14,TOWNSEND G
CHEM-237-402,12,3,0,0,0,15,3.800,0,0,0,0,0,15,TOWNSEND G
CHEM-237-404,11,2,0,0,0,13,3.846,0,0,0,0,0,13,TOWNSEND G
CHEM-237-405,8,0,1,0,0,9,3.777,0,0,0,0,0,9,TOWNSEND G
CHEM-237-406,11,3,1,0,0,15,3.666,0,0,0,0,0,15,TOWNSEND G
CHEM-238-401,4,5,1,1,0,11,3.090,0,0,0,0,1,12,TOWNSEND G
CHEM-238-402,7,3,2,0,0,12,3.416,0,0,0,0,1,13,TOWNSEND G
CHEM-316-401,6,0,0,0,0,6,4.000,0,0,0,0,0,6,KAISER K
CHEM-318-401,6,0,0,0,0,6,4.000,0,0,0,0,0,6,KAISER K
CHEM-464-400,9,0,0,0,0,9,4.000,0,0,0,0,0,9,SANTSCHI P
FSCI-281-900,2,4,0,0,1,7,2.857,0,0,0,1,0,8,NAIR R
FSCI-334-400,4,1,0,0,0,5,3.800,0,0,0,0,0,5,HUFTON A
MATH-140-401,15,12,9,0,1,37,3.081,0,0,0,3,0,40,WARREN J
MATH-140-402,11,16,6,4,2,39,2.769,0,0,0,6,0,45,PANGEMANAN A
MATH-142-401,5,4,6,1,7,23,1.956,0,0,0,4,0,27,ACERO-SCHERTZER C
MATH-147-401,0,2,2,2,2,8,1.500,0,0,0,5,0,13,ARISTIDOU M
MATH-150-401,20,30,20,6,6,82,2.634,0,0,0,1,0,83,PANGEMANAN A
MATH-150-402,29,24,13,7,4,77,2.870,0,0,0,0,0,77,PANGEMANAN A
MATH-150-403,35,29,12,6,8,90,2.855,0,0,0,2,0,92,ACERO-SCHERTZER C
MATH-150-404,11,30,20,12,2,75,2.480,0,0,0,2,0,77,SUEN C
MATH-150-405,13,19,25,11,8,76,2.236,0,0,0,7,0,83,BROWN P
MATH-150-406,14,12,4,1,0,31,3.258,0,0,0,0,0,31,WARREN J
MATH-150-407,2,10,22,8,5,47,1.914,0,0,0,0,0,47,WARREN J
MATH-151-401,27,16,4,2,4,53,3.132,1,0,0,4,0,58,QIU L
MATH-151-402,27,16,9,0,3,55,3.163,0,0,0,2,0,57,QIU L
MATH-151-403,19,13,9,1,1,43,3.116,0,0,0,3,0,46,YI E
MATH-151-404,15,17,7,3,2,44,2.909,0,0,0,1,0,45,ARISTIDOU M
