Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ANTH-201-501,16,12,2,2,0,32,3.312,0,0,0,1,0,33,IOSET B
ANTH-201-502,25,8,1,0,0,34,3.705,0,0,0,0,0,34,IZZO V
ANTH-202-501,19,27,11,4,1,62,2.951,0,0,0,2,0,64,GRAF K
ANTH-204-500,19,35,23,2,0,79,2.898,1,0,0,13,0,93,GRAF K
ANTH-205-500,16,19,16,8,4,63,2.555,0,0,0,2,0,65,ALVARD M
ANTH-205-501,67,10,3,0,1,81,3.753,0,0,0,1,0,82,JOHNSON T
ANTH-205-503,68,41,11,2,1,123,3.406,0,0,0,2,0,125,LYNCH D
ANTH-205-504,62,38,13,3,0,116,3.370,0,0,0,1,0,117,LYNCH D
ANTH-205-505,26,6,2,0,2,36,3.500,0,0,0,0,0,36,DECASIEN S
ANTH-205-506,35,0,0,0,0,35,4.000,0,0,0,0,0,35,SHELLEY N
ANTH-205-507,28,7,0,0,1,36,3.694,0,0,0,0,0,36,THOMAS O
ANTH-205-508,21,32,18,3,3,77,2.844,0,0,0,9,0,86,CUELLO DEL POZO P
ANTH-205-512,24,16,0,1,0,41,3.536,0,0,0,1,0,42,KHAUMYEN B
ANTH-205-599,32,42,23,9,1,107,2.887,0,0,0,19,0,126,ALVARD M
ANTH-210-501,30,42,20,3,0,95,3.042,0,0,0,4,0,99,WINKING J
ANTH-210-502,68,33,9,1,1,112,3.482,0,0,0,3,0,115,LEMUS S
ANTH-210-503,25,8,3,0,0,36,3.611,0,0,0,0,0,36,DOHERTY C
ANTH-225-500,19,27,8,1,2,57,3.052,0,0,0,3,0,60,PRANG T
ANTH-226-501,10,3,1,0,0,14,3.642,0,0,0,0,0,14,ACHORN A
ANTH-226-502,11,1,3,0,0,15,3.533,0,0,0,0,0,15,JONES L
ANTH-300-500,14,2,1,0,0,17,3.764,0,0,0,1,0,18,LYNCH D
ANTH-305-900,10,4,0,0,0,14,3.714,0,0,0,1,0,15,LAPORTE C
ANTH-312-500,1,6,3,2,0,12,2.500,0,0,0,2,0,14,ANDERSON M
ANTH-313-500,9,13,5,0,2,29,2.931,0,0,0,3,0,32,KENNEDY C
ANTH-324-500,19,7,2,1,1,30,3.400,0,0,0,0,0,30,MOENCH M
ANTH-324-501,11,8,0,1,0,20,3.450,0,0,0,0,0,20,MOENCH M
ANTH-370-501,32,9,5,3,3,52,3.230,0,0,0,3,0,55,LAPORTE C
ANTH-401-900,5,6,2,0,1,14,3.000,1,0,0,1,0,16,BURKE A
ANTH-402-500,6,3,0,0,0,9,3.666,0,0,0,1,0,10,KENNEDY C
ANTH-412-500,10,4,3,2,0,19,3.157,1,0,0,1,0,21,GOEBEL F
ANTH-415-900,12,4,0,0,0,16,3.750,0,0,0,1,0,17,ANDERSON M
ANTH-423-500,6,4,2,1,0,13,3.153,0,0,0,2,0,15,IZZO V
ANTH-434-900,4,10,5,1,0,20,2.850,1,0,0,0,0,21,WINKING J
ANTH-435-500,15,7,4,1,0,27,3.333,0,0,0,0,0,27,HOPKINS A
ANTH-448-500,5,5,2,0,0,12,3.250,0,0,0,1,0,13,THAKAR H
ANTH-484-501,8,0,0,0,0,8,4.000,0,0,0,0,0,8,THAKAR H
ANTH-489-500,5,6,1,0,0,12,3.333,0,0,0,0,0,12,KENNEDY C
ANTH-489-503,8,0,0,0,0,8,4.000,0,0,0,0,0,8,PRANG T
ANTH-489-900,4,1,2,0,0,7,3.285,0,0,0,0,0,7,LEMUS S
ANTH-601-600,4,1,0,0,0,5,3.800,0,0,0,0,0,5,ANDERSON M
ANTH-603-600,8,2,0,0,0,10,3.800,1,0,0,0,0,11,CRISMAN K
ANTH-605-600,4,4,1,0,0,9,3.333,0,0,0,0,0,9,DOSTAL C
ANTH-611-600,3,2,2,0,0,7,3.142,0,0,0,0,0,7,PULAK C
ANTH-615-600,4,3,0,0,0,7,3.571,0,0,0,0,0,7,PULAK C
ANTH-624-600,5,2,0,0,0,7,3.714,0,0,0,0,0,7,WATERS M
MUST-221-500,6,3,3,0,2,14,2.785,1,0,0,0,0,15,KLEIN N
DEPARTMENT TOTAL:,839,523,210,51,26,1649,3.266,6,0,0,78,0,1733,
AFST-201-501,12,11,7,3,0,33,2.969,0,0,0,1,0,34,BABERS M
AFST-201-502,15,16,5,1,1,38,3.131,0,0,0,2,0,40,BABERS M
AFST-206-500,7,0,0,0,0,7,4.000,0,0,0,0,0,7,HOWIE W
AFST-300-500,1,3,1,0,0,5,3.000,0,0,0,0,0,5,BROUSSARD A
AFST-325-500,6,2,0,0,0,8,3.750,0,0,0,0,0,8,LAWO-SUKAM A
DHUM-601-600,7,0,0,0,0,7,4.000,0,0,0,0,0,7,TORABI K
HHUM-107-900,10,0,0,0,0,10,4.000,0,0,0,0,0,10,CORTEZ J
LBAR-181-500,13,1,1,0,1,16,3.562,0,0,0,0,0,16,BROOKINS B
LBAR-181-501,17,2,0,0,1,20,3.700,0,0,0,0,0,20,BROOKINS B
LBAR-181-502,15,3,1,0,1,20,3.550,0,0,0,0,0,20,BROOKINS B
LBAR-181-504,19,5,0,1,0,25,3.680,0,0,0,0,0,25,BROOKINS B
LBAR-181-510,5,1,1,1,0,8,3.250,0,0,0,0,0,8,BROOKINS B
LBAR-181-520,6,4,0,0,0,10,3.600,0,0,0,0,0,10,BROOKINS B
LBAR-181-521,11,0,0,0,0,11,4.000,0,0,0,0,0,11,DORSEY L
LMAS-201-500,7,8,1,0,0,16,3.375,0,0,0,2,0,18,PLANKEY- VIDELA N
RELS-200-500,21,37,17,2,5,82,2.817,0,0,0,6,0,88,HAVENS J
RELS-200-502,18,16,4,0,0,38,3.368,0,0,0,1,0,39,VELDMAN R
RELS-202-500,10,10,5,1,0,26,3.115,0,0,0,0,0,26,BARE D
RELS-222-500,7,14,8,2,1,32,2.750,0,0,0,4,0,36,BARE D
RELS-251-500,22,11,2,2,0,37,3.432,0,0,0,0,0,37,ZAK C
RELS-257-500,11,11,2,2,1,27,3.074,0,0,0,2,0,29,HAVENS J
RELS-257-501,29,33,11,1,0,74,3.216,0,0,0,3,0,77,HAVENS J
RELS-257-502,12,13,0,0,0,25,3.480,0,0,0,0,0,25,BAJAN A
RELS-312-900,11,5,2,1,0,19,3.368,0,0,0,1,0,20,DOX D
RELS-360-500,6,0,0,0,0,6,4.000,0,0,0,0,0,6,TORABI K
RELS-392-500,5,0,0,0,0,5,4.000,0,0,0,0,0,5,PETERSON N
RELS-481-901,4,3,0,0,0,7,3.571,1,0,0,0,0,8,VELDMAN R
WGST-200-501,80,16,2,1,0,99,3.767,1,0,0,0,0,100,DUBRIWNY T
WGST-200-599,13,39,37,11,7,107,2.373,0,0,0,12,0,119,WOLF J
WGST-207-501,6,1,1,0,0,8,3.625,0,0,0,0,0,8,BOYETT K
WGST-207-503,5,4,1,0,0,10,3.400,0,0,0,0,0,10,VICKERS M
WGST-300-501,2,3,2,0,0,7,3.000,0,0,0,0,0,7,EDENS P
WGST-316-501,1,3,0,0,1,5,2.600,0,0,0,0,0,5,LAKKIMSETTI C
WGST-316-502,2,3,2,0,0,7,3.000,0,0,0,0,0,7,BOYETT K
WGST-333-500,4,1,1,0,0,6,3.500,0,0,0,0,0,6,REDDY V
WGST-367-500,2,2,1,0,0,5,3.200,0,0,0,0,0,5,DHIMA K
WGST-374-500,9,5,3,0,0,17,3.352,0,0,0,0,0,17,EZELL-MAINZER M
WGST-374-501,5,3,0,0,1,9,3.222,0,0,0,0,0,9,WARREN N
WGST-401-900,9,7,0,0,0,16,3.562,1,0,0,0,0,17,REDDY V
WGST-407-900,4,1,0,0,0,5,3.800,0,0,0,0,0,5,ANDERSON C
WGST-411-900,4,1,0,0,0,5,3.800,0,0,0,0,0,5,ASCHENBECK S
WGST-430-500,0,5,3,0,0,8,2.625,0,0,0,0,0,8,PAETZOLD R
WGST-481-902,2,1,3,0,0,6,2.833,0,0,0,0,0,6,WOLF J
WGST-645-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,HUMPHREY D
DEPARTMENT TOTAL:,461,304,124,29,20,938,3.199,3,0,0,34,0,975
COMM-101-201,20,0,0,0,0,20,4.000,0,0,0,0,0,20,TARVIN D
COMM-101-500,13,3,1,0,1,18,3.500,0,0,0,0,0,18,TARVIN D
COMM-101-501,16,3,0,0,0,19,3.842,0,0,0,0,0,19,TARVIN D
COMM-101-502,19,1,0,0,0,20,3.950,0,0,0,0,0,20,TARVIN D
COMM-101-503,15,5,0,0,0,20,3.750,0,0,0,0,0,20,TARVIN D
COMM-101-504,13,6,0,0,0,19,3.684,0,0,0,0,0,19,TARVIN D
COMM-101-505,10,5,2,0,0,17,3.470,0,0,0,0,0,17,TARVIN D
COMM-101-506,10,6,1,0,0,17,3.529,0,0,0,0,0,17,TARVIN D
COMM-203-201,15,2,0,0,0,17,3.882,0,0,0,3,0,20,CRICK N
COMM-203-500,9,10,5,1,0,25,3.080,0,0,0,0,0,25,ASCHENBECK S
COMM-203-501,13,10,2,0,0,25,3.440,0,0,0,0,0,25,ROWE S
COMM-203-502,6,9,4,1,0,20,3.000,0,0,0,3,0,23,ROWE S
COMM-203-503,1,11,6,1,3,22,2.272,0,0,0,3,0,25,ROWE S
COMM-203-504,9,8,3,1,2,23,2.913,0,0,0,1,0,24,ROWE S
COMM-203-505,15,9,1,0,0,25,3.560,0,0,0,0,0,25,ROWE S
COMM-203-506,9,12,2,0,2,25,3.040,0,0,0,0,0,25,ROWE S
COMM-203-507,1,13,5,1,1,21,2.571,0,0,0,3,0,24,ROWE S
COMM-203-508,6,10,5,0,0,21,3.047,0,0,0,2,0,23,ROWE S
COMM-203-509,18,4,0,0,3,25,3.360,0,0,0,0,0,25,ROWE S
COMM-203-510,19,4,2,0,0,25,3.680,0,0,0,0,0,25,ROWE S
COMM-203-511,18,5,0,0,1,24,3.625,0,0,0,1,0,25,ROWE S
COMM-203-512,10,9,1,1,0,21,3.333,0,0,0,3,0,24,ROWE S
COMM-203-513,15,9,0,0,1,25,3.480,0,0,0,0,0,25,ROWE S
COMM-203-514,13,4,2,2,0,21,3.333,0,0,0,3,0,24,ROWE S
