Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
EDHP-630-700,13,1,0,0,0,14,3.928,0,0,0,0,0,14,ARNOLD S
HCPI-655-700,5,0,0,0,1,6,3.333,1,0,0,1,2,10,MIRANDA M
HCPI-658-700,4,1,0,0,0,5,3.800,1,0,0,0,0,6,BITOUNI A
MPHY-603-600,5,2,0,0,0,7,3.714,0,0,0,0,0,7,TRACHE A
MPHY-613-600,8,5,2,0,0,15,3.400,0,0,0,0,0,15,MUTHUCHAMY M
MPHY-624-601,6,5,0,0,0,11,3.545,0,0,0,0,0,11,VANBUREN V
MPHY-624-602,6,1,0,0,0,7,3.857,0,0,0,0,0,7,VANBUREN V
MSCI-601-600,7,2,0,0,0,9,3.777,0,0,0,0,0,9,SIWKO S
MSCI-601-601,13,6,1,0,0,20,3.600,0,0,0,1,0,21,CHAKRABORTY S
MSCI-603-600,9,0,0,0,0,9,4.000,0,0,0,0,0,9,CHAKRABORTY S
MSCI-609-305,7,0,0,0,0,7,4.000,0,0,0,0,0,7,WILSON V
MSCI-609-600,35,0,0,0,0,35,4.000,0,0,0,0,0,35,WILSON V
MSCI-630-600,10,0,0,0,0,10,4.000,0,0,0,0,0,10,LEE R
MSCI-650-650,6,0,0,0,0,6,4.000,0,0,0,0,0,6,HUSTON D
MSCI-689-601,19,1,0,0,0,20,3.950,0,0,0,1,0,21,WEST A
MSCI-689-602,10,0,0,0,0,10,4.000,0,0,0,0,0,10,NASIR E
MSCI-689-603,10,0,0,0,0,10,4.000,0,0,0,0,0,10,NASIR E
NEXT-603-600,5,2,0,0,0,7,3.714,0,0,0,0,0,7,WINZER-SERHAN U
DEPARTMENT TOTAL:,178,26,3,0,1,208,3.774,2,0,0,3,2,215
COLLEGE TOTAL:,178,26,3,0,1,208,3.774,2,0,0,3,2,215
