Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
OBIO-642-600,3,2,0,0,0,5,3.600,0,0,0,0,0,5,WANG X
OBIO-660-600,21,0,0,0,0,21,4.000,0,0,0,0,0,21,WYATT L
OBIO-670-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,REUBEN J
OBIO-671-600,6,1,0,0,0,7,3.857,1,0,0,0,0,8,RUEST L
OBIO-672-600,19,0,0,0,0,19,4.000,0,0,0,0,0,19,KESTERKE M
OBIO-687-600,5,0,0,0,0,5,4.000,1,0,0,0,0,6,RUEST L
AEGD-600-600,7,0,0,0,0,7,0.000,0,0,0,0,0,7,ZANDINEJAD A
AEGD-608-600,7,0,0,0,0,7,4.000,0,0,0,0,0,7,ZANDINEJAD A
AEGD-615-600,7,0,0,0,0,7,4.000,0,0,0,0,0,7,ZANDINEJAD A
AEGD-618-600,7,0,0,0,0,7,4.000,0,0,0,0,0,7,ZANDINEJAD A
DDHS-4110-500,9,14,5,0,1,29,3.034,0,0,0,0,0,29,SHEHATA E
DDHS-4510-500,25,4,0,0,0,29,3.862,0,0,0,0,0,29,DECK J
DDHS-4820-500,28,0,0,0,0,28,4.000,1,0,0,0,0,29,REED K
DEPARTMENT TOTAL:,62,18,5,0,1,86,3.719,1,0,0,0,0,87,
OMFS-650-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,READ FULLER A
DEPARTMENT TOTAL:,11,0,0,0,0,11,4.000,0,0,0,0,0,11,
ORTH-601-600,6,0,0,0,0,6,0.000,0,0,0,0,0,6,POLSON J
ORTH-621-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,TADLOCK L
ORTH-624-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,TADLOCK L
ORTH-627-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,TADLOCK L
ORTH-634-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,KESTERKE M
ORTH-637-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,KESTERKE M
ORTH-644-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,KESTERKE M
ORTH-646-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,GLENN G
ORTH-647-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,GLENN G
ORTH-650-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,GLENN G
ORTH-653-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,GLENN G
PEDD-611-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,KERINS C
PEDD-614-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,KERINS C
PEDD-621-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,KERINS C
PEDD-624-600,12,0,0,0,0,12,4.000,0,0,0,0,0,12,KERINS C
DEPARTMENT TOTAL:,45,0,0,0,0,45,4.000,0,0,0,0,0,45
COLLEGE TOTAL:,277,21,5,0,1,304,3.926,3,0,0,0,0,307
