Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ANTH-205-200,2,3,2,1,2,10,2.200,0,0,0,1,1,12,THAKAR H
ANTH-205-G00,4,22,8,0,0,34,2.882,0,0,0,0,0,34,THAKAR H
ANTH-210-199,73,26,1,1,0,101,3.693,0,0,0,3,0,104,LEMUS S
ANTH-210-200,8,2,0,0,1,11,3.454,0,0,0,0,0,11,KHAUMYEN B
ANTH-210-G00,32,13,0,1,0,46,3.652,0,0,0,0,0,46,KHAUMYEN B
RELS-360-200,5,2,0,0,0,7,3.714,0,0,0,0,0,7,TORABI K
WGST-374-200,5,1,1,0,0,7,3.571,0,0,0,0,0,7,THIELMAN F
DEPARTMENT TOTAL:,10,3,1,0,0,14,3.642,0,0,0,0,0,14,
COMM-203-100,6,8,1,0,1,16,3.125,0,0,0,0,0,16,PULOS R
COMM-203-104,14,9,1,0,0,24,3.541,0,0,0,0,0,24,ORTIZ-MARTINEZ A
COMM-203-105,19,2,0,0,0,21,3.904,0,0,0,1,0,22,RAMIREZ A
COMM-203-108,18,6,0,0,0,24,3.750,0,0,0,1,0,25,GUAJARDO J
COMM-203-109,8,12,3,0,1,24,3.083,0,0,0,0,0,24,COURI D
COMM-203-110,20,1,1,0,1,23,3.695,0,0,0,2,0,25,AVNAIM HAMOU REGEV
COMM-203-111,8,12,1,0,1,22,3.181,0,0,0,1,0,23,CHABVUTA E
COMM-203-170,4,9,5,1,2,21,2.571,0,0,0,4,0,25,HEATLY K
COMM-203-171,22,1,1,0,0,24,3.875,0,0,0,0,0,24,JENNINGS P
COMM-203-172,23,1,1,0,0,25,3.880,0,0,0,0,0,25,BRADLEY N
COMM-203-173,10,6,4,1,1,22,3.045,0,0,0,1,0,23,ROLD M
COMM-203-176,21,2,1,0,0,24,3.833,0,0,0,1,0,25,GUAJARDO J
COMM-203-177,19,3,0,1,1,24,3.583,0,0,0,1,0,25,DUNKLIN M
