Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
EDAD-605-700,7,0,0,0,0,7,4.000,0,0,0,0,0,7,IRBY B
EDAD-608-700,18,1,0,0,0,19,3.947,0,0,0,0,0,19,POENITZSCH N
EDAD-623-300,16,5,0,0,0,21,3.761,0,0,0,0,0,21,ROUMELL E
EDAD-624-700,22,1,0,0,0,23,3.956,0,0,0,0,0,23,FAHRENWALD C
EDAD-630-100,15,0,0,0,0,15,4.000,0,0,0,0,0,15,SAAVEDRA A
EDAD-635-700,17,0,0,0,0,17,4.000,0,0,0,0,0,17,WEBB-JOHNSON G
EDAD-653-300,12,1,1,0,1,15,3.533,3,0,0,0,0,18,MUSOBA G
EDAD-669-100,8,4,0,0,0,12,3.666,0,0,0,0,0,12,BAILEY K
EDAD-687-200,14,1,0,0,0,15,3.933,0,0,0,0,0,15,WEBB-JOHNSON G
EDAD-687-700,5,0,0,0,0,5,4.000,0,0,0,0,0,5,WEBB-JOHNSON G
EHRD-203-701,22,3,0,0,0,25,3.880,3,0,0,1,0,29,STEPHENS M
EHRD-315-700,6,4,3,0,0,13,3.230,0,0,0,0,0,13,MARK C
EHRD-371-700,13,10,0,1,0,24,3.458,0,0,0,1,0,25,BAILEY K
EHRD-372-700,13,3,0,0,1,17,3.588,0,0,0,0,0,17,MUYIA M
EHRD-374-700,11,0,0,0,0,11,4.000,0,0,0,0,0,11,MUYIA M
EHRD-391-700,3,7,12,5,2,29,2.137,0,0,0,5,0,34,SANDLIN J
EHRD-405-700,26,5,2,0,0,33,3.727,0,0,0,0,0,33,FERGUSON-CAMMARATA
EHRD-408-700,12,1,2,0,1,16,3.437,0,0,0,0,0,16,SANDLIN J
EHRD-477-700,24,4,4,0,0,32,3.625,0,0,0,0,0,32,SMITH B
EHRD-481-100,14,1,0,0,0,15,3.933,0,0,0,0,0,15,FOWLER R
EHRD-490-700,7,12,10,0,1,30,2.800,0,0,0,0,0,30,SANDLIN J
EHRD-490-701,24,4,0,1,1,30,3.633,0,0,0,0,0,30,HWANG J
EHRD-616-701,11,0,0,0,0,11,4.000,0,0,0,1,0,12,KIM J
EHRD-618-300,19,0,1,0,0,20,3.900,0,0,0,0,0,20,SHEHANE M
EHRD-618-700,16,0,0,0,0,16,4.000,0,0,0,0,0,16,HWANG J
EHRD-627-399,7,0,1,0,0,8,3.750,0,0,0,0,0,8,MUSOBA G
EHRD-627-700,14,3,0,0,0,17,3.823,1,0,0,0,0,18,MUSOBA G
EHRD-630-700,15,3,0,0,0,18,3.833,0,0,0,0,0,18,ROUMELL E
TCMG-308-700,51,14,2,0,1,68,3.676,0,0,0,0,0,68,MAI B
TCMG-402-700,5,7,10,1,2,25,2.480,0,0,0,0,0,25,MARK C
TCMG-402-701,3,9,7,1,1,21,2.571,0,0,0,1,0,22,MARK C
BESL-616-700,6,1,0,0,0,7,3.857,0,0,0,0,0,7,GUERRERO C
BESL-622-100,17,3,0,0,0,20,3.850,0,0,0,0,0,20,ESLAMI Z
CPSY-600-700,18,0,0,0,1,19,3.789,0,0,0,0,0,19,MCCORMICK A
