Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
AGCJ-494-316,12,3,0,0,1,16,3.524,0,0,0,0,0,16,DUNSFORD D
AGCJ-494-356,8,0,1,0,0,9,3.733,0,0,0,0,0,9,DUNSFORD D
ALEC-425-700,11,1,0,1,0,13,3.692,1,0,0,0,0,14,BYCE C
ALEC-606-700,11,3,0,0,0,14,3.785,0,0,0,0,0,14,MOORE L
ALEC-617-700,17,1,0,0,0,18,3.944,0,0,0,0,0,18,STRONG J
ALED-202-199,35,24,7,0,0,66,3.424,0,0,0,0,0,66,ROTTER C
ALED-301-700,23,8,3,2,0,36,3.444,0,0,0,0,0,36,ODOM S
ALED-340-700,6,12,6,1,0,25,2.920,0,0,0,0,0,25,DUNN A
ALED-340-931,7,11,5,0,0,23,3.086,0,0,0,1,0,24,MOORE L
ALED-344-700,27,7,1,2,0,37,3.594,0,0,0,1,0,38,LOCKETT L
ALED-422-700,33,1,3,0,1,38,3.710,0,0,0,0,0,38,ELBERT C
ALED-424-700,18,14,4,2,1,39,3.179,0,0,0,0,0,39,BOYD B
ALED-440-700,4,12,3,0,0,19,3.052,0,0,0,2,0,21,PRESTON T
ALED-481-299,12,13,6,0,0,31,3.193,0,0,0,0,0,31,STRONG J
ALED-494-301,8,0,0,0,0,8,4.000,0,0,0,0,0,8,CUMMINGS S
ALED-494-350,7,0,0,0,0,7,4.000,0,0,0,0,0,7,CUMMINGS S
DEPARTMENT TOTAL:,239,110,39,8,3,399,3.451,1,0,0,4,0,404,
AGEC-317-300,7,6,4,0,0,17,3.176,1,0,0,0,0,18,VIEIRA D
AGEC-325-100,4,13,5,1,0,23,2.869,0,0,0,2,0,25,THOMPSON T
AGEC-330-100,9,8,1,1,0,19,3.315,0,0,0,1,0,20,THOMAS-WINSTON C
AGEC-340-200,12,2,0,0,0,14,3.857,0,0,0,0,0,14,MER N
ANSC-107-200,63,8,2,0,0,73,3.835,0,0,0,0,0,73,PAUDYAL S
ANSC-211-300,5,2,1,0,0,8,3.500,0,0,0,0,0,8,LINNE P
ANSC-305-300,11,10,10,2,0,33,2.909,0,0,0,0,0,33,RILEY D
ANSC-307-201,5,7,1,0,0,13,3.307,0,0,0,0,0,13,SAVELL J
ANSC-318-301,3,6,4,0,0,13,2.923,1,0,0,0,0,14,CARSTENS G
ANSC-333-100,6,5,4,1,1,17,2.823,0,0,0,1,0,18,SATTERFIELD M
ANSC-333-101,5,2,4,1,0,12,2.916,1,0,0,0,1,14,SATTERFIELD M
ANSC-406-900,12,6,0,0,0,18,3.666,1,0,0,0,0,19,HERRING A
ANSC-436-100,13,0,0,0,0,13,4.000,0,0,0,0,0,13,WICKERSHAM T
ANSC-491-378,8,0,0,0,0,8,4.000,0,0,0,1,0,9,LUCIA J
ANSC-494-300,6,0,0,0,0,6,4.000,0,0,0,0,0,6,PAUDYAL S
ANSC-494-301,8,0,1,0,0,9,3.894,2,0,0,0,0,11,SCHOBERT S
ANSC-494-350,9,0,0,0,0,9,4.000,0,0,0,0,0,9,PAUDYAL S
ANSC-494-351,15,0,0,0,0,15,4.000,0,0,0,0,1,16,SCHOBERT S
ANSC-622-300,19,0,0,0,0,19,4.000,0,0,0,0,0,19,COOKE R
ANSC-633-300,9,0,0,0,0,9,4.000,0,0,0,0,0,9,POHLER K
ANSC-636-100,5,0,0,0,0,5,4.000,0,0,0,0,0,5,WICKERSHAM T
DASC-418-150,19,0,0,0,0,19,4.000,0,0,0,0,0,19,PAUDYAL S
BICH-410-301,12,11,11,9,1,44,2.545,0,0,0,2,0,46,HENDERSON POZZI M
BICH-410-302,4,3,2,5,2,16,2.125,0,0,0,2,0,18,HENDERSON POZZI M
BICH-411-301,8,9,16,7,2,42,2.333,0,0,0,1,0,43,MILES B
BICH-411-302,1,1,8,6,2,18,1.611,0,0,0,2,0,20,MILES B
BICH-412-201,14,8,3,0,0,25,3.440,0,0,0,0,0,25,AYRES N
BICH-412-202,3,15,6,0,0,24,2.875,0,0,0,1,0,25,AYRES N
BICH-432-900,1,5,0,0,0,6,3.166,0,0,0,0,0,6,PEREZ S
BICH-491-305,19,0,0,0,0,19,4.000,0,0,0,0,3,22,BRYK M
GENE-301-300,28,17,18,10,17,90,2.322,3,0,0,2,0,95,DIBBLEY REYNOLDS M
GENE-310-100,2,3,1,0,0,6,3.166,0,0,0,0,0,6,MAGILL C
GENE-312-201,5,5,6,1,1,18,2.666,0,0,0,0,0,18,PISHKO E
GENE-312-202,4,5,7,1,1,18,2.555,0,0,0,0,0,18,PISHKO E
GENE-312-203,6,3,7,1,0,17,2.823,0,0,0,0,0,17,PISHKO E
GENE-657-300,16,0,0,0,0,16,4.000,0,0,0,0,0,16,THREADGILL D
AGSM-489-100,11,3,1,0,0,15,3.666,0,0,0,0,0,15,FIPPS G
BAEN-320-700,23,23,14,1,0,61,3.114,0,0,0,0,0,61,FERNANDO S
BAEN-465-250,8,8,1,0,0,17,3.411,0,0,0,0,0,17,MUNSTER C
BAEN-477-250,12,4,0,0,0,16,3.750,0,0,0,0,0,16,MCGEE R
AGLS-235-200,45,16,18,1,0,80,3.312,0,0,0,0,0,80,KILMER N
AGLS-235-700,77,25,7,0,1,110,3.609,0,0,0,0,0,110,ROACH D
AGLS-435-700,35,12,1,0,1,49,3.632,0,0,0,0,0,49,MOORE C
AGLS-436-700,3,11,7,0,1,22,2.681,0,0,0,3,0,25,BUENGER S
AGLS-437-700,2,12,9,0,1,24,2.583,0,0,0,2,0,26,CARPENTER D
AGLS-441-700,3,4,2,0,1,10,2.800,1,0,0,1,0,12,MOORE C
AGLS-492-350,10,3,2,0,0,15,4.000,0,0,0,0,0,15,WEBB S
DEPARTMENT TOTAL:,175,83,46,1,5,310,3.355,1,0,0,6,0,317
ESSM-300-300,3,4,1,0,0,8,3.250,0,0,0,0,0,8,STOTTLEMYER A
ESSM-485-150,7,6,0,0,0,13,3.538,0,0,0,0,0,13,HIBBITTS T
ESSM-491-301,8,0,0,0,0,8,0.000,0,0,0,0,0,8,YORZINSKI J
WFSC-300-150,5,0,0,0,0,5,4.000,0,0,0,0,0,5,CONWAY K
WFSC-450-550,5,0,0,0,0,5,4.000,0,0,0,0,0,5,CONWAY K
WFSC-451-550,5,0,0,0,0,5,4.000,0,0,0,0,0,5,CONWAY K
ENTO-300-150,6,0,0,0,0,6,4.000,0,0,0,0,0,6,BRUNDAGE A
ENTO-320-700,37,11,2,0,3,53,3.490,0,0,0,2,0,55,SHEPHERD T
ENTO-322-700,54,12,11,2,1,80,3.450,1,0,0,4,0,85,FARIS A
ENTO-450-150,6,0,0,0,0,6,4.000,0,0,0,0,0,6,BRUNDAGE A
ENTO-451-150,6,0,0,0,0,6,4.000,0,0,0,0,0,6,BRUNDAGE A
FIVS-205-700,25,15,6,2,3,51,3.117,0,0,0,2,0,53,BRUNDAGE A
