Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
BUSH-631-700,7,1,0,0,0,8,3.875,0,0,0,0,0,8,CORTES K
DEPARTMENT TOTAL:,7,1,0,0,0,8,3.875,0,0,0,0,0,8,
INTA-605-700,4,2,0,0,1,7,3.142,0,0,0,0,0,7,BARTEL M
INTA-617-100,17,0,0,0,0,17,4.000,0,0,0,0,0,17,CASTILLO J
INTA-644-700,9,0,0,0,0,9,4.000,0,0,0,0,0,9,HAMIE C
INTA-651-350,7,0,0,0,0,7,4.000,0,0,0,0,0,7,MCLAUGHLIN W
INTA-653-700,6,1,1,0,0,8,3.625,0,0,0,0,0,8,DALY S
INTA-680-700,5,0,0,0,0,5,4.000,0,0,0,0,0,5,SMITH J
INTA-689-351,7,0,0,0,0,7,4.000,0,0,0,0,0,7,QUINVILLE R
DEPARTMENT TOTAL:,55,3,1,0,1,60,3.850,0,0,0,0,0,60,
PSAA-601-700,21,0,0,0,0,21,4.000,0,0,0,0,0,21,GRAHAM C
PSAA-602-700,4,4,1,0,1,10,3.000,0,0,0,0,0,10,FERNSLER T
PSAA-611-700,7,2,0,0,0,9,3.777,0,0,0,0,0,9,LUM J
PSAA-616-700,11,1,1,0,0,13,3.769,0,0,0,0,0,13,MORRISON J
PSAA-621-700,11,1,0,0,0,12,3.916,0,0,0,0,0,12,SMITH S
PSAA-623-700,19,4,0,0,0,23,3.826,0,0,0,0,0,23,GRAHAM C
PSAA-630-700,25,0,0,0,0,25,4.000,1,0,0,0,0,26,NAKAMURA B
PSAA-634-700,16,4,0,0,0,20,3.800,0,0,0,0,0,20,GREER R
PSAA-636-700,16,0,0,0,0,16,4.000,0,0,0,1,0,17,LUM J
PSAA-643-700,11,2,0,0,0,13,3.846,0,0,0,0,0,13,MORRISON J
PSAA-644-700,18,0,0,0,1,19,3.789,0,0,0,0,0,19,LITTLE C
PSAA-651-700,2,3,2,0,1,8,2.625,0,0,0,0,0,8,DWYER W
PSAA-654-700,6,0,0,0,0,6,4.000,0,0,0,0,0,6,BAILEY M
PSAA-656-700,6,1,0,0,0,7,3.857,0,0,0,0,0,7,ROLLINS J
PSAA-675-700,13,0,0,0,0,13,4.000,0,0,0,0,0,13,DAVIS D
PSAA-675-701,17,1,0,0,0,18,3.944,0,0,0,0,0,18,NAKAMURA B
DEPARTMENT TOTAL:,203,23,4,0,3,233,3.815,1,0,0,1,0,235
COLLEGE TOTAL:,265,27,5,0,4,301,3.823,1,0,0,1,0,303
