Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
AERO-214-200,4,18,6,0,1,29,2.827,0,0,0,0,0,29,TALREJA R
AERO-222-300,9,7,0,0,0,16,3.562,1,0,0,1,0,18,MORTARI D
AERO-304-200,12,5,3,1,0,21,3.333,0,0,0,0,0,21,BOYD J
AERO-351-300,4,10,4,0,0,18,3.000,0,0,0,0,0,18,KARPETIS A
BMEN-153-901,18,5,0,0,0,23,3.782,0,0,0,0,0,23,CARRELL T
BMEN-207-700,9,6,1,0,1,17,3.294,0,0,0,0,0,17,HANKS J
BMEN-211-301,14,11,2,0,0,27,3.444,0,0,0,0,0,27,JESSEN S
BMEN-321-700,43,5,1,0,0,49,3.857,0,0,0,0,0,49,GINN-HEDMAN A
BMEN-341-300,4,0,1,0,0,5,3.600,0,0,0,0,0,5,HORN J
BMEN-350-700,17,10,3,1,1,32,3.281,0,0,0,2,0,34,GRAUL M
BMEN-353-101,7,0,0,0,1,8,3.500,0,0,0,0,0,8,BUJNOCH Z
BMEN-452-700,11,4,2,0,1,18,3.333,0,0,0,0,0,18,PATRICK C
DEPARTMENT TOTAL:,123,41,10,1,4,179,3.532,0,0,0,2,0,181,
CHEN-205-100,11,9,7,5,0,32,2.812,0,0,0,1,0,33,TAMAMIS P
CHEN-455-700,14,20,7,1,0,42,3.119,0,0,0,1,0,43,WANG Q
CHEN-459-700,19,4,4,0,0,27,3.555,0,0,0,1,0,28,BLIZZARD G
CHEN-482-700,7,5,1,1,0,14,3.285,0,0,0,0,0,14,HILALY A
CVEN-305-301,7,10,4,0,0,21,3.142,0,0,0,1,0,22,QUINTERO FEBRES C
CVEN-311-150,9,3,1,0,0,13,3.615,0,0,0,0,0,13,OLIVERA F
CVEN-322-300,9,2,2,0,0,13,3.538,0,0,0,0,0,13,MA X
CVEN-339-300,4,4,1,0,0,9,3.333,0,0,0,0,0,9,LONDON M
CVEN-345-300,3,3,8,1,0,15,2.533,0,0,0,0,0,15,BIRELY A
CVEN-403-100,30,2,0,0,0,32,3.937,0,0,0,0,0,32,GHARAIBEH N
CVEN-424-700,12,6,2,0,0,20,3.500,0,0,0,0,0,20,ENGLAND P
CVEN-424-701,14,8,0,0,0,22,3.636,0,0,0,0,0,22,SCARFUTO J
CVEN-446-700,1,14,7,1,2,25,2.440,0,0,0,3,0,28,KEATING P
CVEN-685-388,5,0,0,0,0,5,4.000,0,0,0,0,0,5,WALEWSKI J
ENGR-102-300,7,6,7,0,0,20,3.000,1,0,0,2,0,23,RITCHEY S
ENGR-216-300,14,7,1,0,0,22,3.590,0,0,0,1,0,23,LARA RUIZ J
ENGR-216-301,18,5,1,0,0,24,3.708,0,0,0,0,0,24,ELMS R
ENGR-216-302,0,2,3,0,0,5,2.400,0,0,0,0,0,5,MCCARROLL D
ENGR-217-300,32,13,2,0,0,47,3.638,0,0,0,0,0,47,CORNEJO J
ENGR-217-301,11,11,6,1,1,30,3.000,0,0,0,0,0,30,IJAZ M
ENGR-385-304,6,0,2,0,0,8,3.500,0,0,0,0,0,8,UGAZ V
ENGR-385-306,17,0,0,0,1,18,3.777,0,0,0,0,0,18,SARIN V
ENGR-385-313,10,1,1,0,0,12,3.750,0,0,0,0,0,12,CORLETO-MENA C
ICPE-613-700,15,5,0,0,1,21,3.571,0,0,0,0,0,21,ELBASHIR N
ICPE-614-700,18,3,0,0,0,21,3.857,0,0,0,0,0,21,HASCAKIR B
ICPE-620-700,6,0,0,0,0,6,4.000,0,0,0,0,0,6,YU C
ICPE-624-700,19,1,0,0,0,20,3.950,0,0,0,0,0,20,EL-HALWAGI M
ICPE-635-300,5,0,0,0,0,5,4.000,0,0,0,0,0,5,WARREN G
ICPE-635-700,17,2,0,0,0,19,3.894,0,0,0,0,0,19,WARREN G
ICPE-689-701,0,4,3,0,0,7,2.571,0,0,0,0,0,7,TAO J
DEPARTMENT TOTAL:,195,60,26,1,3,285,3.522,1,0,0,3,0,289,
CSCE-110-700,29,20,12,4,7,72,2.833,0,0,0,7,0,79,HOUNGNINOU D
CSCE-120-301,2,2,1,1,0,6,2.833,0,0,0,0,0,6,HOUNGNINOU D
CSCE-120-700,3,1,2,0,1,7,2.714,0,0,0,1,0,8,MOORE J
CSCE-120-701,7,3,1,0,0,11,3.545,0,0,0,0,0,11,MOORE J
CSCE-121-300,8,10,5,4,7,34,2.235,0,0,0,1,3,38,HOUNGNINOU D
CSCE-121-700,15,11,5,4,1,36,2.972,0,0,0,1,0,37,MOORE J
CSCE-121-701,9,6,7,3,4,29,2.448,0,0,0,2,0,31,MOORE J
CSCE-221-700,13,13,7,1,0,34,3.117,0,0,0,6,0,40,LEYK T
CSCE-222-700,19,17,0,1,0,37,3.459,0,0,0,4,0,41,LEE H
CSCE-310-700,35,20,3,0,0,58,3.551,0,0,0,2,0,60,WADE P
CSCE-312-398,8,9,5,1,1,24,2.916,0,0,0,0,0,24,TYAGI A
CSCE-312-399,7,2,0,2,0,11,3.272,0,0,0,0,0,11,TYAGI A
CSCE-313-701,20,11,2,4,4,41,2.951,0,0,0,2,0,43,TYAGI A
CSCE-314-700,23,23,8,2,1,57,3.140,0,0,0,1,0,58,LUPOLI S
CSCE-411-700,17,13,1,0,2,33,3.303,0,0,0,1,0,34,JIANG A
CSCE-435-701,20,3,2,5,2,32,3.062,0,0,0,1,0,33,SARIN V
CSCE-735-701,13,2,0,0,0,15,3.866,0,0,0,3,0,18,SARIN V
DEPARTMENT TOTAL:,248,166,61,32,30,537,3.024,0,0,0,32,3,572,
ECEN-214-302,1,6,6,2,0,15,2.400,0,0,0,0,0,15,TYLER J
ECEN-215-150,21,0,0,0,0,21,4.000,0,0,0,0,0,21,BRAGA NETO U
ECEN-215-301,10,8,2,0,0,20,3.400,0,0,0,1,0,21,HOYOS S
ECEN-215-303,5,1,0,0,0,6,3.833,0,0,0,0,0,6,HOYOS S
ECEN-215-700,5,1,1,0,0,7,3.571,0,0,0,0,0,7,HOYOS S
ECEN-314-300,13,10,4,0,0,27,3.333,0,0,0,0,0,27,JANG W
