Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
BIMS-320-300,4,3,5,1,3,16,2.250,1,0,0,0,0,17,SILKWOOD C
BIMS-485-343,5,0,0,0,0,5,4.000,0,0,0,0,0,5,CROUCH E
BIMS-485-M01,7,0,0,0,0,7,4.000,0,0,0,0,0,7,SILKWOOD C
DEPARTMENT TOTAL:,16,3,5,1,3,28,2.687,1,0,0,0,0,29,
VIBS-305-300,12,30,11,5,0,58,2.844,0,0,0,3,0,61,WILSON P
VIBS-305-301,19,29,22,12,5,87,2.517,0,0,0,1,0,88,WILSON P
VIBS-601-300,3,16,6,0,1,26,2.769,0,0,0,0,0,26,WILSON P
VIBS-608-399,14,2,0,0,0,16,3.875,0,0,0,0,0,16,NORMAN K
VIBS-633-200,13,2,0,0,0,15,3.866,0,0,0,0,0,15,BUDKE C
VIBS-685-309,6,0,0,0,0,6,4.000,0,0,0,1,0,7,HAMER S
VLCS-485-313,16,0,0,0,0,16,4.000,0,0,0,0,0,16,COHEN N
DEPARTMENT TOTAL:,16,0,0,0,0,16,4.000,0,0,0,0,0,16,
VTPP-420-150,22,0,0,0,0,22,4.000,0,0,0,0,0,22,FAJT V
VTPP-423-300,13,19,22,20,0,74,2.337,0,0,0,1,0,75,DAVIS A
VTPP-423-M01,0,3,2,0,0,5,2.600,0,0,0,0,0,5,CAVAZOS C
VTPP-427-300,4,4,2,0,0,10,3.200,0,0,0,0,0,10,HERMAN J
VTPP-489-150,10,0,0,0,0,10,4.000,0,0,0,0,0,10,IVANOV I
VTMI-649-100,13,2,0,0,0,15,3.866,0,0,0,0,0,15,FARNELL M
VTPB-405-301,15,17,5,0,0,37,3.270,0,0,0,0,0,37,DABRAL N
VTPB-405-302,4,3,1,0,0,8,3.375,0,0,0,0,0,8,DABRAL N
VTPB-409-300,7,4,7,2,0,20,2.800,0,0,0,1,0,21,DABRAL N
VTPB-485-150,7,0,0,0,0,7,4.000,0,0,0,0,0,7,DERR J
VTPB-485-312,10,0,0,0,0,10,4.000,0,0,0,0,0,10,TURNER K
DEPARTMENT TOTAL:,56,26,13,2,0,97,3.386,0,0,0,1,0,98
COLLEGE TOTAL:,204,134,83,40,9,470,2.937,1,0,0,7,0,478
