Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
PHEB-622-399,2,3,0,0,0,5,3.400,0,0,0,0,1,6,REGAN A
PHEB-622-700,8,3,0,0,0,11,3.727,0,0,0,1,1,13,REGAN A
PHEB-689-399,31,2,0,0,0,33,3.939,0,0,0,0,0,33,ROH T
PHEB-689-700,15,3,0,0,0,18,3.833,0,0,0,0,0,18,ROH T
DEPARTMENT TOTAL:,56,11,0,0,0,67,3.835,0,0,0,1,2,70,
PHPM-617-600,7,0,0,0,0,7,4.000,0,0,0,0,0,7,ROBISON Z
PHPM-623-600,5,2,0,0,0,7,3.714,0,0,0,0,0,7,MILLER T
PHPM-640-600,14,0,0,0,0,14,4.000,0,0,0,0,0,14,SEXTON T
PHPM-680-600,14,0,0,0,0,14,4.000,0,0,0,0,0,14,DICKEY N
PHPM-685-150,5,0,0,0,0,5,4.000,0,0,0,0,0,5,DANKO R
HPCH-665-301,7,0,0,0,0,7,4.000,0,0,0,1,0,8,CLARK H
DEPARTMENT TOTAL:,7,0,0,0,0,7,4.000,0,0,0,1,0,8,
PHLT-302-700,14,2,1,0,1,18,3.555,0,0,0,0,0,18,LIN S
PHLT-303-101,16,1,0,0,0,17,3.941,0,0,0,0,0,17,STASI S
PHLT-305-200,4,6,2,0,1,13,2.923,0,0,0,0,0,13,KALBASI S
PHLT-307-700,26,3,0,0,0,29,3.896,0,0,0,0,0,29,GANDARA E
PHLT-330-200,15,1,1,0,1,18,3.611,0,0,0,0,0,18,CARRILLO G
PHLT-331-399,14,11,4,0,0,29,3.344,0,0,0,0,0,29,BOKELMANN A
PHLT-434-399,4,2,4,2,1,13,2.461,0,0,0,6,0,19,PICKENS A
PHLT-470-150,21,0,0,0,0,21,4.000,0,0,0,0,0,21,CLENDENIN M
PHLT-485-150,21,0,0,0,0,21,4.000,0,0,0,0,0,21,DANKO R
SOPH-670-150,5,0,0,0,0,5,4.000,0,0,0,0,0,5,CLENDENIN M
DEPARTMENT TOTAL:,140,26,12,2,4,184,3.608,0,0,0,6,0,190
COLLEGE TOTAL:,248,39,12,2,4,305,3.731,0,0,0,8,2,315
