Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ACCT-209-598,113,341,295,34,18,801,2.620,0,0,0,87,0,888,CLARKE M
ACCT-210-501,45,56,49,12,1,163,2.809,0,0,0,2,0,165,STRAWSER R
ACCT-229-202,12,11,1,0,0,24,3.458,0,0,0,0,0,24,STRAWSER J
ACCT-229-501,6,15,8,5,1,35,2.571,0,0,0,7,0,42,BARRETT J
ACCT-229-502,3,13,17,2,0,35,2.485,0,0,0,6,0,41,BARRETT J
ACCT-229-503,9,14,14,2,1,40,2.700,0,0,0,4,0,44,BARRETT J
ACCT-229-504,24,30,23,6,3,86,2.767,1,0,0,16,0,103,KNOOP J
ACCT-229-505,26,31,26,5,3,91,2.791,0,0,0,17,0,108,KNOOP J
ACCT-229-506,11,18,35,12,2,78,2.307,0,0,0,24,0,102,ARNOSKY C
ACCT-229-507,13,21,24,17,2,77,2.337,0,0,0,25,0,102,ARNOSKY C
ACCT-229-510,7,13,20,8,2,50,2.300,0,0,0,10,0,60,HEAD M
ACCT-230-200,17,8,0,0,0,25,3.680,1,0,0,2,0,28,WEAVER A
ACCT-230-201,19,7,1,0,0,27,3.666,0,0,0,3,0,30,WEAVER A
ACCT-230-500,53,91,48,19,1,212,2.830,0,0,0,16,0,228,ALLEN N
ACCT-230-501,58,73,35,12,1,179,2.977,0,0,0,15,0,194,ALLEN N
ACCT-327-501,6,9,12,0,1,28,2.678,0,0,0,5,0,33,BLASOR T
ACCT-327-502,4,16,9,1,1,31,2.677,0,0,0,4,0,35,BLASOR T
ACCT-327-503,8,11,8,1,1,29,2.827,0,0,0,6,0,35,LARKIN R
ACCT-327-504,9,12,8,1,0,30,2.966,0,0,0,5,0,35,LARKIN R
ACCT-327-505,9,12,7,3,0,31,2.870,0,0,0,6,0,37,LARKIN R
ACCT-327-506,3,12,11,2,0,28,2.571,0,0,0,7,0,35,LARKIN R
ACCT-327-507,8,12,6,1,2,29,2.793,0,0,0,7,0,36,CLINE K
ACCT-327-508,8,13,6,0,0,27,3.074,0,0,0,7,0,34,CLINE K
ACCT-327-509,9,10,8,1,1,29,2.862,0,0,0,5,0,34,CLINE K
ACCT-327-510,9,14,5,0,1,29,3.034,0,0,0,5,0,34,KIM E
