Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
BIMS-101-501,124,0,0,0,0,124,4.000,0,0,0,0,0,124,TIAN Y
BIMS-101-502,125,0,0,0,0,125,4.000,0,0,0,0,0,125,TIAN Y
BIMS-101-503,113,9,2,0,0,124,3.895,0,0,0,0,0,124,IVANOV I
BIMS-101-504,119,4,2,0,0,125,3.936,0,0,0,0,0,125,IVANOV I
BIMS-101-M01,29,4,1,0,0,34,3.823,0,0,0,1,0,35,CAVAZOS C
BIMS-110-501,117,1,0,0,0,118,3.991,0,0,0,0,0,118,YOUNG C
BIMS-110-502,113,2,0,1,0,116,3.956,0,0,0,0,0,116,YOUNG C
BIMS-291-532,5,0,0,0,0,5,4.000,0,0,0,0,0,5,CROUCH E
BIMS-320-501,42,27,20,3,0,92,3.173,0,0,0,11,0,103,RAUDSEPP T
BIMS-320-502,46,17,17,8,6,94,2.946,0,0,0,3,0,97,DAVIS B
BIMS-320-503,42,27,20,3,1,93,3.139,0,0,0,3,0,96,BERGTHORSSON U
BIMS-320-550,7,0,0,0,0,7,4.000,0,0,0,0,0,7,DERR J
BIMS-320-599,113,25,2,0,0,140,3.792,0,0,0,0,0,140,VENKATRAJ V
BIMS-380-502,5,0,0,0,0,5,4.000,0,0,0,0,0,5,KRENEK N
BIMS-405-500,19,6,0,0,0,25,3.760,0,0,0,0,0,25,DERR J
BIMS-485-500,16,1,1,0,0,18,3.842,0,0,0,0,0,18,CROUCH E
BIMS-485-543,9,0,0,0,0,9,4.000,0,0,0,0,0,9,CROUCH E
BIMS-491-534,15,0,0,0,0,15,4.000,0,0,0,0,0,15,CROUCH E
BIMS-602-600,34,0,0,0,0,34,4.000,0,0,0,0,0,34,CRISCITIELLO M
DEPARTMENT TOTAL:,1093,123,65,15,7,1303,3.604,0,0,0,18,0,1321,
VIBS-111-500,82,0,0,1,1,84,3.916,0,0,0,0,0,84,YOUNG C
VIBS-111-501,80,1,0,0,0,81,3.987,0,0,0,0,0,81,YOUNG C
VIBS-111-M01,13,3,0,1,0,17,3.647,0,0,0,0,0,17,BUSCH C
VIBS-201-700,80,0,0,0,0,80,4.000,0,0,0,3,0,83,WELSH C
VIBS-211-501,74,3,0,1,0,78,3.923,0,0,0,0,0,78,YOUNG C
VIBS-211-502,19,1,0,0,0,20,3.950,0,0,0,0,0,20,YOUNG C
VIBS-243-500,32,8,5,1,0,46,3.543,0,0,0,3,0,49,JOHNSON L
VIBS-243-501,30,10,6,2,0,48,3.416,0,0,0,2,0,50,JOHNSON L
VIBS-243-502,19,11,8,3,0,41,3.121,0,0,0,2,0,43,JOHNSON L
VIBS-243-503,25,8,5,2,1,41,3.317,0,0,0,5,0,46,JOHNSON L
VIBS-243-M01,8,3,1,0,0,12,3.583,0,0,0,1,0,13,KNEESE D
VIBS-277-500,33,19,15,9,4,80,2.850,1,0,0,5,0,86,KO G
