Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
VMID-935-301,148,10,1,0,0,159,3.924,0,0,0,0,0,159,ARNOLD C
VMID-988-300,26,0,0,0,0,26,4.000,0,0,0,0,0,26,TAYCE J
DEPARTMENT TOTAL:,174,10,1,0,0,185,3.929,0,0,0,0,0,185,
VIBS-910-301,33,66,47,6,4,156,2.756,0,0,0,0,0,156,HOFFMAN A
VIBS-910-302,1,3,6,3,3,16,1.750,0,0,0,0,0,16,BARRON C
VIBS-911-301,79,67,10,0,0,156,3.442,0,0,0,0,0,156,KNEESE D
VIBS-911-302,4,10,2,0,0,16,3.125,0,0,0,0,0,16,KNEESE D
VIBS-928-300,69,79,6,0,0,154,3.409,0,0,0,0,0,154,BUDKE C
VIBS-936-301,155,1,0,0,0,156,3.993,0,0,0,0,0,156,VEMULAPALLI T
VIBS-936-302,16,0,0,0,0,16,4.000,0,0,0,0,0,16,VEMULAPALLI T
VLCS-925-301,28,100,31,0,0,159,2.981,0,0,0,0,0,159,VOGES A
VLCS-948-302,27,0,0,0,0,27,4.000,0,0,0,0,0,27,DOMINGUEZ B
VLCS-956-301,75,73,11,0,0,159,3.402,0,0,0,0,0,159,WATKINS J
VLCS-958-301,21,6,0,0,0,27,3.777,0,0,0,0,0,27,NAGY D
VLCS-959-301,12,8,0,0,0,20,3.600,0,0,0,0,0,20,COLEMAN M
VLCS-988-300,66,0,0,0,0,66,4.000,1,0,0,0,0,67,CHAFFIN M
VLCS-988-301,54,5,0,1,0,60,3.866,0,0,0,0,0,60,CERFOGLI J
DEPARTMENT TOTAL:,283,192,42,1,0,518,3.438,1,0,0,0,0,519
VTPP-910-301,59,60,31,3,3,156,3.083,0,0,0,0,0,156,STEWART R
VTPP-910-302,2,4,9,1,0,16,2.437,0,0,0,0,0,16,STEWART R
VTPP-914-301,134,16,0,0,0,150,3.893,5,0,0,0,0,155,BLUE MCLENDON A
VTPP-914-302,13,3,0,0,0,16,3.812,0,0,0,0,0,16,LUNN L
VTPP-924-300,62,74,16,2,0,154,3.272,0,0,0,0,0,154,FAJT V
VTPP-948-302,24,1,0,0,0,25,3.960,0,0,0,0,0,25,FAJT V
VSCS-910-301,94,55,6,0,1,156,3.544,0,0,0,0,0,156,NAVARRETTE A
VSCS-910-302,9,7,0,0,0,16,3.562,0,0,0,0,0,16,BEAVER K
VSCS-926-300,33,30,1,0,0,64,3.500,90,0,0,0,0,154,MCCOOL K
VSCS-934-301,94,62,3,0,0,159,3.572,0,0,0,0,0,159,SCALLAN E
VSCS-948-301,50,36,3,0,0,89,3.528,0,0,0,0,0,89,HEATLEY J
VSCS-948-302,18,0,0,0,0,18,4.000,0,0,0,0,0,18,DAVIDSON J
VSCS-948-303,45,0,0,0,0,45,4.000,0,0,0,0,0,45,TAYCE J
VSCS-956-301,62,81,16,0,0,159,3.289,0,0,0,0,0,159,HESELTINE J
VSCS-958-301,61,45,6,0,0,112,3.491,0,0,0,0,0,112,BARNES K
VSCS-988-300,72,8,0,0,0,80,3.900,0,0,0,0,0,80,SAUNDERS A
VSCS-988-303,23,9,0,0,0,32,3.718,0,0,0,0,0,32,HEATLEY J
DEPARTMENT TOTAL:,561,333,35,0,1,930,3.507,90,0,0,0,0,1020,
VTPB-910-301,69,61,26,0,0,156,3.275,0,0,0,0,0,156,VEMULAPALLI R
VTPB-910-302,2,7,7,0,0,16,2.687,0,0,0,0,0,16,VEMULAPALLI R
VTPB-923-300,65,65,23,1,0,154,3.259,0,0,0,0,0,154,PORTER B
VTPB-927-300,81,62,11,0,0,154,3.454,0,0,0,0,0,154,RUSSELL K
VTPB-930-300,124,28,2,0,0,154,3.792,0,0,0,0,0,154,LAWHON S
VTPB-948-302,94,7,1,0,0,102,3.911,0,0,0,0,0,102,COOK W
DEPARTMENT TOTAL:,435,230,70,1,0,736,3.491,0,0,0,0,0,736
COLLEGE TOTAL:,2104,1149,275,17,11,3556,3.445,96,0,0,0,0,3652
