Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
BIMS-101-501,90,10,1,0,2,103,3.805,0,0,0,0,0,103,IVANOV I
BIMS-101-502,93,7,1,0,2,103,3.834,0,0,0,0,0,103,IVANOV I
BIMS-101-504,96,2,0,0,0,98,3.979,0,0,0,1,0,99,TIAN Y
BIMS-110-501,67,17,2,0,0,86,3.755,0,0,0,0,0,86,YOUNG C
BIMS-110-502,63,19,3,0,0,85,3.705,0,0,0,0,0,85,YOUNG C
BIMS-201-500,22,8,3,0,0,33,3.575,0,0,0,0,0,33,CROUCH E
BIMS-289-501,49,6,2,0,1,58,3.758,0,0,0,0,0,58,YOUNG C
BIMS-289-502,19,2,1,0,0,22,3.818,0,0,0,0,0,22,YOUNG C
BIMS-289-503,6,0,0,0,0,6,4.000,0,0,0,0,0,6,KRENEK N
BIMS-320-200,13,2,0,0,0,15,3.866,0,0,0,0,0,15,SEABURY C
BIMS-320-502,42,24,9,0,0,75,3.440,0,0,0,0,0,75,DERR J
BIMS-320-503,20,20,14,2,0,56,3.035,0,0,0,1,0,57,MURPHY W
BIMS-320-504,44,18,17,3,0,82,3.256,0,0,0,0,0,82,SKOW L
BIMS-421-500,31,2,0,0,0,33,3.939,0,0,0,0,0,33,VENKATRAJ V
BIMS-485-501,14,1,0,0,0,15,3.918,2,4,0,0,0,21,CROUCH E
BIMS-485-543,16,0,0,0,0,16,4.000,1,0,0,0,0,17,CROUCH E
VMID-686-600,38,0,0,0,1,39,3.897,0,1,0,0,0,40,JOHNSON L
DEPARTMENT TOTAL:,723,138,53,5,6,925,3.594,3,5,0,2,0,935
VIBS-243-500,33,12,3,0,0,48,3.625,0,0,0,0,0,48,JOHNSON L
VIBS-243-501,40,8,3,0,0,51,3.725,0,0,0,0,0,51,JOHNSON L
VIBS-285-515,7,0,0,0,0,7,4.000,0,0,0,0,0,7,JOHNSON L
VIBS-305-200,19,3,0,0,0,22,3.863,0,0,0,1,0,23,PINE M
VIBS-305-500,19,20,21,8,0,68,2.735,0,0,0,3,0,71,PINE M
VIBS-305-501,14,24,18,8,1,65,2.646,0,0,0,5,0,70,PINE M
VIBS-401-500,14,1,0,0,0,15,3.933,0,0,0,0,0,15,ABBOTT L
VIBS-411-501,6,5,1,0,1,13,3.153,0,0,0,1,0,14,PORTER W
VIBS-413-500,42,16,2,0,0,60,3.666,0,0,0,1,0,61,HAMER S
VIBS-420-501,9,0,0,0,0,9,4.000,0,0,0,0,0,9,SNELL J
VIBS-420-502,10,0,0,0,0,10,4.000,0,0,0,0,0,10,SNELL J
VIBS-422-500,67,1,0,0,0,68,3.985,1,0,0,0,0,69,AROSH S
VIBS-443-900,6,3,1,1,2,13,2.769,0,0,0,2,0,15,JOHNSON L
VIBS-485-500,7,0,0,0,0,7,4.000,0,0,0,0,0,7,JOHNSON L
VIBS-489-500,12,0,0,0,0,12,4.000,0,0,0,0,0,12,PINE M
VIBS-489-930,13,6,0,0,0,19,3.684,0,0,0,0,0,19,CURLEY K
VIBS-489-931,8,5,1,0,1,15,3.266,0,0,0,0,0,15,YEOMAN M
VIBS-602-601,13,5,2,0,0,20,3.550,0,0,0,0,0,20,JOHNSON L
VIBS-607-500,4,2,0,0,0,6,3.666,0,0,0,0,0,6,HAMER S
VIBS-610-600,6,3,0,0,0,9,3.666,0,0,0,0,0,9,SCOTT H
VIBS-611-601,6,2,0,0,0,8,3.750,0,0,0,2,0,10,PORTER W
VIBS-613-601,4,4,0,0,0,8,3.500,0,1,0,0,0,9,CAI J
VIBS-622-600,20,0,0,0,0,20,4.000,0,0,0,0,0,20,AROSH S
VIBS-640-601,7,0,0,0,0,7,4.000,0,0,0,0,0,7,LI J
VIBS-650-633,8,0,0,0,0,8,4.000,0,0,0,0,0,8,RIJNKELS M
VIBS-658-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,HARTBERG Y
VIBS-664-600,8,3,0,0,0,11,3.727,0,0,0,0,0,11,GASTEL B
VIBS-670-600,7,0,0,0,0,7,4.000,0,0,0,0,0,7,RUSYN I
VIBS-685-642,7,1,0,0,0,8,3.863,1,0,0,0,0,9,GASTEL B
VIBS-689-600,4,2,0,0,0,6,3.666,0,0,0,0,0,6,RUSYN I
DEPARTMENT TOTAL:,428,126,52,17,5,628,3.467,2,1,0,15,0,646,
VLCS-422-501,87,15,2,0,0,104,3.817,0,0,0,2,0,106,COHEN N
VLCS-485-503,13,0,0,0,0,13,4.000,0,0,0,0,0,13,COHEN N
DEPARTMENT TOTAL:,100,15,2,0,0,117,3.829,0,0,0,2,0,119,
VTPP-123-501,25,2,0,0,0,27,3.925,0,0,0,0,0,27,QUICK C
VTPP-123-502,36,0,2,0,0,38,3.894,0,0,0,0,0,38,QUICK C
VTPP-123-503,39,1,0,0,0,40,3.975,0,0,0,0,0,40,QUICK C
VTPP-123-504,38,2,0,0,0,40,3.950,0,0,0,0,0,40,QUICK C
VTPP-224-501,24,0,0,0,0,24,4.000,0,0,0,0,0,24,DONGAONKAR R
VTPP-224-502,18,0,0,0,0,18,4.000,0,0,0,0,0,18,DONGAONKAR R
VTPP-235-500,25,0,0,0,0,25,4.000,0,0,0,0,0,25,QUICK C
VTPP-235-501,18,0,0,0,0,18,4.000,0,0,0,0,0,18,QUICK C
VTPP-285-508,6,0,0,0,0,6,4.000,0,0,0,0,0,6,BLUE MCLENDON A
VTPP-323-500,27,29,15,3,0,74,3.081,1,0,0,3,0,78,BLUE MCLENDON A
VTPP-401-550,12,0,0,0,0,12,4.000,0,0,0,0,0,12,WASSER J
VTPP-423-501,12,22,24,9,3,70,2.442,0,0,0,2,0,72,HERMAN J
VTPP-423-502,6,18,16,12,5,57,2.140,0,0,0,5,0,62,NEWELL-FUGATE A
VTPP-423-503,7,25,25,8,1,66,2.439,0,0,0,1,0,67,DAVIS A
VTPP-423-504,2,12,4,5,2,25,2.280,0,0,0,1,0,26,HERMAN J
VTPP-423-505,2,2,6,4,1,15,2.000,0,0,0,2,0,17,NEWELL-FUGATE A
VTPP-423-506,5,6,3,2,1,17,2.705,0,0,0,1,0,18,DAVIS A
VTPP-423-550,5,7,0,0,0,12,3.416,0,0,0,0,0,12,WASSER J
VTPP-427-500,6,5,1,0,0,12,3.416,0,0,0,0,0,12,HERMAN J
VTPP-435-501,18,37,13,2,0,70,3.014,0,0,0,0,0,70,RAMADOSS J
VTPP-435-502,18,41,11,0,0,70,3.100,0,0,0,1,0,71,RAMADOSS J
VTPP-435-550,8,5,0,0,0,13,3.615,2,0,0,0,0,15,WASSER J
VTPP-452-501,3,0,2,1,0,6,2.833,0,0,0,3,0,9,GOLDING M
VTPP-485-501,8,0,0,0,0,8,4.000,0,0,0,0,0,8,QUICK C
VTPP-485-502,9,0,0,0,0,9,4.000,0,0,0,0,0,9,DONGAONKAR R
VTPP-485-508,19,1,0,0,0,20,3.928,1,0,0,0,0,21,BLUE MCLENDON A
VTPP-485-526,6,0,0,0,0,6,4.000,0,0,0,0,0,6,NEWELL-FUGATE A
VTPP-485-550,12,0,0,0,0,12,4.000,0,0,0,0,0,12,WASSER J
VTPP-489-550,5,6,0,0,0,11,3.454,0,0,0,0,0,11,FAJT V
VTPP-623-601,0,2,1,0,2,5,1.600,0,0,0,2,0,7,HERMAN J
VTPP-627-600,3,2,0,0,0,5,3.600,0,0,0,0,0,5,HERMAN J
VTPP-652-601,3,3,3,0,0,9,3.000,0,0,0,1,0,10,GOLDING M
VTPP-676-600,14,0,0,0,0,14,4.000,0,0,0,0,0,14,TIAN Y
VTPP-689-600,13,3,0,0,0,16,3.812,0,0,0,0,0,16,HAN G
DEPARTMENT TOTAL:,452,231,126,46,15,870,3.130,4,0,0,22,0,896,
VPAR-605-600,6,2,0,0,0,8,3.750,0,0,0,0,0,8,ZHU G
VPAT-652-600,11,0,1,0,0,12,3.833,0,0,0,0,0,12,WEEKS B
VTMI-615-600,5,8,0,0,0,13,3.384,0,0,0,0,0,13,CRISCITIELLO M
VTMI-649-600,30,8,3,0,0,41,3.658,0,0,0,0,0,41,FARNELL M
VTPB-221-500,218,49,16,1,0,284,3.704,0,0,0,3,0,287,OMRAN M
VTPB-285-507,3,2,0,0,0,5,3.600,0,0,0,0,0,5,ESTEVE-GASENT M
VTPB-301-500,45,18,4,0,0,67,3.611,0,0,0,0,0,67,COOK W
VTPB-334-501,11,21,12,6,0,50,2.740,0,0,0,0,0,50,REDDY S
VTPB-405-503,44,18,2,1,0,65,3.615,0,0,0,1,0,66,PAYNE S
VTPB-405-504,39,21,5,0,0,65,3.523,0,0,0,1,0,66,PAYNE S
VTPB-409-500,60,40,18,5,3,126,3.182,0,0,0,16,0,142,TIZARD I
VTPB-410-500,21,2,3,2,1,29,3.379,0,0,0,4,0,33,WEEKS B
VTPB-415-500,3,2,2,0,0,7,3.142,0,0,0,2,0,9,CRISCITIELLO M
VTPB-421-500,8,5,7,2,1,23,2.739,0,0,0,0,0,23,OMRAN M
VTPB-438-500,22,21,7,0,0,50,3.300,0,0,0,0,0,50,PAYNE S
VTPB-485-501,14,0,0,0,0,14,4.000,0,2,0,0,0,16,THREADGILL D
VTPB-485-522,9,0,0,0,0,9,4.000,0,0,0,0,0,9,TURNER K
VTPB-489-500,4,5,0,0,0,9,3.444,0,0,0,1,0,10,RIVERA G
DEPARTMENT TOTAL:,553,222,80,17,5,877,3.471,0,2,0,28,0,907
COLLEGE TOTAL:,2256,732,313,85,31,3417,3.397,9,8,0,69,0,3503
