Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
PHAR-601-300,64,5,5,0,0,74,3.797,0,0,0,0,74,PETERSON S
PHAR-601-301,41,0,0,0,0,41,4.000,0,0,0,0,41,PETERSON S
PHAR-606-300,63,11,0,0,0,74,3.851,0,0,0,0,74,JOSEPH M
PHAR-606-301,37,4,0,0,0,41,3.902,0,0,0,0,41,JOSEPH M
PHAR-611-300,14,30,28,2,0,74,2.756,0,0,0,0,74,PETERSON S
PHAR-611-301,11,17,13,0,0,41,2.951,0,0,0,0,41,PETERSON S
PHAR-628-300,40,29,5,0,0,74,3.472,0,0,0,0,74,ZHONG L
PHAR-628-301,26,13,2,0,0,41,3.585,0,0,0,0,41,ZHONG L
PHAR-642-300,19,44,9,2,0,74,3.081,0,0,0,0,74,NUTAN M
PHAR-642-301,16,20,4,1,0,41,3.243,0,0,0,0,41,NUTAN M
PHAR-657-300,22,49,3,0,0,74,3.256,0,0,0,0,74,HOLDER E
PHAR-657-301,23,17,1,0,0,41,3.536,0,0,0,0,41,HOLDER E
PHAR-658-300,15,44,15,0,0,74,3.000,0,0,0,0,74,HERNANDEZ J
PHAR-658-301,14,24,3,0,0,41,3.268,0,0,0,0,41,HERNANDEZ J
PHAR-673-300,13,46,14,1,0,74,2.959,0,0,0,0,74,HAY H
PHAR-673-301,10,27,4,0,0,41,3.146,0,0,0,0,41,HAY H
PHAR-701-300,51,19,4,0,0,74,3.635,0,0,0,0,74,PETERSON S
PHAR-701-301,29,5,1,0,0,35,3.800,0,0,0,0,35,PETERSON S
PHAR-705-300,35,4,0,0,0,39,3.897,0,0,0,0,39,ABU BAKER A
PHAR-705-301,12,3,0,0,0,15,3.800,0,0,0,0,15,ABU BAKER A
PHAR-706-300,32,1,0,0,0,33,3.969,2,0,0,0,35,ABU BAKER A
PHAR-706-301,20,0,0,0,0,20,4.000,0,0,0,0,20,ABU BAKER A
PHAR-712-300,14,30,30,0,0,74,2.783,0,0,0,0,74,BUSTAMANTE J
PHAR-712-301,5,16,13,1,0,35,2.714,0,0,0,0,35,BUSTAMANTE J
PHAR-713-300,28,36,9,0,0,73,3.260,1,0,0,0,74,HUTCHISON R
PHAR-713-301,9,17,9,0,0,35,3.000,0,0,0,0,35,HUTCHISON R
PHAR-715-300,64,10,0,0,0,74,3.864,0,0,0,0,74,LUKE J
PHAR-715-301,34,1,0,0,0,35,3.971,0,0,0,0,35,LUKE J
PHAR-726-300,24,36,13,0,0,73,3.150,1,0,0,0,74,DANIELS L
PHAR-726-301,10,18,7,0,0,35,3.085,0,0,0,0,35,DANIELS L
PHAR-734-300,10,2,0,0,0,12,3.833,0,0,0,0,12,ALYISMAIL H
PHAR-745-300,6,15,3,0,0,24,3.125,1,0,0,0,25,DANIELS L
PHAR-745-301,12,7,0,0,0,19,3.631,0,0,0,0,19,DANIELS L
PHAR-757-300,24,46,3,0,0,73,3.287,1,0,0,0,74,HERNANDEZ J
PHAR-757-301,15,20,0,0,0,35,3.428,0,0,0,0,35,HERNANDEZ J
PHAR-765-300,6,0,0,0,0,6,4.000,0,0,0,0,6,ALONZO J
PHAR-766-300,7,0,0,0,0,7,4.000,0,0,0,0,7,JOSEPH M
PHAR-771-300,21,0,0,0,0,21,4.000,0,0,0,0,21,EVERETT-HOUSER J
PHAR-771-301,6,0,0,0,0,6,4.000,0,0,0,0,6,EVERETT-HOUSER J
PHAR-778-300,22,51,0,0,0,73,3.301,1,0,0,0,74,PEREZ S
PHAR-778-301,17,15,3,0,0,35,3.400,0,0,0,0,35,PEREZ S
PHAR-779-300,8,2,0,0,0,10,3.800,0,0,0,0,10,IVY D
PHAR-779-301,6,0,0,0,0,6,4.000,0,0,0,0,6,IVY D
PHAR-785-310,5,0,0,0,0,5,4.000,0,0,0,0,5,CASTRO J
PHAR-785-313,6,0,0,0,0,6,4.000,0,0,0,0,6,ALYISMAIL H
PHAR-789-300,5,0,0,0,0,5,4.000,0,0,0,0,5,CASTRO J
PHAR-789-301,5,0,1,0,0,6,3.666,0,0,0,0,7,PATEL P
PHAR-801-300,64,14,7,0,0,85,3.670,0,0,0,0,85,PETERSON S
PHAR-801-301,20,5,1,0,0,26,3.730,0,0,0,0,26,PETERSON S
PHAR-805-300,41,37,1,0,0,79,3.506,0,0,0,0,79,PETERSON S
PHAR-805-301,15,18,0,0,0,33,3.454,0,0,0,0,33,PETERSON S
PHAR-812-300,18,43,23,1,0,85,2.917,0,0,0,0,85,LUCE A
PHAR-812-301,8,11,6,1,0,26,3.000,0,0,0,0,26,LUCE A
PHAR-813-300,19,42,22,2,0,85,2.917,0,0,0,0,85,ELMAGEED Z
PHAR-813-301,4,15,6,1,0,26,2.846,0,0,0,0,26,ELMAGEED Z
PHAR-815-300,82,3,0,0,0,85,3.964,0,0,0,0,85,HORSEMAN M
PHAR-815-301,26,0,0,0,0,26,4.000,0,0,0,0,26,HORSEMAN M
PHAR-821-302,18,3,0,0,0,21,3.857,0,0,0,0,21,ABU BAKER A
PHAR-821-303,6,0,0,0,0,6,4.000,0,0,0,0,6,ABU BAKER A
PHAR-821-305,7,0,1,0,0,8,3.750,0,0,0,0,8,ABU BAKER A
PHAR-871-300,76,8,0,0,1,85,3.858,0,0,0,0,85,IVY D
PHAR-871-301,22,3,1,0,0,26,3.807,0,0,0,0,26,IVY D
PHAR-875-300,21,39,23,0,2,85,2.905,0,0,0,0,85,BREMICK M
PHAR-875-301,8,9,9,0,0,26,2.961,0,0,0,0,26,BREMICK M
PHAR-876-302,11,3,0,0,0,14,3.785,0,0,0,0,14,ABU BAKER A
PHAR-876-303,5,1,0,0,0,6,3.833,0,0,0,0,6,ABU BAKER A
PHAR-876-304,5,1,0,0,0,6,3.833,0,0,0,0,6,ABU BAKER A
PHAR-877-302,7,0,0,0,0,7,4.000,0,0,0,0,7,ABU BAKER A
PHAR-877-303,7,0,1,0,0,8,3.750,0,0,0,0,8,ABU BAKER A
PHAR-877-304,6,6,0,0,0,12,3.500,0,0,0,0,12,ABU BAKER A
PHAR-878-302,6,0,0,0,0,6,4.000,0,0,0,0,6,ABU BAKER A
PHAR-878-304,6,0,0,0,0,6,4.000,0,0,0,0,6,ABU BAKER A
PHAR-879-302,8,1,0,0,0,9,3.888,0,0,0,0,9,ABU BAKER A
DEPARTMENT TOTAL:,1492,996,303,12,3,2806,3.308,7,0,0,0,2814,
COLLEGE TOTAL:,1492,996,303,12,3,2806,3.308,7,0,0,0,2814,
