Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
VMID-935-301,137,0,0,0,0,137,4.000,0,0,0,0,0,137,STICKNEY M
VMID-989-321,11,0,0,0,0,11,4.000,0,0,0,0,0,11,TAYCE J
DEPARTMENT TOTAL:,148,0,0,0,0,148,4.000,0,0,0,0,0,148,
VIBS-910-301,38,74,40,6,1,159,2.893,0,0,0,0,0,159,HOFFMAN A
VIBS-911-301,90,63,6,0,0,159,3.528,0,0,0,0,0,159,KNEESE D
VIBS-928-300,81,60,2,0,0,143,3.552,0,0,0,0,0,143,BUDKE C
VIBS-936-301,156,3,0,0,0,159,3.981,0,0,0,0,0,159,VEMULAPALLI T
VLCS-925-301,28,89,19,1,0,137,3.051,0,0,0,0,0,137,VOGES A
VLCS-948-302,31,0,0,0,0,31,4.000,0,0,0,0,0,31,DOMINGUEZ B
VLCS-948-321,50,0,0,0,0,50,4.000,0,0,0,0,0,50,CHAFFIN M
VLCS-948-322,52,4,0,0,0,56,3.928,0,0,0,0,0,56,CERFOGLI J
VLCS-956-301,57,77,3,0,0,137,3.394,0,0,0,0,0,137,WATKINS J
VLCS-958-301,25,4,0,0,0,29,3.862,0,0,0,0,0,29,NAGY D
VLCS-959-301,18,5,0,0,0,23,3.782,0,0,0,0,0,23,COLEMAN M
VTPP-910-301,77,61,17,3,1,159,3.320,0,0,0,0,0,159,STEWART R
VTPP-914-301,132,26,1,0,0,159,3.823,0,0,0,0,0,159,BLUE MCLENDON A
VTPP-924-300,52,69,22,0,0,143,3.209,0,0,0,0,0,143,FAJT V
VTPP-948-302,9,4,0,0,0,13,3.692,0,0,0,0,0,13,FAJT V
VSCS-910-301,21,115,22,1,0,159,2.981,0,0,0,0,0,159,ECKMAN S
VSCS-926-300,52,76,13,0,1,142,3.253,1,0,0,0,0,143,MCCOOL K
VSCS-934-301,80,54,2,0,0,136,3.573,1,0,0,0,0,137,SCALLAN E
VSCS-948-301,74,2,0,0,0,76,3.973,0,0,0,0,0,76,HEATLEY J
VSCS-948-302,66,0,0,0,0,66,4.000,0,0,0,0,0,66,DAVIDSON J
VSCS-948-303,24,0,0,0,0,24,4.000,0,0,0,0,0,24,TAYCE J
VSCS-948-321,84,0,0,0,0,84,4.000,0,0,0,0,0,84,AUDREY C
VSCS-948-322,35,0,0,0,0,35,4.000,0,0,0,0,0,35,WARRY E
VSCS-948-323,24,13,0,0,0,37,3.648,0,0,0,0,0,37,HEATLEY J
VSCS-956-301,35,75,26,1,0,137,3.051,0,0,0,0,0,137,HESELTINE J
VSCS-958-301,42,42,1,0,0,85,3.482,0,0,0,0,0,85,BARNES K
DEPARTMENT TOTAL:,537,377,64,2,1,981,3.348,2,0,0,0,0,983,
VTPB-910-301,63,70,26,0,0,159,3.232,0,0,0,0,0,159,VEMULAPALLI R
VTPB-923-300,47,73,22,0,1,143,3.153,0,0,0,0,0,143,PORTER B
VTPB-927-300,66,71,5,1,0,143,3.412,0,0,0,0,0,143,RUSSELL K
VTPB-930-300,95,47,1,0,0,143,3.657,0,0,0,0,0,143,LAWHON S
VTPB-948-302,76,0,0,0,0,76,4.000,0,0,0,0,0,76,COOK W
DEPARTMENT TOTAL:,347,261,54,1,1,664,3.420,0,0,0,0,0,664
COLLEGE TOTAL:,1928,1177,228,13,4,3350,3.441,2,0,0,0,0,3352
