Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ATMO-201-501,63,40,32,7,3,145,3.055,0,0,0,15,0,160,CONLEE D
ATMO-201-502,19,19,10,2,0,50,3.100,0,0,0,4,0,54,KORTY R
ATMO-201-504,80,12,1,0,1,94,3.808,0,0,0,1,0,95,SANGER N
ATMO-201-506,75,73,14,0,0,162,3.376,0,0,0,1,0,163,LOGAN T
ATMO-201-599,91,97,47,2,2,239,3.142,1,0,0,4,0,244,EPIFANIO C
ATMO-202-501,22,2,0,0,1,25,3.760,0,0,0,0,0,25,LOGAN T
ATMO-202-502,16,2,2,0,1,21,3.523,0,0,0,1,0,22,LOGAN T
ATMO-202-504,16,5,0,0,0,21,3.761,0,0,0,0,0,21,LOGAN T
ATMO-202-506,9,9,2,1,0,21,3.238,0,0,0,0,0,21,LOGAN T
ATMO-202-507,10,4,0,0,1,15,3.466,0,0,0,0,0,15,LOGAN T
ATMO-203-502,7,9,4,0,1,21,3.000,0,0,0,0,0,21,CONLEE D
ATMO-251-501,5,8,6,2,0,21,2.761,0,0,0,0,0,21,CONLEE D
ATMO-251-502,3,10,7,2,0,22,2.636,0,0,0,0,0,22,CONLEE D
ATMO-321-500,6,9,6,0,1,22,2.863,0,0,0,2,0,24,BOWMAN K
ATMO-335-501,7,14,8,0,0,29,2.965,0,0,0,1,0,30,SZUNYOGH I
ATMO-336-501,1,3,4,5,2,15,1.733,0,0,0,0,0,15,PANETTA R
ATMO-336-502,2,4,5,3,0,14,2.357,0,0,0,1,0,15,PANETTA R
ATMO-363-500,8,20,9,5,0,42,2.738,0,0,0,0,0,42,SCHADE G
ATMO-443-500,4,6,6,1,0,17,2.764,0,0,0,1,0,18,NOWOTARSKI C
ATMO-446-500,15,7,1,1,1,25,3.360,0,0,0,0,0,25,BROOKS S
ATMO-459-900,9,9,3,0,1,22,3.136,0,0,0,0,0,22,SCHUMACHER C
ATMO-485-501,5,0,0,0,0,5,4.000,0,0,0,0,0,5,CONLEE D
ATMO-491-505,6,0,0,0,0,6,4.000,0,0,0,0,0,6,XU Y
ATMO-601-600,5,3,0,0,0,8,3.625,0,0,0,0,0,8,KORTY R
ATMO-602-600,7,2,0,0,0,9,3.777,0,0,0,0,0,9,XU Y
ATMO-606-600,5,3,1,0,0,9,3.444,0,0,0,0,0,9,ZHANG R
ATMO-632-600,7,0,0,1,0,8,3.625,0,0,0,0,0,8,NIELSEN-GAMMON J
GEOS-101-501,15,3,0,0,0,18,3.875,0,0,0,0,0,18,LEVAY L
GEOS-101-502,24,0,0,0,0,24,4.000,0,0,0,0,0,24,ROARK E
GEOS-101-504,9,0,0,0,0,9,4.000,0,1,0,0,0,10,THOMAS D
GEOS-101-511,7,0,0,0,0,7,0.000,0,7,0,0,0,14,JEPSON W
GEOS-101-512,34,0,0,0,0,34,4.000,0,0,0,0,0,34,LOGAN T
GEOS-105-500,25,35,20,0,0,80,3.062,0,0,0,3,0,83,TCHAKERIAN V
GEOS-205-500,25,0,0,0,0,25,4.000,0,0,0,0,0,25,ROARK E
