Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
AERS-101-502,39,3,0,0,1,43,3.837,1,0,0,0,0,44,SILVA H
AERS-101-503,41,5,0,0,0,46,3.891,0,0,0,0,0,46,SILVA H
AERS-101-504,37,5,0,0,0,42,3.880,0,0,0,0,0,42,SILVA H
AERS-101-505,33,10,0,0,0,43,3.767,0,0,0,2,0,45,SILVA H
AERS-101-507,26,0,0,0,0,26,4.000,0,0,0,0,0,26,SILVA H
AERS-101-508,34,2,0,0,0,36,3.944,0,0,0,1,0,37,SILVA H
AERS-101-509,18,1,0,0,0,19,3.947,0,0,0,0,0,19,SILVA H
AERS-101-510,36,2,0,0,0,38,3.947,0,0,0,0,0,38,SILVA H
AERS-201-501,33,4,0,0,0,37,3.891,1,0,0,0,0,38,COOPER H
AERS-201-502,31,4,0,0,0,35,3.885,0,0,0,0,0,35,COOPER H
AERS-201-503,32,3,0,0,0,35,3.914,0,0,0,0,0,35,COOPER H
AERS-201-505,33,0,0,0,0,33,4.000,0,0,0,0,0,33,COOPER H
AERS-201-506,32,3,0,0,0,35,3.914,0,0,0,0,0,35,COOPER H
AERS-201-507,32,2,0,0,0,34,3.941,0,0,0,0,0,34,COOPER H
AERS-303-501,27,0,0,0,0,27,4.000,0,0,0,0,0,27,CARTER R
AERS-303-502,23,0,0,0,0,23,4.000,0,0,0,0,0,23,CARTER R
AERS-303-503,21,0,0,0,0,21,4.000,0,0,0,0,0,21,CARTER R
AERS-303-504,25,0,0,0,0,25,4.000,0,0,0,0,0,25,CARTER R
AERS-403-501,19,0,0,0,0,19,4.000,0,0,0,0,0,19,GUGAS C
AERS-403-502,17,0,0,0,0,17,4.000,0,0,0,0,0,17,GUGAS C
AERS-403-503,15,3,1,0,0,19,3.736,0,0,0,0,0,19,GUGAS C
AERS-403-504,19,0,0,0,0,19,4.000,0,0,0,0,0,19,GUGAS C
SOMS-111-501,24,7,6,2,2,41,3.382,0,0,0,0,0,41,QUIN C
SOMS-111-502,12,4,4,1,0,21,3.277,1,0,0,0,0,22,QUIN C
SOMS-111-503,14,10,10,2,4,40,2.866,1,0,0,1,0,42,VELA C
SOMS-111-504,19,7,8,1,3,38,3.137,1,0,0,0,0,39,VELA C
SOMS-111-505,21,14,1,0,4,40,3.272,0,0,0,1,0,41,QUIN C
SOMS-111-506,27,8,3,1,0,39,3.575,0,0,0,0,0,39,SIMPSON M
SOMS-111-509,17,12,6,0,4,39,3.148,0,0,0,0,0,39,VELA C
SOMS-111-511,11,14,5,1,7,38,2.678,2,0,0,0,0,40,VELA C
SOMS-111-512,10,12,7,0,2,31,3.047,1,0,0,0,0,32,VELA C
SOMS-111-513,16,12,5,2,4,39,2.774,1,0,0,0,0,40,QUIN C
SOMS-111-514,19,11,2,1,6,39,3.083,0,0,0,0,0,39,QUIN C
SOMS-111-515,25,1,0,0,0,26,3.950,0,0,0,0,0,26,SIMPSON M
SOMS-111-516,17,11,5,3,2,38,2.900,0,0,0,0,0,38,QUIN C
SOMS-111-517,15,12,5,1,3,36,3.111,1,0,0,0,0,37,QUIN C
SOMS-111-518,5,9,6,3,3,26,2.400,0,0,0,0,0,26,VELA C
SOMS-111-519,16,13,4,0,1,34,3.192,1,0,0,0,0,35,QUIN C
SOMS-111-521,23,9,2,1,1,36,3.448,3,0,0,0,0,39,QUIN C
SOMS-180-501,19,3,0,0,0,22,3.863,0,0,0,1,0,23,NORRIS D
SOMS-180-502,24,0,0,0,0,24,4.000,0,0,0,1,0,25,BRUMMETT K
SOMS-180-503,13,10,0,0,0,23,3.565,0,0,0,1,0,24,DULKE M
SOMS-280-501,30,13,2,0,0,45,3.622,0,0,0,0,0,45,SCHLATHER B
SOMS-280-502,40,4,0,0,0,44,3.909,0,0,0,0,0,44,FLEMING J
SOMS-280-503,16,12,0,0,0,28,3.571,0,0,0,0,0,28,SCHLATHER B
SOMS-280-504,36,5,2,0,0,43,3.790,0,0,0,0,0,43,FLEMING J
SOMS-280-505,43,0,0,0,0,43,4.000,2,0,0,0,0,45,SCHLATHER B
SOMS-280-506,27,1,0,0,0,28,3.964,0,0,0,0,0,28,SCHLATHER B
SOMS-280-507,45,0,0,0,0,45,4.000,0,0,0,0,0,45,GARDNER J
SOMS-280-509,24,15,0,1,0,40,3.550,0,0,0,0,1,41,FELTS T
SOMS-280-510,14,6,0,0,0,20,3.700,0,0,0,0,0,20,HASSMAN D
SOMS-280-511,23,7,3,0,0,33,3.606,0,0,0,0,0,33,HASSMAN D
SOMS-280-512,22,0,0,0,0,22,4.000,0,0,0,0,0,22,SCHLATHER B
SOMS-280-513,34,0,0,0,0,34,4.000,0,0,0,0,0,34,SCHLATHER B
SOMS-280-514,28,8,0,0,0,36,3.777,0,0,0,0,0,36,HAUFFE F
SOMS-280-515,27,9,3,0,1,40,3.525,0,0,0,0,0,40,SCHLATHER B
SOMS-380-531,22,1,1,0,0,24,3.900,0,0,0,0,0,24,BROWN T
SOMS-380-532,21,0,1,0,0,22,4.000,1,1,0,0,0,24,BROWN T
SOMS-380-533,20,2,0,0,0,22,3.909,0,1,0,0,0,23,BROWN T
SOMS-380-534,20,1,2,0,0,23,3.846,0,0,0,0,0,23,BROWN T
SOMS-380-536,19,3,0,0,0,22,3.812,0,1,0,0,0,23,BROWN T
SOMS-380-537,16,6,0,0,1,23,3.800,0,0,0,0,0,23,BROWN T
SOMS-380-538,11,10,2,1,0,24,3.250,0,0,0,0,0,24,BROWN T
SOMS-380-539,23,0,0,0,1,24,4.000,0,0,0,0,0,24,BROWN T
SOMS-380-540,21,2,0,0,2,25,3.647,0,0,0,0,0,25,BROWN T
SOMS-380-541,19,3,1,0,1,24,3.857,0,0,0,0,0,24,BROWN T
SOMS-380-542,20,4,0,0,0,24,3.916,0,0,0,0,0,24,BROWN T
SOMS-380-544,18,4,0,1,0,23,3.700,0,0,0,1,0,24,BROWN T
SOMS-380-545,23,0,0,0,0,23,4.000,0,1,0,0,0,24,BROWN T
SOMS-380-548,24,0,0,0,0,24,4.000,0,1,0,0,0,25,BROWN T
SOMS-481-500,21,3,1,0,0,25,3.736,0,0,0,0,0,25,KELLER D
SOMS-481-550,26,0,0,0,0,26,4.000,0,0,0,0,0,26,BROWN T
SOMS-481-551,25,3,0,0,0,28,3.904,0,0,0,0,0,28,KELLER D
SOMS-481-552,17,6,3,0,0,26,3.541,0,0,0,0,0,26,KELLER D
SOMS-481-553,16,4,1,0,0,21,3.733,0,0,0,1,0,22,KELLER D
SOMS-481-554,18,1,0,0,0,19,4.000,0,0,0,0,0,19,KELLER D
SOMS-481-555,24,1,1,0,0,26,3.850,0,1,0,0,0,27,KELLER D
SOMS-481-556,20,4,1,0,0,25,3.944,0,0,0,0,0,25,KELLER D
SOMS-481-557,22,3,0,0,0,25,3.900,0,0,0,0,0,25,KELLER D
SOMS-481-558,20,4,0,0,0,24,3.800,0,0,0,0,0,24,KELLER D
SOMS-481-559,23,1,0,0,0,24,3.933,0,0,0,0,0,24,KELLER D
SOMS-481-560,20,1,2,0,0,23,3.777,0,1,0,0,0,24,KELLER D
MLSC-121-501,9,3,2,0,0,14,3.500,0,0,0,1,0,15,SMITH B
MLSC-121-502,10,2,2,0,0,14,3.571,0,0,0,0,0,14,SMITH B
MLSC-121-503,9,4,1,1,0,15,3.400,0,0,0,0,0,15,SMITH B
MLSC-121-504,10,3,1,0,2,16,3.187,0,0,0,1,0,17,SMITH B
MLSC-121-505,12,1,0,1,0,14,3.714,0,0,0,0,0,14,SMITH B
MLSC-121-506,8,4,0,0,0,12,3.666,0,0,0,0,0,12,SMITH B
MLSC-121-507,10,1,0,1,1,13,3.384,0,0,0,1,0,14,SMITH B
MLSC-121-508,4,9,1,0,0,14,3.214,0,0,0,0,0,14,SMITH B
MLSC-121-509,3,3,0,1,0,7,3.142,0,0,0,0,0,7,SMITH B
MLSC-121-510,5,3,1,0,0,9,3.444,0,0,0,0,0,9,SMITH B
MLSC-121-511,8,2,1,0,0,11,3.636,0,0,0,1,0,12,SMITH B
MLSC-121-512,9,4,1,0,0,14,3.571,0,0,0,0,0,14,SMITH B
MLSC-121-514,3,1,0,2,0,6,2.833,0,0,0,0,0,6,SMITH B
MLSC-121-515,3,3,1,0,0,7,3.285,0,0,0,0,0,7,SMITH B
MLSC-221-501,14,7,3,1,1,26,3.230,0,0,0,1,0,27,RUOHONEN J
MLSC-221-502,17,9,2,0,0,28,3.535,0,0,0,0,0,28,RUOHONEN J
MLSC-221-503,23,6,0,0,0,29,3.793,0,0,0,1,0,30,RUOHONEN J
MLSC-221-504,17,5,4,0,0,26,3.500,0,0,0,1,0,27,RUOHONEN J
MLSC-221-505,20,7,1,0,0,28,3.678,0,0,0,0,0,28,RUOHONEN J
MLSC-221-506,22,5,2,0,0,29,3.689,0,0,0,0,0,29,RUOHONEN J
MLSC-321-502,5,9,4,0,1,19,2.894,0,0,0,0,0,19,HAYDEN A
MLSC-321-503,5,9,2,0,0,16,3.187,0,0,0,0,0,16,HAYDEN A
MLSC-321-504,9,5,0,0,0,14,3.642,0,0,0,1,0,15,HAYDEN A
MLSC-321-506,4,15,2,0,0,21,3.095,0,0,0,0,0,21,HAYDEN A
MLSC-321-507,10,7,2,0,0,19,3.421,0,0,0,1,0,20,HAYDEN A
MLSC-321-508,8,12,0,0,0,20,3.400,0,0,0,0,0,20,HAYDEN A
MLSC-421-502,10,3,1,0,0,14,3.642,0,0,0,0,0,14,SLUGA A
MLSC-421-503,9,7,2,0,0,18,3.388,0,0,0,0,0,18,SLUGA A
MLSC-421-504,10,2,1,0,0,13,3.692,0,0,0,0,0,13,SLUGA A
MLSC-421-506,8,6,0,0,0,14,3.571,0,0,0,0,0,14,SLUGA A
MLSC-421-507,16,3,1,0,0,20,3.750,0,0,0,0,0,20,SLUGA A
MLSC-421-508,6,5,3,0,0,14,3.214,0,0,0,1,0,15,SLUGA A
MLSC-485-500,12,0,1,0,0,13,3.894,0,0,0,0,0,13,SLUGA A
MLSC-485-501,34,0,4,0,5,43,3.357,0,0,0,2,0,45,SLUGA A
NVSC-101-503,63,61,11,2,1,138,3.326,0,0,0,0,0,138,BOYCE E
NVSC-101-505,23,16,3,0,0,42,3.476,0,0,0,2,0,44,BARGER B
