Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
OBIO-660-600,25,0,0,0,0,25,4.000,0,0,0,0,0,25,KABANI F
OBIO-672-600,16,0,0,0,0,16,4.000,0,0,0,0,0,16,WANG Q
DEPARTMENT TOTAL:,41,0,0,0,0,41,4.000,0,0,0,0,0,41,
AEGD-600-600,8,0,0,0,0,8,0.000,0,0,0,0,0,8,ZANDINEJAD A
AEGD-603-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,ZANDINEJAD A
AEGD-608-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,ZANDINEJAD A
AEGD-615-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,ZANDINEJAD A
AEGD-618-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,ZANDINEJAD A
DDHS-4110-500,3,18,4,2,0,27,2.814,0,0,0,0,0,27,GROGAN D
DDHS-4510-500,23,4,0,0,0,27,3.851,0,0,0,0,0,27,PACE K
DDHS-4820-500,26,1,0,0,0,27,3.962,0,0,0,0,0,27,KING T
DEPARTMENT TOTAL:,52,23,4,2,0,81,3.648,0,0,0,0,0,81,
OMFS-650-600,10,0,0,0,0,10,4.000,0,0,0,0,0,10,REDDY L
DEPARTMENT TOTAL:,10,0,0,0,0,10,4.000,0,0,0,0,0,10,
ORTH-601-600,6,0,0,0,0,6,0.000,0,0,0,0,0,6,POLSON J
ORTH-621-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,TADLOCK L
ORTH-624-600,5,1,0,0,0,6,3.833,0,0,0,0,0,6,TADLOCK L
ORTH-627-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,TADLOCK L
ORTH-634-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,BUSCHANG P
ORTH-637-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,BUSCHANG P
ORTH-644-600,7,0,0,0,0,7,4.000,0,0,0,0,0,7,BUSCHANG P
ORTH-646-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,JULIEN K
ORTH-647-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,JULIEN K
ORTH-650-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,JULIEN K
ORTH-653-600,5,1,0,0,0,6,3.833,0,0,0,0,0,6,TADLOCK L
PEDD-611-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,KERINS C
PEDD-614-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,KERINS C
PEDD-621-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,KERINS C
PEDD-624-600,12,0,0,0,0,12,4.000,0,0,0,0,0,12,KERINS C
DEPARTMENT TOTAL:,45,0,0,0,0,45,4.000,0,0,0,0,0,45
COLLEGE TOTAL:,253,25,4,2,0,284,3.905,0,0,0,0,0,284
