Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ARCH-249-700,59,20,12,6,5,102,3.196,2,0,0,0,0,104,CAFFEY S
ARCH-250-700,32,9,3,1,1,46,3.521,0,0,0,2,0,48,CAMPAGNOL G
ARCH-331-100,2,5,5,6,0,18,2.166,0,0,0,1,0,19,NICHOLS A
ARCH-350-700,21,13,8,0,0,42,3.309,0,0,0,0,0,42,CAMPAGNOL G
ARCH-406-300,6,7,1,0,0,14,3.357,0,0,0,0,0,14,OBRIEN M
ARCH-406-301,4,8,1,0,0,13,3.230,0,0,0,0,0,13,JAIN P
ARCH-603-300,4,3,1,0,0,8,3.375,1,0,0,0,0,9,DE LIMA VAZ XAVIER
ENDS-101-200,66,6,1,0,0,73,3.890,0,0,0,0,0,73,HILL R
ENDS-101-700,39,47,9,4,5,104,3.067,0,0,0,3,0,107,CAFFEY S
ENDS-105-100,3,5,0,1,0,9,3.111,0,0,0,0,0,9,ROGERS J
ENDS-108-203,8,6,0,0,0,14,3.571,0,0,0,0,0,14,TRIPP A
ENDS-108-204,11,1,1,0,1,14,3.500,0,0,0,0,0,14,VAHDAT ZAD V
ENDS-115-100,4,4,0,1,0,9,3.222,0,0,0,0,0,9,BORGES GONZALEZ A
CARC-311-150,13,4,0,0,0,17,3.764,0,0,0,0,0,17,MASTERSON J
CARC-311-151,13,6,1,0,0,20,3.600,0,0,0,0,0,20,NDUBISI F
CARC-311-153,12,0,0,0,0,12,4.000,0,0,0,0,0,12,FORTENBERRY B
CARC-311-250,5,8,0,0,0,13,3.384,0,0,0,0,0,13,HUANG C
CARC-311-251,14,5,0,0,0,19,3.736,0,0,0,0,1,20,ABBOTT E
CARC-311-252,8,13,0,0,0,21,3.380,0,0,0,0,0,21,ROLDAN M
CARC-331-150,10,2,1,0,0,13,3.692,2,0,0,0,0,15,GIUSTI C
CARC-331-151,15,0,0,0,0,15,4.000,0,0,0,0,0,15,ERMINY M
CARC-331-152,12,0,0,0,0,12,4.000,0,0,0,0,0,12,FORTENBERRY B
CARC-331-153,13,6,1,0,0,20,3.600,0,0,0,0,0,20,NDUBISI F
CARC-331-154,13,4,0,0,0,17,3.764,0,0,0,0,0,17,MASTERSON J
CARC-331-250,5,7,1,0,0,13,3.307,0,0,0,0,0,13,HUANG C
CARC-331-251,3,17,0,0,0,20,3.150,0,0,0,0,0,20,ABBOTT E
CARC-331-252,8,13,0,0,0,21,3.380,0,0,0,0,0,21,ROLDAN M
DEPARTMENT TOTAL:,144,85,4,0,0,233,3.600,2,0,0,0,1,236,
COSC-275-100,7,5,1,0,0,13,3.461,0,0,0,0,0,13,PALMER R
COSC-325-200,2,10,6,0,0,18,2.777,0,0,0,1,0,19,HOUSTON J
COSC-326-500,6,6,0,0,0,12,3.500,0,0,0,0,0,12,BRYANT J
COSC-353-100,1,21,13,0,0,35,2.657,0,0,0,0,0,35,SIMMS L
COSC-364-100,25,2,0,1,0,28,3.821,0,0,0,0,0,28,MCGOWAN A
COSC-375-200,9,20,5,0,0,34,3.117,0,0,0,0,0,34,BOLDT G
COSC-381-100,18,0,0,0,0,18,4.000,0,0,0,0,0,18,GUERRA SANTOS H
COSC-421-100,11,11,3,0,0,25,3.320,0,0,0,0,0,25,DUDLEY D
COSC-442-930,18,1,1,0,0,20,3.850,0,0,0,0,0,20,FERNANDEZ-SOLIS J
COSC-442-931,15,3,0,0,0,18,3.833,0,0,0,0,0,18,FERNANDEZ-SOLIS J
COSC-442-932,10,1,0,0,0,11,3.909,0,0,0,0,0,11,WORKMAN R
COSC-450-250,16,0,0,0,0,16,4.000,0,0,0,0,0,16,LAVY S
COSC-463-250,11,0,0,0,0,11,4.000,0,0,0,0,0,11,RODGERS W
COSC-464-100,23,8,2,1,0,34,3.558,0,0,0,0,0,34,MCGOWAN A
COSC-465-200,6,16,9,0,0,31,2.903,0,0,0,0,0,31,MCCLOSKEY A
COSC-465-250,5,0,0,0,0,5,4.000,0,0,0,0,0,5,RODGERS W
COSC-474-300,9,1,1,0,0,11,3.727,0,0,0,0,0,11,LAVY S
COSC-475-100,2,8,4,0,0,14,2.857,0,0,0,0,0,14,BOLDT G
COSC-475-200,6,18,8,0,0,32,2.937,0,0,0,0,0,32,BOLDT G
COSC-477-100,18,14,9,0,0,41,3.219,0,0,0,0,0,41,FICKEL L
COSC-485-250,10,1,0,0,0,11,3.909,0,0,0,0,0,11,RODGERS W
COSC-489-250,16,0,0,0,0,16,4.000,0,0,0,0,0,16,LAVY S
DEPARTMENT TOTAL:,244,146,62,2,0,454,3.374,0,0,0,1,0,455,
LAND-240-700,99,16,7,1,0,123,3.731,0,0,0,0,0,123,NEWMAN G
LAND-630-700,6,1,0,0,0,7,3.857,0,0,0,0,0,7,NEWMAN G
PLAN-612-700,7,1,0,0,0,8,3.875,0,0,0,1,0,9,WEI L
PLAN-625-702,4,1,0,0,1,6,3.166,0,0,0,0,0,6,WUNNEBURGER D
URPN-201-700,12,2,1,1,1,17,3.352,0,0,0,0,0,17,COWELL R
URPN-201-701,13,2,0,0,0,15,3.866,0,0,0,0,0,15,COWELL R
URPN-202-700,4,12,2,0,0,18,3.111,3,0,0,0,5,26,MARTIN J
URPN-325-700,4,1,0,0,2,7,2.714,0,0,0,0,1,8,WUNNEBURGER D
URPN-361-150,12,2,0,0,0,14,3.857,0,0,0,0,0,14,GIUSTI C
URPN-361-700,18,11,4,0,0,33,3.424,1,0,0,0,0,34,TRAN T
URPN-369-700,11,1,0,0,0,12,3.916,0,0,0,0,0,12,WEI L
URPN-370-700,75,8,7,3,1,94,3.627,0,0,0,0,0,94,NEWTON K
ARTS-149-700,50,8,2,0,0,60,3.800,0,0,0,0,0,60,SUTHERLAND S
ARTS-149-701,30,5,2,1,0,38,3.684,0,0,0,0,0,38,SUTHERLAND S
ARTS-150-700,31,5,1,0,0,37,3.810,0,0,0,6,0,43,CAMPANA L
ARTS-150-701,18,7,3,0,0,28,3.535,0,1,0,0,0,29,CAMPANA L
ARTS-210-200,10,4,0,0,0,14,3.714,0,0,0,0,0,14,EILERS H
ARTS-212-200,6,2,0,0,0,8,3.750,0,0,0,0,0,8,WOODFIN S
ARTS-305-100,4,3,0,0,0,7,3.571,0,0,0,0,0,7,DAVISON R
ARTS-325-700,8,5,0,0,0,13,3.615,0,0,0,0,0,13,BOLOGAN A
ARTS-349-700,40,4,0,0,0,44,3.909,0,0,0,0,0,44,STOENESCU L
VIST-106-100,6,2,0,0,0,8,3.750,0,0,0,0,0,8,KOUSTOV D
VIST-205-300,11,10,0,0,0,21,3.523,0,0,0,0,0,21,SEO J
VIST-205-302,13,9,1,0,0,23,3.521,0,0,0,0,0,23,JENKS M
VIST-270-300,15,16,5,0,1,37,3.189,0,0,0,0,0,37,RINGHAM M
VIST-284-701,20,11,2,0,0,33,3.545,0,0,0,0,0,33,HONEYCUTT A
VIST-284-702,8,7,2,1,1,19,3.052,0,0,0,1,0,20,HONEYCUTT A
VIST-305-300,14,1,0,0,0,15,3.933,0,0,0,0,0,15,THOMAS A
VIST-405-300,9,0,0,0,0,9,4.000,0,0,0,0,0,9,THOMAS A
VIST-485-300,18,0,0,0,0,18,4.000,0,0,0,0,0,18,THOMAS A
VIST-485-302,7,0,0,0,0,7,4.000,0,0,0,0,0,7,ANDREASSON M
VIZA-627-200,11,0,0,0,0,11,4.000,0,0,0,0,0,11,KICKLIGHTER C
DEPARTMENT TOTAL:,329,99,18,2,2,450,3.680,0,1,0,7,0,458
COLLEGE TOTAL:,1241,522,147,28,19,1957,3.496,9,1,0,15,7,1989
