Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
AERO-304-700,9,9,15,1,3,37,2.540,3,0,0,1,0,41,BOYD J
AERO-489-700,3,3,5,2,0,13,2.538,0,0,0,1,0,14,WHITCOMB J
AERO-491-343,9,0,0,0,0,9,4.000,0,0,0,0,0,9,CHAMITOFF G
DEPARTMENT TOTAL:,21,12,20,3,3,59,2.692,3,0,0,2,0,64,
BMEN-207-700,10,5,0,0,0,15,3.666,1,0,0,0,0,16,KELLER B
BMEN-211-300,21,12,3,0,0,36,3.500,0,0,0,0,0,36,PEAK C
BMEN-321-300,3,3,1,0,0,7,3.285,0,0,0,0,0,7,PEAK C
BMEN-350-700,21,6,2,0,0,29,3.655,0,0,0,0,0,29,CRISCIONE J
BMEN-448-350,7,0,0,0,0,7,4.000,0,0,0,0,0,7,MORENO M
BMEN-485-301,5,0,0,0,0,5,4.000,0,0,0,0,0,5,MACHEK J
CHEN-205-200,3,9,16,3,0,31,2.387,0,0,0,0,0,31,TAMAMIS P
CHEN-205-350,4,8,6,0,0,18,2.888,0,0,0,0,0,18,HOLTZAPPLE M
CHEN-205-450,2,1,1,1,0,5,2.800,0,0,0,0,0,5,HOLTZAPPLE M
CHEN-320-700,8,2,0,0,1,11,3.454,0,0,0,2,0,13,WU H
CHEN-323-701,3,5,20,0,2,30,2.233,1,0,0,0,0,31,VADDIRAJU S
CHEN-364-700,4,6,4,1,0,15,2.866,0,0,0,1,0,16,JEONG H
CHEN-382-701,15,19,2,0,0,36,3.361,0,0,0,0,0,36,HILALY A
CHEN-451-700,13,1,0,0,1,15,3.666,0,0,0,0,0,15,UGAZ V
CHEN-455-701,22,13,1,1,0,37,3.513,0,0,0,0,0,37,MASHUGA C
CHEN-459-701,7,8,1,0,0,16,3.375,0,0,0,0,0,16,SHAHRASHOOB Z
CHEN-491-105,5,0,0,0,0,5,4.000,0,0,0,0,0,5,TAMAMIS P
SENG-455-701,5,6,3,3,1,18,2.611,0,0,0,0,0,18,MASHUGA C
CVEN-302-300,6,8,4,0,0,18,3.111,0,0,0,0,0,18,CHANG K
CVEN-305-150,18,9,0,0,0,27,3.666,0,0,0,0,0,27,HOGAN H
CVEN-305-301,17,28,17,3,0,65,2.907,2,0,0,1,0,68,LOWERY L
CVEN-311-150,18,4,1,0,0,23,3.739,0,0,0,0,0,23,OLIVERA F
CVEN-322-250,17,3,0,0,0,20,3.850,0,0,0,0,0,20,QUADRIFOGLIO L
CVEN-339-300,11,5,0,0,0,16,3.687,0,0,0,0,0,16,LONDON M
CVEN-349-250,14,6,0,0,0,20,3.700,0,0,0,0,0,20,DAMNJANOVIC I
