Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
CHEN-414-300,4,5,0,0,0,9,3.444,0,0,0,0,0,9,ELSAID K
DEPARTMENT TOTAL:,4,5,0,0,0,9,3.444,0,0,0,0,0,9,
COMM-335-300,15,6,2,0,0,23,3.565,0,0,0,1,0,24,WILLIAMS J
ENGL-210-301,7,1,0,0,0,8,3.875,0,0,0,1,0,9,RUDD L
ENGL-210-302,10,3,1,0,0,14,3.642,0,0,0,0,0,14,HODGES A
ENGL-219-300,13,0,0,0,0,13,4.000,0,0,0,0,0,13,WARD S
ENGR-482-950,3,2,0,0,0,5,3.600,0,0,0,0,0,5,BASHIR H
HIST-105-300,10,2,0,0,0,12,3.833,0,0,0,1,0,13,LEE H
HIST-258-300,25,5,0,0,0,30,3.833,0,0,0,0,0,30,VAN DE LOGT M
POLS-206-300,17,6,3,0,0,26,3.538,0,0,0,0,0,26,GRAY P
STLC-289-300,3,7,1,0,1,12,2.916,0,0,0,0,0,12,RASMUSSEN D
DEPARTMENT TOTAL:,103,32,7,0,1,143,3.630,0,0,0,3,0,146,
CHEM-107-300,3,5,5,0,0,13,2.846,0,0,0,0,0,13,AL-HASHIMI M
CHEM-117-300,3,4,1,0,0,8,3.250,0,0,0,0,0,8,AL-HASHIMI M
MATH-151-301,1,4,4,2,2,13,2.000,0,0,0,0,0,13,SOUKIASSIAN Y
MATH-151-302,0,4,1,1,0,6,2.500,0,0,0,0,0,6,SOUKIASSIAN Y
MATH-152-301,4,2,4,0,0,10,3.000,0,0,0,1,0,11,ELGINDI M
MATH-152-302,2,2,5,1,2,12,2.083,0,0,0,0,0,12,ELGINDI M
MATH-152-303,1,4,1,1,0,7,2.714,0,0,0,1,0,8,ELGINDI M
MATH-152-304,1,4,3,0,0,8,2.750,0,0,0,0,0,8,ELGINDI M
MATH-308-300,3,2,5,0,1,11,2.545,0,0,0,1,0,12,KHAN R
MATH-311-300,9,12,10,0,0,31,2.967,1,0,0,0,0,32,HUANG T
PHYS-208-301,4,4,8,1,2,19,2.368,0,0,0,0,0,19,BELIC M
PHYS-208-302,4,4,7,1,0,16,2.687,0,0,0,2,0,18,KROLIKOWSKI W
PHYS-218-300,1,1,5,0,0,7,2.428,0,0,0,0,0,7,NHA H
ECEN-214-300,9,2,2,0,0,13,3.538,0,0,0,0,0,13,BALOG R
ECEN-314-300,9,0,0,0,0,9,4.000,0,0,0,0,0,9,SERPEDIN E
ECEN-325-300,4,1,0,0,0,5,3.800,0,0,0,0,0,5,MUHAMMAD M
DEPARTMENT TOTAL:,22,3,2,0,0,27,3.717,0,0,0,0,0,27,
ENGR-112-300,3,1,3,4,1,12,2.083,0,0,0,0,0,12,SCHULLER M
ISEN-608-300,15,0,0,0,0,15,4.000,0,0,0,0,0,15,PARSAEI H
MEEN-210-300,5,2,0,1,0,8,3.375,0,0,0,0,0,8,SCHULLER M
MEEN-222-300,2,3,0,0,0,5,3.400,0,0,0,0,0,5,USMAN C
MEEN-315-300,3,3,5,0,0,11,2.818,0,0,0,0,0,11,KANNAIYAN K
DEPARTMENT TOTAL:,28,9,8,5,1,51,3.218,0,0,0,0,0,51
COLLEGE TOTAL:,193,101,76,12,9,391,3.121,1,0,0,8,0,400
