Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
INTA-603-700,3,2,0,0,1,6,3.000,0,0,0,0,0,6,RUSSELL R
INTA-605-700,4,4,1,0,0,9,3.333,2,0,0,0,0,11,TALBOT B
INTA-617-100,10,0,0,0,0,10,4.000,0,0,0,0,0,10,CASTILLO J
INTA-651-700,6,2,0,0,3,11,2.727,0,0,0,0,0,11,RUSSELL R
INTA-657-100,8,0,0,0,0,8,4.000,0,0,0,0,0,8,MACNAMEE R
INTA-680-700,5,5,1,0,2,13,2.846,0,0,0,0,0,13,SMITH J
PSAA-601-700,15,1,0,0,0,16,3.937,0,0,0,0,0,16,BULLOCK J
PSAA-601-701,13,0,1,1,0,15,3.666,0,0,0,0,0,15,SMITH S
PSAA-602-700,11,1,0,0,0,12,3.916,0,0,0,0,0,12,COLE S
PSAA-623-700,17,0,0,0,0,17,4.000,0,0,0,1,0,18,LITTLE C
PSAA-630-700,7,4,0,0,0,11,3.636,0,0,0,0,0,11,MORRISON J
PSAA-634-700,10,1,0,0,0,11,3.909,0,0,0,0,0,11,GREER R
PSAA-636-700,13,1,0,0,0,14,3.928,0,0,0,0,0,14,TAYLOR K
PSAA-643-700,9,3,0,0,1,13,3.461,0,0,0,0,0,13,LUM J
PSAA-644-700,8,4,1,1,1,15,3.133,0,0,0,1,0,16,SEAWORTH A
PSAA-651-700,4,7,0,1,1,13,2.923,0,0,0,0,0,13,DWYER W
PSAA-656-700,10,4,0,0,1,15,3.466,0,0,0,0,0,15,ROLLINS J
PSAA-658-700,5,1,1,0,0,7,3.571,0,0,0,0,0,7,WHITTEN G
PSAA-675-700,10,1,0,0,0,11,3.909,0,0,0,0,0,11,DAVIS D
PSAA-675-701,6,0,0,0,0,6,4.000,0,0,0,0,0,6,COLE S
DEPARTMENT TOTAL:,138,28,3,3,4,176,3.664,0,0,0,2,0,178,
COLLEGE TOTAL:,174,41,5,3,10,233,3.570,2,0,0,2,0,237,
