Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ACCT-209-100,65,91,41,2,1,200,3.085,0,0,0,6,0,206,HEAD M
ACCT-210-200,11,19,21,4,0,55,2.672,0,0,0,0,0,55,ALLEN N
ACCT-229-100,1,2,7,0,0,10,2.400,0,0,0,0,0,10,HEAD M
ACCT-229-101,8,6,7,3,2,26,2.576,0,0,0,3,0,29,MUDGE L
ACCT-230-200,14,13,16,6,2,51,2.607,0,0,0,1,0,52,ALLEN N
ACCT-321-100,57,0,0,0,0,57,4.000,0,0,0,0,0,57,ROACH K
ACCT-327-100,20,22,16,5,4,67,2.731,0,0,0,3,0,70,BLASOR T
ACCT-328-200,26,23,16,2,1,68,3.044,0,0,0,2,0,70,LARKIN R
ACCT-329-199,44,27,3,0,0,74,3.554,0,0,0,1,0,75,FARMER K
ACCT-329-299,34,26,0,0,0,60,3.566,0,0,0,0,0,60,FARMER K
ACCT-403-100,7,7,0,0,0,14,3.500,0,0,0,0,0,14,DEER S
ACCT-405-100,15,32,16,1,0,64,2.953,0,0,0,0,0,64,TICHENOR N
ACCT-407-900,8,17,5,0,0,30,3.100,0,0,0,0,0,30,SHAUB M
ACCT-421-931,47,3,0,0,0,50,3.940,0,0,0,0,0,50,FOSTER C
ACCT-427-100,17,33,8,0,0,58,3.155,0,0,0,0,0,58,BLASOR T
ACCT-450-200,35,0,0,0,0,35,4.000,0,0,0,0,0,35,JOHNSON C
ACCT-603-100,24,3,0,0,0,27,3.888,0,0,0,0,0,27,DEER S
ACCT-610-651,28,2,0,0,3,33,3.575,0,0,0,0,0,33,KINNEY M
ACCT-610-700,16,4,2,0,0,22,3.636,0,0,0,0,0,22,KINNEY M
ACCT-628-201,32,5,0,0,0,37,3.864,0,0,0,0,0,37,SANDERS J
ACCT-628-202,25,10,0,0,0,35,3.714,0,0,0,1,0,36,SANDERS J
ACCT-629-200,16,0,0,0,0,16,4.000,0,0,0,0,0,16,FLAGG J
ACCT-640-199,8,13,4,0,0,25,3.160,0,0,0,3,0,28,FOSTER C
ACCT-647-200,14,14,3,0,0,31,3.354,0,0,0,0,0,31,REDMAN K
BUAD-700-200,18,14,0,0,0,32,3.562,0,0,0,0,0,32,FLINT G
BUAD-701-200,28,3,0,0,0,31,3.903,0,0,0,0,1,32,BLASOR T
BUAD-702-200,29,2,0,0,0,31,3.935,0,0,0,0,1,32,JASPERSON J
BUSN-403-901,8,7,0,0,0,15,3.533,0,0,0,0,4,19,MUIR K
IBUS-401-299,3,1,1,0,0,5,3.400,0,0,0,0,0,5,SEIPP L
IBUS-402-350,9,2,0,1,0,12,3.583,0,0,0,0,0,12,MCDANIEL S
IBUS-402-351,7,3,0,1,0,11,3.454,0,0,0,0,0,11,BURTON L
IBUS-402-352,11,2,0,0,0,13,3.846,0,0,0,1,0,14,HOLLINGER K
IBUS-403-350,8,2,0,0,0,10,3.800,0,0,0,1,0,11,MCDANIEL S
IBUS-450-150,14,2,0,0,0,16,3.875,0,0,0,0,0,16,PANINA D
IBUS-450-250,18,0,0,0,0,18,4.000,0,0,0,0,0,18,PANINA D
IBUS-456-250,22,7,1,0,0,30,3.700,0,0,0,0,0,30,PANINA D
IBUS-459-150,16,0,0,0,0,16,4.000,0,0,0,0,0,16,ARAUJO A
FINC-341-201,67,62,42,17,11,199,2.788,0,0,0,3,3,205,GUYTON S
FINC-409-201,41,83,171,46,12,353,2.269,0,0,0,10,0,363,GUYTON S
FINC-445-150,8,16,0,0,0,24,3.333,1,0,0,0,0,25,GASPAR J
FINC-489-199,5,4,4,0,1,14,2.857,0,0,0,0,0,14,WOLKEN L
FINC-629-101,19,22,4,0,0,45,3.333,0,0,0,1,0,46,ERTURK B
FINC-632-101,10,17,1,0,0,28,3.321,0,0,0,1,0,29,DYE R
FINC-632-102,11,21,0,0,0,32,3.343,1,0,0,0,0,33,DYE R
FINC-635-101,15,9,0,0,0,24,3.625,0,0,0,0,0,24,ERTURK B
FINC-642-101,17,14,4,0,0,35,3.371,0,0,0,0,0,35,MARTINDALE L
FINC-642-102,21,9,4,0,0,34,3.500,0,0,0,0,0,34,MARTINDALE L
DEPARTMENT TOTAL:,214,257,230,63,24,788,2.728,2,0,0,15,3,808,
ISTM-209-198,2,1,2,0,0,5,3.000,0,0,0,0,0,5,CURTSINGER W
ISTM-209-199,245,134,52,16,9,456,3.293,0,0,0,14,0,470,CURTSINGER W
ISTM-210-100,20,6,0,0,0,26,3.769,0,0,0,0,0,26,PHINNEY T
ISTM-210-200,24,10,1,0,0,35,3.657,0,0,0,0,0,35,JAMIESON T
ISTM-250-100,9,4,4,2,0,19,3.052,0,0,0,1,0,20,PHINNEY T
ISTM-455-299,15,0,0,1,2,18,3.388,0,0,0,0,0,18,WHITTEN G
ISTM-601-200,3,2,1,0,0,6,3.333,0,0,0,0,0,6,BOONE E
ISTM-610-200,15,3,1,0,0,19,3.736,0,0,0,0,0,19,WHITTEN G
ISTM-615-201,8,14,0,0,0,22,3.363,0,0,0,0,0,22,BECKER A
ISTM-615-202,13,20,5,0,0,38,3.210,0,0,0,0,0,38,BECKER A
ISTM-620-201,20,5,0,0,0,25,3.800,0,0,0,0,0,25,MANLEY M
ISTM-620-202,33,5,0,0,0,38,3.868,0,0,0,0,0,38,MANLEY M
SCMT-303-101,18,17,7,1,1,44,3.136,0,0,0,0,0,44,DARCEY L
SCMT-303-201,9,12,6,0,0,27,3.111,0,0,0,1,0,28,RANGAN S
SCMT-309-101,5,3,6,4,2,20,2.250,0,0,0,0,0,20,PAPPU M
SCMT-364-101,24,23,6,3,1,57,3.157,0,0,0,0,0,57,PAPPU M
SCMT-364-201,13,18,6,0,0,37,3.189,0,0,0,0,0,37,RANGAN S
SCMT-375-199,25,4,0,0,0,29,3.862,0,0,0,0,0,29,WHITTEN G
DEPARTMENT TOTAL:,501,281,97,27,15,921,3.331,0,0,0,16,0,937,
MGMT-209-100,6,10,13,6,1,36,2.388,0,0,0,1,0,37,SWIM K
MGMT-209-200,31,67,65,15,8,186,2.526,0,0,0,4,0,190,HAILEY C
MGMT-211-100,6,10,12,8,1,37,2.324,1,0,0,0,0,38,SWIM K
MGMT-309-100,44,71,73,18,3,209,2.645,0,0,0,1,0,210,WESSON L
MGMT-309-200,20,67,73,12,1,173,2.537,0,0,0,2,0,175,WESNER B
MGMT-363-100,18,26,17,1,1,63,2.936,0,0,0,0,0,63,WESSON L
