Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
AGCJ-105-501,28,16,6,0,1,51,3.372,0,0,0,0,0,51,DUNSFORD D
AGCJ-105-502,19,14,2,0,1,36,3.388,0,0,0,0,0,36,DUNSFORD D
AGCJ-281-500,17,20,1,0,0,38,3.421,1,0,0,0,0,39,WAGNER S
AGCJ-305-599,18,23,14,0,2,57,2.964,0,0,0,0,0,57,DUNSFORD D
AGCJ-307-501,14,5,8,0,2,29,3.000,1,0,0,1,0,31,RUTHERFORD T
AGCJ-307-700,15,6,5,1,0,27,3.296,0,0,0,2,0,29,RUTHERFORD T
AGCJ-308-501,12,7,1,0,0,20,3.550,1,0,0,0,0,21,REDWINE T
AGCJ-312-501,28,6,0,0,1,35,3.714,0,0,0,0,0,35,WALTHER D
AGCJ-312-700,6,10,11,0,4,31,2.451,0,0,0,1,0,32,MCGRATH P
AGCJ-313-901,9,10,1,0,2,22,3.090,0,0,0,0,0,22,LEGGETTE H
AGCJ-313-902,6,7,4,0,0,17,3.117,0,0,0,3,0,20,LEGGETTE H
AGCJ-313-903,9,9,2,0,0,20,3.350,0,0,0,0,0,20,LEGGETTE H
AGCJ-314-901,11,10,3,0,0,24,3.333,0,0,0,0,0,24,REDWINE T
AGCJ-314-902,13,7,2,0,0,22,3.500,2,0,0,0,0,24,REDWINE T
AGCJ-366-501,6,7,0,2,1,16,2.937,0,0,0,0,0,16,MCKIM B
AGCJ-366-502,3,2,1,0,0,6,3.333,0,0,0,0,0,6,MCKIM B
AGCJ-405-501,6,3,1,0,0,10,3.500,0,0,0,0,0,10,RUTHERFORD T
AGCJ-405-502,6,2,1,0,0,9,3.555,0,0,0,0,0,9,RUTHERFORD T
AGCJ-406-500,26,8,0,0,0,34,3.764,0,0,0,0,0,34,DUNSFORD D
AGCJ-408-700,4,14,2,0,0,20,3.100,1,0,0,1,0,22,WEGENER R
AGCJ-411-500,23,7,1,1,0,32,3.625,0,0,0,2,0,34,MCKIM B
AGCJ-413-500,11,4,1,2,0,18,3.333,0,0,0,0,0,18,JARVIS H
AGCJ-481-500,21,4,2,0,0,27,3.703,0,0,0,0,0,27,WALTHER D
AGCJ-494-516,11,0,0,0,0,11,4.000,0,0,0,0,0,11,DUNSFORD D
