Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ANTH-201-200,18,1,0,0,0,19,3.947,0,0,0,0,0,19,CARLSON D
ANTH-201-501,19,78,47,10,2,156,2.653,0,0,0,18,0,174,ALVARD M
ANTH-201-599,11,45,28,5,0,89,2.696,0,1,0,23,0,113,BRYANT V
ANTH-202-501,6,31,22,9,8,76,2.236,1,0,0,6,0,83,THOMS A
ANTH-204-500,2,14,9,1,1,27,2.555,0,0,0,0,0,27,LINDERHOLM A
ANTH-205-501,62,56,5,0,0,123,3.463,0,0,0,1,0,124,VIEIRA DE CASTRO L
ANTH-205-502,45,65,12,0,0,122,3.270,1,0,0,1,0,124,VIEIRA DE CASTRO L
ANTH-205-503,51,47,14,3,3,118,3.186,0,0,0,4,0,122,LYNCH D
ANTH-205-504,49,45,23,2,2,121,3.132,0,0,0,3,0,124,LYNCH D
ANTH-205-505,71,12,2,1,0,86,3.779,0,0,0,1,0,87,BAILEY K
ANTH-205-506,61,22,3,2,2,90,3.533,0,0,0,1,0,91,SMITH M
ANTH-205-507,43,36,8,2,0,89,3.348,0,0,0,1,0,90,PAREDES SALCEDO R
ANTH-205-508,9,22,13,1,0,45,2.866,0,0,0,5,0,50,DOHERTY C
ANTH-205-509,28,16,3,0,1,48,3.458,0,0,0,2,0,50,DEMPSEY A
ANTH-205-510,8,10,6,1,0,25,3.000,0,0,0,3,0,28,CANTERBURY J
ANTH-205-599,21,50,52,25,7,155,2.341,3,1,0,26,0,185,BRYANT V
ANTH-210-501,20,59,31,8,5,123,2.658,0,0,0,1,0,124,WINKING J
ANTH-210-502,19,7,4,2,0,32,3.343,0,0,0,0,0,32,KENNEDY C
ANTH-225-500,15,30,29,9,2,85,2.552,0,0,0,7,0,92,DE RUITER D
ANTH-226-501,14,1,2,0,0,17,3.705,0,0,0,0,0,17,HODGES S
ANTH-226-502,16,2,0,1,0,19,3.736,0,0,0,0,0,19,ACHORN A
ANTH-229-500,4,8,4,1,0,17,2.882,0,0,0,1,0,18,GREEN T
ANTH-270-901,18,5,0,0,0,23,3.782,0,0,0,1,0,24,LAPORTE C
ANTH-270-902,16,8,0,0,0,24,3.666,0,0,0,0,0,24,LAPORTE C
ANTH-270-903,12,11,0,1,0,24,3.416,0,0,0,0,0,24,LAPORTE C
ANTH-270-904,12,9,2,1,0,24,3.333,0,0,0,0,0,24,LAPORTE C
ANTH-270-905,14,7,2,0,0,23,3.521,0,0,0,1,0,24,LAPORTE C
ANTH-270-906,11,7,2,1,1,22,3.181,0,0,0,1,0,23,LAPORTE C
ANTH-270-907,11,10,1,1,0,23,3.347,0,0,0,1,0,24,LAPORTE C
ANTH-270-908,12,7,2,0,0,21,3.318,0,0,0,1,0,22,LAPORTE C
ANTH-270-909,19,3,2,0,0,24,3.708,0,0,0,0,0,24,WINKING J
ANTH-270-910,14,8,1,1,0,24,3.458,0,0,0,0,0,24,WINKING J
ANTH-270-911,14,8,1,0,0,23,3.565,0,0,0,0,1,24,WINKING J
ANTH-270-912,13,6,2,0,2,23,3.217,1,0,0,0,0,24,WINKING J
ANTH-300-500,12,4,2,1,0,19,3.421,0,0,0,1,0,20,LYNCH D
ANTH-305-900,6,11,0,1,1,19,3.052,0,0,0,0,0,19,LINDERHOLM A
ANTH-324-200,9,1,0,0,0,10,3.900,0,0,0,0,0,10,PUTCHA R
ANTH-324-500,16,6,0,0,0,22,3.727,1,0,0,2,0,25,PUTCHA R
ANTH-324-501,32,15,0,0,0,47,3.680,0,0,0,1,0,48,BUSTOS I
ANTH-324-502,45,3,1,0,0,49,3.897,0,0,0,0,0,49,BUSTOS I
ANTH-330-501,10,3,0,0,0,13,3.769,0,0,0,0,0,13,GOEBEL F
ANTH-340-500,8,14,6,1,1,30,2.900,0,0,0,0,0,30,GREEN T
ANTH-353-500,15,7,8,0,2,32,3.031,0,0,0,1,0,33,CARLSON D
ANTH-360-500,14,8,3,3,1,29,3.068,0,0,0,3,0,32,CARLSON D
ANTH-403-500,22,15,4,0,2,43,3.279,0,0,0,0,0,43,LAPORTE C
ANTH-412-900,12,6,1,1,1,21,3.285,0,0,0,0,0,21,THAKAR H
ANTH-415-900,8,5,3,1,2,19,2.842,0,0,0,2,0,21,BURKE A
ANTH-425-500,5,3,9,1,1,19,2.526,0,0,0,1,0,20,WRIGHT L
ANTH-427-900,5,2,2,0,1,10,3.000,1,0,0,0,0,11,ATHREYA S
ANTH-430-500,10,2,0,0,0,12,3.833,0,0,0,0,0,12,HOPKINS A
ANTH-435-500,12,7,0,0,0,19,3.631,0,0,0,0,0,19,HOPKINS A
ANTH-484-501,10,0,0,0,0,10,4.000,0,0,0,0,0,10,THAKAR H
ANTH-485-525,12,0,0,0,0,12,0.000,0,0,0,0,0,12,ATHREYA S
ANTH-601-600,9,0,0,0,0,9,4.000,0,0,0,0,0,9,DE RUITER D
ANTH-605-600,5,8,0,0,0,13,3.384,1,0,0,0,0,14,HAMILTON D
ANTH-609-600,6,1,0,0,0,7,3.857,0,0,0,0,0,7,ALVARD M
ANTH-610-600,9,1,0,0,0,10,3.900,1,0,0,0,0,11,CRISMAN K
ANTH-611-600,5,4,2,0,0,11,3.272,0,0,0,0,0,11,PULAK C
ANTH-615-600,4,6,1,0,0,11,3.272,0,0,0,0,0,11,PULAK C
ANTH-624-600,6,0,0,0,0,6,4.000,0,0,0,0,0,6,WATERS M
ANTH-670-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,WERNER C
ANTH-689-600,7,1,0,0,0,8,3.875,0,0,0,0,0,8,DOSTAL C
AFST-201-501,6,1,0,0,0,7,3.857,0,0,0,0,0,7,DONKOR D
AFST-204-500,1,4,0,0,0,5,3.200,0,0,0,0,0,5,TUHKANEN M
AFST-209-500,3,5,0,0,0,8,3.375,0,0,0,0,0,8,CARTER-SOWELL A
AFST-301-500,3,3,1,0,0,7,3.285,0,0,0,0,0,7,WRIGHT G
AFST-302-500,15,2,1,0,0,18,3.777,0,0,0,0,0,18,LAWO-SUKAM A
AFST-317-501,5,2,0,0,0,7,3.714,0,0,0,0,0,7,SAKAMOTO A
AFST-317-502,0,4,1,0,0,5,2.800,0,0,0,0,0,5,GONLIN V
AFST-329-500,1,3,0,0,1,5,2.600,0,0,0,0,0,5,DWORKIN I
AFST-481-500,2,2,1,0,0,5,3.200,0,0,0,0,0,5,SALTER P
AFST-601-600,12,0,0,0,0,12,4.000,0,0,0,0,0,12,SALTER P
FILM-215-500,14,6,1,0,2,23,3.304,0,0,0,3,0,26,CECCHINI F
FILM-251-501,45,5,1,0,2,53,3.716,0,0,0,2,0,55,SIMMS M
FILM-251-502,10,0,1,1,0,12,3.583,0,0,0,0,0,12,SIMMS M
FILM-251-503,17,1,1,0,0,19,3.842,0,0,0,0,0,19,SIMMS M
FILM-251-M01,26,43,9,1,1,80,3.150,0,0,0,1,0,81,NEIGHBORS R
FILM-299-500,8,9,1,0,1,19,3.210,0,0,0,2,0,21,SIMMS M
FILM-356-501,6,2,2,1,0,11,3.181,0,0,0,1,0,12,EMBREE D
FILM-376-500,5,0,0,0,0,5,4.000,0,0,0,0,0,5,CONWAY D
FILM-394-500,2,3,0,0,0,5,3.400,0,0,0,0,0,5,HUMPHREY D
FILM-435-500,5,0,0,0,1,6,3.333,0,0,0,0,0,6,BRENNER D
FILM-445-900,2,1,2,0,0,5,3.000,0,0,0,0,0,5,ROLD M
HHUM-107-901,18,2,0,0,0,20,3.900,0,0,0,0,0,20,DUBRIWNY T
LBAR-181-200,17,0,0,0,0,17,4.000,1,0,0,0,0,18,CONWAY D
LBAR-181-203,9,0,0,0,0,9,4.000,0,0,0,0,0,9,GOLDSMITH P
LBAR-181-501,15,3,0,0,0,18,3.833,0,0,0,0,0,18,OBERHELMAN S
LBAR-181-502,13,1,1,0,0,15,3.800,0,0,0,0,0,15,OBERHELMAN S
LBAR-181-503,18,1,0,1,1,21,3.619,0,0,0,0,0,21,OBERHELMAN S
LBAR-181-504,12,3,0,0,0,15,3.800,0,0,0,0,0,15,OBERHELMAN S
LBAR-181-507,21,1,2,0,0,24,3.791,0,0,0,0,0,24,RAMASUBRAMANIAN S
LBAR-181-508,21,0,0,0,0,21,4.000,0,0,0,0,0,21,DORSEY L
LMAS-201-500,13,10,0,1,0,24,3.458,0,0,0,0,0,24,HERNANDEZ S
RELS-220-500,13,19,14,1,2,49,2.816,0,0,0,0,0,49,SCHWARTZ D
RELS-221-500,5,2,1,0,1,9,3.111,0,0,0,0,0,9,EMRE S
RELS-251-500,11,7,3,3,2,26,2.846,0,0,0,4,0,30,LAKE J
RELS-257-501,5,1,2,1,0,9,3.111,0,0,0,0,0,9,HAVENS J
RELS-289-500,6,4,2,1,0,13,3.153,0,0,0,0,0,13,VELDMAN R
RELS-289-502,3,1,1,0,0,5,3.400,0,0,0,1,0,6,BARE D
RELS-312-500,14,6,0,0,0,20,3.700,0,0,0,1,1,22,DOX D
