Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
CHEN-204-500,6,12,3,0,2,23,2.869,0,0,0,0,0,23,SALAMA G
CHEN-304-500,7,7,1,1,0,16,3.250,0,0,0,0,0,16,KAKOSIMOS K
CHEN-320-500,6,6,4,0,0,16,3.125,0,0,0,1,0,17,MARKATOS N
CHEN-324-500,3,5,7,0,0,15,2.733,1,0,0,0,0,16,ABDALLA A
CHEN-354-500,4,9,3,0,0,16,3.062,0,0,0,1,0,17,ABDEL-WAHAB A
CHEN-364-500,4,10,1,0,0,15,3.200,1,0,0,0,0,16,ELBASHIR N
CHEN-425-500,5,8,2,0,0,15,3.200,0,0,0,0,0,15,LINKE P
CHEN-432-500,1,3,2,0,0,6,2.833,0,0,0,0,0,6,SALAMA G
CHEN-455-500,8,6,1,0,1,16,3.250,0,0,0,0,0,16,OLEWSKI T
CHEN-481-500,13,1,0,0,0,14,3.928,0,0,0,0,0,14,VECHOT L
CHEN-601-600,15,2,0,0,0,17,3.882,0,0,0,0,0,17,ELSAID K
CHEN-604-600,7,9,0,0,0,16,3.437,1,0,0,0,0,17,NOUNOU M
CHEN-629-600,10,6,1,0,0,17,3.529,1,0,0,1,0,19,ECONOMOU I
DEPARTMENT TOTAL:,89,84,25,1,3,202,3.193,4,0,0,3,0,209,
ASCC-101-500,14,5,1,0,1,21,3.476,0,0,0,0,0,21,RUDD L
ASCC-289-501,4,6,3,0,1,14,2.857,1,0,0,0,0,15,HODGES A
ASCC-289-502,2,10,1,0,0,13,3.076,0,0,0,0,0,13,WARD S
ASCC-289-503,0,9,1,0,0,10,2.900,0,0,0,0,0,10,WARD S
ASCC-289-504,3,6,3,0,0,12,3.000,0,0,0,0,0,12,HILLMAN S
COMM-335-500,11,10,2,1,0,24,3.291,0,0,0,1,0,25,ESLAMI Z
ENGL-104-501,13,4,0,0,0,17,3.764,0,0,0,0,0,17,RUDD L
ENGL-104-502,9,8,1,0,1,19,3.263,0,0,0,0,0,19,HINGTGEN L
ENGL-104-503,10,6,2,0,0,18,3.444,0,0,0,0,0,18,HINGTGEN L
ENGL-104-504,7,5,3,0,0,15,3.266,1,0,0,1,0,17,HODGES A
ENGL-104-505,12,4,1,0,1,18,3.444,0,0,0,0,0,18,RUDD L
ENGL-104-506,11,4,1,1,0,17,3.470,0,0,0,0,0,17,HINGTGEN L
ENGL-210-501,6,8,1,0,0,15,3.333,0,0,0,0,0,15,TELAFICI M
ENGL-210-502,7,4,4,0,0,15,3.200,0,0,0,0,0,15,HODGES A
ENGL-210-503,8,6,0,0,0,14,3.571,0,0,0,0,0,14,WARD S
ENGL-219-500,9,7,2,0,0,18,3.388,0,0,0,0,0,18,RASMUSSEN D
ENGL-251-500,11,9,0,0,0,20,3.550,0,0,0,0,0,20,ESLAMI Z
ENGR-482-901,20,5,0,0,0,25,3.800,0,0,0,0,0,25,BASHIR H
ENGR-482-902,1,11,0,0,0,12,3.083,0,0,0,0,0,12,BASHIR H
HIST-105-501,17,6,4,0,1,28,3.357,0,0,0,2,0,30,BICKHAM T
HIST-105-502,19,4,7,0,0,30,3.400,0,0,0,0,0,30,BICKHAM T
HIST-106-501,19,8,3,0,0,30,3.533,0,0,0,0,0,30,VAN DE LOGT M
HIST-106-502,15,13,1,0,0,29,3.482,0,0,0,0,0,29,VAN DE LOGT M
INST-222-500,16,8,1,0,1,26,3.461,0,0,0,0,0,26,HILLMAN S
POLS-206-501,21,6,1,0,1,29,3.586,0,0,0,0,0,29,GRAY P
POLS-206-502,23,6,1,0,0,30,3.733,0,0,0,0,0,30,GRAY P
POLS-207-501,6,9,2,0,1,18,3.055,0,0,0,1,0,19,ROGERS J
POLS-207-502,14,9,6,0,0,29,3.275,0,0,0,0,0,29,ROGERS J
DEPARTMENT TOTAL:,308,196,52,2,8,566,3.401,2,0,0,5,0,573,
CHEM-107-501,9,2,3,2,8,24,2.083,0,0,0,3,0,27,BROTHERS E
CHEM-107-502,1,8,12,5,2,28,2.035,0,0,0,5,0,33,BENGALI A
CHEM-107-503,8,17,5,7,1,38,2.631,0,0,0,2,0,40,BAZZI H
CHEM-117-501,11,8,4,0,0,23,3.304,0,0,0,0,0,23,BROTHERS E
CHEM-117-502,4,12,1,0,1,18,3.000,0,0,0,0,0,18,BENGALI A
CHEM-117-503,3,14,1,0,2,20,2.800,0,0,0,0,0,20,BENGALI A
CHEM-117-504,9,12,1,0,0,22,3.363,0,0,0,0,0,22,BAZZI H
CHEM-117-505,0,4,2,0,0,6,2.666,0,0,0,0,0,6,BROTHERS E
CHEM-227-500,4,14,4,0,0,22,3.000,0,0,0,0,0,22,MADRAHIMOV S
CHEM-237-501,3,9,0,0,0,12,3.250,0,0,0,0,0,12,MADRAHIMOV S
CHEM-237-502,7,2,2,0,0,11,3.454,0,0,0,0,0,11,MADRAHIMOV S
CHEM-316-500,4,10,5,1,0,20,2.850,0,0,0,1,0,21,BROTHERS E
MATH-150-501,6,6,6,0,0,18,3.000,0,0,0,0,0,18,SOUKIASSIAN Y
MATH-150-502,7,7,6,0,0,20,3.050,0,0,0,2,0,22,SOUKIASSIAN Y
MATH-150-503,3,4,7,1,0,15,2.600,0,0,0,0,0,15,ELGINDI M
MATH-150-504,2,5,4,0,1,12,2.583,1,0,0,0,0,13,ELGINDI M
MATH-151-501,14,3,4,1,0,22,3.363,0,0,0,0,0,22,ELGINDI A
MATH-151-502,11,6,4,0,2,23,3.043,0,0,0,0,0,23,ELGINDI A
MATH-151-503,10,3,4,1,0,18,3.222,0,0,0,0,0,18,ELGINDI A
MATH-152-501,5,3,6,2,1,17,2.529,0,0,0,1,0,18,ELGINDI M
MATH-152-502,2,3,1,2,2,10,2.100,0,0,0,0,0,10,ELGINDI M
MATH-251-501,4,6,9,2,4,25,2.160,0,0,0,0,0,25,WESTON A
MATH-251-502,7,6,4,4,1,22,2.636,0,0,0,2,0,24,MIR N
MATH-251-503,5,7,3,4,0,19,2.684,0,0,0,1,0,20,MIR N
MATH-251-504,9,5,4,4,2,24,2.625,0,0,0,0,0,24,WESTON A
MATH-414-500,11,11,1,1,0,24,3.333,0,0,0,0,0,24,HUANG T
PHYS-208-501,5,3,6,2,4,20,2.150,0,0,0,0,0,20,BELIC M
PHYS-208-502,4,3,5,2,0,14,2.642,0,0,0,1,0,15,KROLIKOWSKI W
PHYS-208-503,1,3,3,1,0,8,2.500,0,0,0,0,0,8,NHA H
PHYS-218-500,4,2,5,0,1,12,2.666,0,0,0,0,0,12,TZORTZAKIS S
PHYS-222-500,8,8,10,3,1,30,2.633,0,0,0,0,0,30,BOUHALI O
UGST-182-500,13,13,12,0,1,39,2.948,0,0,0,1,0,40,SOUKIASSIAN Y
ECEN-210-501,5,16,2,0,0,23,3.130,0,0,0,0,0,23,BOUTROS J
ECEN-210-502,8,8,0,0,0,16,3.500,0,0,0,0,0,16,BOUTROS J
ECEN-248-501,10,6,2,0,0,18,3.444,0,0,0,0,0,18,MUHAMMAD M
ECEN-248-502,7,4,3,0,0,14,3.285,0,0,0,0,0,14,MUHAMMAD M
ECEN-248-503,13,5,1,0,0,19,3.631,0,0,0,0,0,19,MUHAMMAD M
ECEN-314-501,6,9,4,0,0,19,3.105,0,0,0,0,0,19,QARAQE K
ECEN-314-502,10,8,0,0,0,18,3.555,0,0,0,0,0,18,QARAQE K
ECEN-322-500,19,15,1,0,0,35,3.514,0,0,0,0,0,35,SERPEDIN E
ECEN-325-501,1,1,1,4,1,8,1.625,1,0,0,2,0,11,HUANG G
ECEN-325-502,5,3,3,5,0,16,2.500,0,0,0,0,0,16,HUANG G
ECEN-325-503,4,4,4,2,0,14,2.714,0,0,0,0,0,14,HUANG G
ECEN-403-901,21,0,0,0,0,21,4.000,0,0,0,0,0,21,QARAQE K
ECEN-403-902,11,0,0,0,0,11,4.000,0,0,0,0,0,11,QARAQE K
ECEN-420-500,15,7,6,0,0,28,3.321,0,0,0,4,0,32,NOUNOU H
ECEN-438-500,4,10,3,1,0,18,2.944,0,0,0,0,0,18,ABU-RUB H
ECEN-444-501,3,2,0,0,0,5,3.600,0,0,0,2,0,7,GHRAYEB A
ECEN-444-502,4,7,1,0,0,12,3.250,0,0,0,0,0,12,GHRAYEB A
ECEN-455-501,10,11,0,0,0,21,3.476,0,0,0,0,0,21,BOUTROS J
ECEN-455-502,8,4,0,0,0,12,3.666,0,0,0,0,0,12,BOUTROS J
ECEN-489-500,8,10,0,0,0,18,3.444,0,0,0,0,0,18,BALOG R
ENGR-102-501,9,11,4,0,0,24,3.208,0,0,0,0,0,24,ALNUWEIRI H
ENGR-102-502,9,10,4,0,1,24,3.083,0,0,0,0,0,24,ALNUWEIRI H
ENGR-102-503,11,11,2,0,0,24,3.375,0,0,0,0,0,24,ALNUWEIRI H
