Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
PHAR-605-300,69,1,0,0,0,70,3.985,0,0,0,0,70,JOSEPH M
PHAR-605-301,36,0,2,0,0,38,3.894,0,0,0,0,38,JOSEPH M
PHAR-610-300,14,38,18,0,0,70,2.942,0,0,0,0,70,MAJETI R
PHAR-610-301,21,14,3,0,0,38,3.473,0,0,0,0,38,MAJETI R
PHAR-626-300,10,29,28,2,1,70,2.642,0,0,0,0,70,BUSTAMANTE J
PHAR-626-301,14,13,11,0,0,38,3.078,0,0,0,0,38,BUSTAMANTE J
PHAR-627-300,11,32,25,2,0,70,2.742,0,0,0,0,70,KUMAR N
PHAR-627-301,13,14,10,1,0,38,3.026,0,0,0,0,38,KUMAR N
PHAR-641-300,21,30,17,2,0,70,3.000,0,0,0,0,70,RAHMAN Z
PHAR-641-301,18,15,5,0,0,38,3.342,0,0,0,0,38,RAHMAN Z
PHAR-656-300,13,33,22,2,0,70,2.814,0,0,0,0,70,MILLER M
PHAR-656-301,18,14,5,0,0,37,3.351,1,0,0,0,38,MILLER M
PHAR-671-300,67,3,0,0,0,70,3.957,0,0,0,0,70,OFILI T
PHAR-671-301,36,2,0,0,0,38,3.947,0,0,0,0,38,OFILI T
PHAR-672-300,8,29,26,3,4,70,2.485,0,0,0,0,70,LUKE J
PHAR-672-301,11,18,9,0,0,38,3.052,0,0,0,0,38,LUKE J
PHAR-710-300,15,44,14,1,0,74,2.986,0,0,0,0,74,FARRIS C
PHAR-710-301,16,19,6,1,0,42,3.190,0,0,0,0,42,FARRIS C
PHAR-711-300,9,31,30,4,0,74,2.608,0,0,0,0,74,HAY H
PHAR-711-301,9,16,15,2,0,42,2.761,0,0,0,0,42,HAY H
PHAR-714-300,65,8,1,0,0,74,3.864,0,0,0,0,74,BROWN A
PHAR-714-301,33,9,0,0,0,42,3.785,0,0,0,0,42,BROWN A
PHAR-721-300,11,34,29,0,0,74,2.756,0,0,0,0,74,PANAHI L
PHAR-721-301,10,25,7,0,0,42,3.071,0,0,0,0,42,PANAHI L
PHAR-741-300,12,49,13,0,0,74,2.986,0,0,0,0,74,PALAKURTHI S
PHAR-741-301,10,24,8,0,0,42,3.047,0,0,0,0,42,PALAKURTHI S
PHAR-742-300,8,29,32,5,0,74,2.540,0,0,0,0,74,KIM D
PHAR-742-301,10,20,11,1,0,42,2.928,0,0,0,0,42,KIM D
PHAR-764-300,6,0,0,0,0,6,4.000,0,0,0,0,6,WATZAK B
