Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ANTH-201-200,30,4,1,0,0,35,3.828,0,0,0,0,0,35,LEMUS S
ANTH-205-100,41,31,13,2,0,87,3.275,0,0,0,2,1,90,HOPKINS A
DEPARTMENT TOTAL:,71,35,14,2,0,122,3.434,0,0,0,2,1,125,
WGST-374-200,1,3,1,0,0,5,3.000,0,0,0,0,0,5,PANTUSO T
DEPARTMENT TOTAL:,1,3,1,0,0,5,3.000,0,0,0,0,0,5,
COMM-203-100,16,6,1,0,0,23,3.652,0,0,0,0,0,23,JENNINGS P
COMM-203-101,7,10,3,0,1,21,3.047,0,0,0,1,0,22,CHABVUTA E
COMM-203-102,13,10,0,0,0,23,3.565,0,0,0,1,0,24,LUECK J
COMM-203-103,22,0,0,1,1,24,3.708,0,0,0,0,0,24,SIEGFRIED K
COMM-203-104,11,8,2,0,2,23,3.130,0,0,0,2,0,25,SHAW L
COMM-203-105,16,7,2,0,0,25,3.560,0,0,0,0,0,25,CHRISTJOY A
COMM-203-106,8,11,3,0,0,22,3.227,0,0,0,1,0,23,YAVARI M
COMM-203-107,21,1,0,0,0,22,3.954,0,0,0,0,0,22,NADKARNI A
COMM-203-108,21,1,0,0,1,23,3.782,0,0,0,0,0,23,BRADLEY N
COMM-203-109,14,6,2,0,1,23,3.391,0,0,0,2,0,25,WU Q
COMM-203-170,13,6,3,0,1,23,3.304,0,0,0,0,0,23,MUNSON D
COMM-203-171,8,5,3,2,5,23,2.391,0,0,0,2,0,25,ASCHENBECK S
COMM-203-172,20,2,0,0,0,22,3.909,0,0,0,2,0,24,ADUEN RAMIREZ M
COMM-203-173,12,7,1,4,0,24,3.125,0,0,0,0,0,24,ROLD M
COMM-203-176,7,10,6,1,0,24,2.958,0,0,0,1,0,25,HEATLY K
COMM-203-177,13,5,6,0,1,25,3.160,0,0,0,0,0,25,ROLD M
COMM-203-178,11,12,1,0,1,25,3.280,0,0,0,0,0,25,TARVIN D
COMM-203-180,12,7,0,2,0,21,3.380,0,0,0,0,0,21,DUNKLIN M
COMM-203-182,14,8,0,0,2,24,3.333,0,0,0,0,0,24,SPIERS A
COMM-203-184,19,1,0,0,2,22,3.590,0,0,0,0,0,22,ORTIZ-MARTINEZ A
COMM-203-185,17,7,0,0,0,24,3.708,0,0,0,0,0,24,MUNSON D
COMM-203-186,10,3,2,0,1,16,3.312,0,0,0,2,0,18,ASCHENBECK S
COMM-203-191,12,2,0,0,0,14,3.857,0,0,0,2,0,16,CRICK N
COMM-203-192,13,3,2,1,1,20,3.300,0,0,0,0,0,20,SONG X
COMM-203-193,12,2,2,1,1,18,3.277,0,0,0,0,0,18,SONG X
COMM-203-194,9,6,2,0,1,18,3.222,0,0,0,2,1,21,TARVIN D
COMM-203-195,21,2,0,0,0,23,3.913,0,0,0,0,0,23,MUNSON D
COMM-203-196,11,6,0,0,1,18,3.444,0,0,0,0,0,18,ASCHENBECK S
COMM-203-197,22,0,0,0,1,23,3.826,0,0,0,0,0,23,SIEGFRIED K
COMM-203-198,7,8,0,0,1,16,3.250,0,0,0,0,0,16,ROWE S
COMM-203-199,23,0,0,0,0,23,4.000,0,0,0,1,0,24,GUAJARDO J
COMM-203-200,9,0,0,0,0,9,4.000,0,0,0,0,0,9,LOPEZ J
COMM-203-201,19,3,2,0,0,24,3.708,0,0,0,1,0,25,JENNINGS P
COMM-203-202,7,9,3,1,4,24,2.583,0,0,0,0,0,24,SHAW L
COMM-203-203,12,10,1,1,1,25,3.240,0,0,0,0,0,25,CHRISTJOY A
COMM-203-204,7,9,3,1,2,22,2.818,0,0,0,1,0,23,CHABVUTA E
COMM-203-205,15,5,1,0,0,21,3.666,0,0,0,1,0,22,NADKARNI A
COMM-203-207,5,5,1,0,0,11,3.363,0,0,0,1,0,12,MUNSON D
COMM-203-209,9,0,0,0,0,9,4.000,0,0,0,1,0,10,GUAJARDO J
COMM-203-210,7,3,1,0,0,11,3.545,0,0,0,0,0,11,MUNSON D
COMM-203-211,11,0,0,0,0,11,4.000,0,0,0,0,0,11,GUAJARDO J
COMM-203-212,6,0,0,0,0,6,4.000,0,0,0,0,0,6,LOPEZ J
COMM-203-213,8,8,3,0,3,22,2.818,0,0,0,1,0,23,HEATLY K
COMM-203-214,6,0,0,0,0,6,4.000,0,0,0,0,0,6,BRADLEY N
COMM-203-289,12,4,2,0,1,19,3.368,0,0,0,1,0,20,DUNKLIN M
COMM-203-290,12,4,0,0,0,16,3.750,1,0,0,1,0,18,HOOKS A
COMM-203-291,5,10,3,0,0,18,3.111,0,0,0,1,0,19,RODRIGUEZ M
COMM-203-292,11,6,3,0,1,21,3.238,0,0,0,1,0,22,SPIERS A
COMM-203-298,10,7,4,0,0,21,3.285,0,0,0,0,0,21,TARVIN D
COMM-203-299,4,17,0,2,0,23,3.000,1,0,0,1,0,25,ROWE S
COMM-203-G00,7,0,0,0,0,7,4.000,0,0,0,0,0,7,LOPEZ J
COMM-203-G08,2,4,6,1,0,13,2.538,0,0,0,0,0,13,YAVARI M
COMM-203-G09,7,0,0,0,0,7,4.000,0,0,0,0,0,7,GUAJARDO J
COMM-203-G10,4,3,0,0,0,7,3.571,0,0,0,0,0,7,MUNSON D
COMM-203-G11,6,1,0,0,0,7,3.857,0,0,0,0,0,7,GUAJARDO J
COMM-203-G12,10,0,0,0,0,10,4.000,0,0,0,0,0,10,LOPEZ J
COMM-203-G14,7,0,0,0,0,7,4.000,0,0,0,0,0,7,BRADLEY N
COMM-205-100,9,5,2,0,2,18,3.055,0,0,0,4,0,22,KHAN T
COMM-205-101,8,6,0,0,0,14,3.571,0,0,0,4,0,18,ANDERSON C
COMM-205-102,17,0,0,0,2,19,3.578,0,0,0,3,0,22,LOPEZ J
COMM-205-103,4,9,2,0,1,16,2.937,0,0,0,2,0,18,JACKSON T
COMM-205-195,12,3,1,0,0,16,3.687,0,0,0,1,0,17,ZOU W
COMM-205-196,3,13,1,1,2,20,2.700,0,0,0,0,0,20,WINFIELD A
COMM-205-197,8,7,2,0,0,17,3.352,0,0,0,2,0,19,BAJAN A
COMM-205-198,15,6,0,0,0,21,3.714,0,0,0,1,0,22,GUAJARDO J
COMM-205-199,19,1,0,0,0,20,3.950,0,0,0,2,0,22,LOPEZ J
COMM-205-200,3,5,1,0,1,10,2.900,0,0,0,1,0,11,JACKSON T
COMM-205-294,8,7,3,0,0,18,3.277,0,0,0,4,0,22,KHAN T
COMM-205-295,15,4,0,0,0,19,3.789,0,0,0,1,0,20,ZOU W
COMM-205-297,3,9,2,5,3,22,2.181,0,0,0,1,0,23,WINFIELD A
COMM-205-298,9,9,0,0,2,20,3.150,0,0,0,2,0,22,BAJAN A
COMM-205-299,7,10,2,0,1,20,3.100,0,0,0,0,0,20,ANDERSON C
COMM-215-100,15,2,1,0,0,18,3.777,0,0,0,0,0,18,BURTON T
COMM-230-100,25,0,0,0,0,25,4.000,0,0,0,0,0,25,GUAJARDO J
COMM-257-199,8,7,3,1,0,19,3.157,0,0,0,1,0,20,HAVENS J
COMM-315-199,75,14,2,2,0,93,3.741,0,0,0,0,0,93,ASCHENBECK S
COMM-315-299,24,11,3,1,1,40,3.400,0,0,0,0,0,40,ROWE S
COMM-325-199,17,7,2,0,2,28,3.321,0,0,0,0,0,28,WESNER K
COMM-325-299,18,36,12,0,3,69,2.956,0,0,0,1,0,70,LUECK J
COMM-335-199,14,30,2,0,0,46,3.260,0,0,0,0,0,46,MILLER L
COMM-335-299,18,24,8,1,0,51,3.156,0,0,0,1,0,52,TARVIN D
COMM-340-199,98,0,0,0,1,99,3.959,0,0,0,0,0,99,LOPEZ J
