Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
AGCJ-312-300,11,2,3,0,2,18,3.111,0,0,0,1,0,19,DUNSFORD D
AGCJ-313-900,7,10,2,0,0,19,3.263,0,0,0,0,1,20,DUNSFORD D
AGCJ-314-900,10,5,1,1,0,17,3.411,0,0,0,0,0,17,REDWINE T
AGCJ-494-356,17,2,0,0,1,20,3.761,0,0,0,0,0,20,DUNSFORD D
ALEC-606-700,12,3,0,1,0,16,3.625,0,0,0,0,0,16,MOORE L
ALEC-617-701,19,3,0,0,0,22,3.863,0,0,0,0,0,22,STRONG J
ALED-202-199,31,2,1,0,0,34,3.882,0,0,0,1,0,35,DIXON S
ALED-301-700,19,4,4,1,1,29,3.344,0,0,0,0,0,29,ODOM S
ALED-340-700,4,13,3,0,0,20,3.050,0,0,0,0,0,20,DUNN A
ALED-340-931,5,13,6,0,0,24,2.958,0,0,0,1,0,25,MOORE L
ALED-344-700,16,4,1,0,1,22,3.545,0,0,0,1,0,23,LOCKETT L
ALED-422-700,21,6,0,1,1,29,3.551,0,0,0,0,0,29,ELBERT C
ALED-424-700,17,10,7,0,0,34,3.294,0,0,0,1,0,35,BOYD B
ALED-440-701,3,7,4,0,2,16,2.562,0,0,0,2,0,18,PRESTON T
ALED-481-299,11,9,12,0,2,34,2.794,0,0,0,0,0,34,STRONG J
ALED-494-350,16,0,0,0,0,16,4.000,0,0,0,0,0,16,CUMMINGS S
AGEC-105-301,13,11,4,0,2,30,3.100,0,0,0,2,0,32,ISHDORJ A
AGEC-105-302,4,11,1,0,0,16,3.187,0,0,0,0,0,16,ISHDORJ A
AGEC-314-398,28,5,1,1,2,37,3.513,0,0,0,1,0,38,DHARMASENA K
AGEC-314-700,5,0,0,1,0,6,3.500,0,0,0,0,0,6,DHARMASENA K
AGEC-317-398,11,16,9,2,1,39,2.871,0,0,0,0,0,39,MJELDE J
AGEC-325-100,3,16,3,0,0,22,3.000,0,0,0,3,0,25,SPRINGFIELD H
