Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
BIMS-320-300,14,3,3,5,4,29,2.620,0,0,0,3,0,32,BUSCH C
BIMS-485-343,8,0,0,0,0,8,4.000,0,0,0,0,0,8,BLACK M
DEPARTMENT TOTAL:,22,3,3,5,4,37,2.834,0,0,0,3,0,40,
VIBS-305-300,26,24,15,8,2,75,2.853,0,0,0,2,0,77,HOFFMAN A
VIBS-601-300,4,6,4,0,1,15,2.800,0,0,0,4,0,19,HOFFMAN A
VIBS-633-200,13,0,1,0,0,14,3.857,0,0,0,0,0,14,BUDKE C
VIBS-655-201,9,0,0,0,0,9,4.000,0,0,0,0,0,9,GASTEL B
VIBS-685-309,11,0,0,0,0,11,4.000,0,0,0,0,0,11,HAMER S
VLCS-485-313,14,0,0,0,0,14,4.000,0,0,0,0,0,14,COHEN N
DEPARTMENT TOTAL:,14,0,0,0,0,14,4.000,0,0,0,0,0,14,
VTPP-423-300,8,15,23,32,11,89,1.741,0,0,0,3,0,92,HERMAN J
VTPP-485-302,15,0,0,0,0,15,0.000,0,0,0,0,0,15,BLUE MCLENDON A
VTPP-489-150,11,0,0,0,0,11,4.000,0,0,0,0,0,11,IVANOV I
DEPARTMENT TOTAL:,34,15,23,32,11,115,1.933,0,0,0,3,0,118,
VTMI-649-100,9,2,0,0,0,11,3.818,0,0,0,1,0,12,FARNELL M
VTMI-649-199,12,0,0,0,0,12,4.000,0,0,0,1,0,13,FARNELL M
VTPB-405-301,12,5,0,0,0,17,3.705,0,0,0,0,0,17,DABRAL N
VTPB-405-302,11,9,0,0,0,20,3.550,0,0,0,0,0,20,DABRAL N
VTPB-405-303,68,20,5,2,0,95,3.621,0,0,0,0,0,95,DABRAL N
VTPB-409-300,31,22,10,0,1,64,3.281,0,0,0,2,0,66,DABRAL N
DEPARTMENT TOTAL:,143,58,15,2,1,219,3.564,0,0,0,4,0,223
COLLEGE TOTAL:,276,106,61,47,19,509,3.038,0,0,0,16,0,525
