Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
EDAD-605-700,33,4,0,0,0,37,3.891,3,0,0,0,0,40,IRBY B
EDAD-606-700,10,0,0,0,0,10,4.000,0,0,0,0,0,10,FAHRENWALD C
EDAD-608-700,9,0,0,0,0,9,4.000,0,0,0,0,0,9,POENITZSCH N
EDAD-609-700,10,0,0,0,0,10,4.000,0,0,0,0,0,10,POENITZSCH N
EDAD-619-300,16,0,0,0,0,16,4.000,0,0,0,0,0,16,WEBB-JOHNSON G
EDAD-624-700,9,0,0,0,0,9,4.000,0,0,0,0,0,9,FAHRENWALD C
EDAD-635-700,9,1,0,0,0,10,3.900,0,0,0,0,0,10,SAAVEDRA A
EDAD-653-300,7,0,0,0,0,7,4.000,0,0,0,0,0,7,MADSEN J
EDAD-669-300,12,3,0,0,0,15,3.800,2,0,0,0,0,17,BAILEY K
EDAD-687-700,39,1,0,0,0,40,3.975,0,0,0,0,0,40,WEBB-JOHNSON G
EDAD-689-300,12,0,0,0,0,12,4.000,0,0,0,0,0,12,SALAZAR C
EHRD-203-701,17,4,2,1,1,25,3.400,0,0,0,0,0,25,COLE S
EHRD-210-700,13,5,0,0,0,18,3.722,0,0,0,0,0,18,COLE S
EHRD-315-700,7,4,3,0,2,16,2.875,0,0,0,1,0,17,MARK C
EHRD-371-700,17,2,0,0,1,20,3.700,0,0,0,0,0,20,BAILEY K
EHRD-372-700,19,5,3,1,0,28,3.500,1,0,0,0,0,29,MUYIA M
EHRD-374-700,21,6,2,0,0,29,3.655,0,0,0,0,0,29,MUYIA M
EHRD-391-700,4,11,13,6,4,38,2.131,0,0,0,1,0,39,SANDLIN J
EHRD-405-700,24,11,1,0,0,36,3.638,0,0,0,0,0,36,FERGUSON-CAMMARATA
EHRD-408-700,13,0,2,0,0,15,3.733,0,0,0,0,0,15,SANDLIN J
EHRD-477-700,16,3,3,0,1,23,3.434,0,0,0,0,0,23,SMITH B
EHRD-481-199,18,0,0,0,1,19,3.789,0,0,0,0,0,19,FOWLER R
EHRD-490-700,2,11,11,2,1,27,2.407,0,0,0,0,0,27,SANDLIN J
EHRD-490-701,21,11,1,0,0,33,3.606,0,0,0,0,0,33,HWANG J
EHRD-618-700,17,0,0,0,0,17,4.000,0,0,0,0,0,17,DIRANI K
EHRD-622-700,26,2,0,0,0,28,3.928,0,0,0,0,0,28,WANG J
EHRD-627-700,25,0,0,0,0,25,4.000,1,0,0,0,0,26,DIRANI K
EHRD-630-700,22,1,0,0,0,23,3.956,0,0,0,0,0,23,KIM J
EHRD-689-700,9,0,0,0,0,9,4.000,0,0,0,1,0,10,BEYERLEIN M
TCMG-274-700,4,3,1,0,0,8,3.375,0,0,0,1,0,9,WORKMAN M
TCMG-308-700,31,8,0,0,1,40,3.700,0,0,0,0,0,40,MAI B
TCMG-402-700,4,7,9,0,1,21,2.619,0,0,0,1,0,22,MARK C
TCMG-402-701,8,6,3,1,4,22,2.590,0,0,0,0,0,22,MARK C
DEPARTMENT TOTAL:,504,109,54,11,17,695,3.542,7,0,0,5,0,707,
BIED-616-700,14,5,0,0,0,19,3.736,1,0,0,0,0,20,GUERRERO C
