Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
LAW-603-600,9,7,0,0,0,16,3.562,0,0,0,0,0,16,BURGE M
LAW-689-600,10,6,0,0,0,16,3.625,0,0,0,0,0,16,HENNING W
LAW-689-602,17,2,0,0,0,19,3.894,0,0,0,0,0,19,MARVIN E
LAW-689-603,15,3,0,0,0,18,3.833,0,0,0,0,0,18,PHILLIPS S
LAW-689-604,12,4,0,0,0,16,3.750,0,0,0,0,0,16,MCGRATH J
LAW-689-700,19,0,0,0,0,19,4.000,0,0,0,0,0,19,GEORGE J
LAW-689-702,14,1,0,0,0,15,3.933,0,0,0,0,0,15,POLAK S
LAW-689-703,32,16,0,0,0,48,3.666,0,0,0,0,0,48,BRILL A
LAW-689-704,42,2,0,0,0,44,3.954,2,0,0,0,0,46,KRAVITZ R
LAW-689-705,28,20,1,0,0,49,3.551,0,0,0,0,0,49,GUIORA A
LAW-689-706,10,4,0,0,0,14,3.714,1,0,0,0,0,15,HARNESS N
LAW-689-707,13,6,0,0,0,19,3.684,2,0,0,0,0,21,KLEINFIELD D
LAW-706-700,11,7,0,0,0,18,3.611,1,0,0,0,0,19,NEWMAN N
DEPARTMENT TOTAL:,232,78,1,0,0,311,3.699,6,0,0,0,0,317,
COLLEGE TOTAL:,232,78,1,0,0,311,3.699,6,0,0,0,0,317,
