Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
PHEO-600-600,9,2,0,0,0,11,3.818,0,0,0,0,0,11,BENDEN M
PHEO-600-699,10,11,4,0,0,25,3.240,1,0,0,0,0,26,BENDEN M
PHEO-600-700,6,4,1,0,0,11,3.454,0,0,0,0,0,11,BENDEN M
PHEO-605-600,19,1,0,0,0,20,3.950,0,0,0,0,0,20,MCDONALD T
PHEO-613-700,11,0,0,0,0,11,4.000,0,0,0,1,0,12,CARRILLO G
PHEO-618-600,11,7,0,0,0,18,3.611,0,0,0,0,0,18,PICKENS A
PHEO-630-600,19,7,0,0,0,26,3.730,0,0,0,0,0,26,JOHNSON N
PHEO-676-699,6,0,0,0,0,6,4.000,0,0,0,0,0,6,SHARMA V
PHEO-678-600,9,3,0,0,0,12,3.750,0,0,0,0,0,12,BENDEN M
PHEO-682-600,5,3,0,0,0,8,3.625,0,0,0,0,0,8,BENDEN M
DEPARTMENT TOTAL:,105,38,5,0,0,148,3.675,1,0,0,1,0,150,
PHEB-600-699,4,2,0,0,0,6,3.666,0,0,0,0,0,6,ZANWAR P
PHEB-602-600,8,16,7,0,0,31,3.032,0,0,0,0,0,31,HAN G
PHEB-602-699,3,2,1,0,0,6,3.333,0,0,0,1,0,7,HAN G
PHEB-602-700,6,6,5,0,0,17,3.058,0,0,0,0,0,17,HAN G
PHEB-609-600,20,9,2,0,0,31,3.580,0,0,0,1,0,32,ZHAO H
PHEB-609-700,13,5,0,0,0,18,3.722,1,0,0,1,0,20,ZHENG Q
PHEB-615-600,10,4,0,0,0,14,3.714,0,0,0,0,0,14,CLENDENIN M
PHEB-620-600,2,6,0,0,0,8,3.250,0,0,0,0,0,8,TAYLOR N
PHEB-620-699,8,0,0,0,0,8,4.000,0,0,0,0,0,8,ZANWAR P
PHEB-620-700,10,4,2,0,0,16,3.500,0,0,0,0,0,16,ZANWAR P
PHEB-689-600,10,5,2,0,0,17,3.470,0,0,0,0,0,17,XU X
PHEB-689-698,6,0,0,0,0,6,4.000,0,0,0,0,0,6,ZHENG Q
PHEB-689-700,5,2,1,0,0,8,3.500,0,0,0,0,0,8,GORMAN D
PHEB-689-701,3,3,0,0,0,6,3.500,0,0,0,1,0,7,ZHENG Q
PHPM-601-699,19,14,3,0,0,36,3.444,0,0,0,0,0,36,HATALA J
PHPM-602-600,12,10,0,0,0,22,3.545,0,0,0,0,0,22,OHSFELDT R
PHPM-604-600,7,0,0,0,0,7,4.000,0,0,0,0,0,7,MCDONALD T
PHPM-605-600,28,11,0,0,0,39,3.717,0,0,0,1,0,40,FERDINAND A
PHPM-606-600,26,0,0,0,0,26,4.000,0,0,0,0,0,26,TOMASZEWSKI L
PHPM-606-601,7,0,0,0,0,7,4.000,0,0,0,0,0,7,BURDINE J
PHPM-615-600,18,1,0,0,0,19,3.947,0,0,0,0,0,19,WASHBURN D
PHPM-616-600,17,2,0,0,0,19,3.894,0,0,0,0,0,19,BOLIN J
PHPM-616-601,10,1,0,0,0,11,3.909,0,0,0,0,0,11,TOMASZEWSKI L
PHPM-620-600,2,14,1,1,0,18,2.944,0,0,0,0,0,18,COTE M
PHPM-620-601,6,5,0,0,0,11,3.545,0,0,0,0,0,11,COTE M
PHPM-623-600,24,0,0,0,0,24,4.000,0,0,0,0,0,24,FISH J
PHPM-633-600,9,4,0,0,0,13,3.692,0,0,0,0,0,13,FERDINAND A
