Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
BIOL-100-500,62,1,0,1,2,66,3.818,0,0,0,1,0,67,RAO A
BIOL-107-501,6,6,7,2,1,22,2.636,0,0,0,2,0,24,WINEMILLER L
BIOL-107-502,7,7,6,1,0,21,2.952,0,0,0,3,0,24,WINEMILLER L
BIOL-107-503,1,9,11,3,0,24,2.333,0,0,0,0,0,24,WINEMILLER L
BIOL-107-504,2,12,3,2,1,20,2.600,0,0,0,4,0,24,WINEMILLER L
BIOL-107-505,8,6,4,0,0,18,3.222,0,0,0,6,0,24,WINEMILLER L
BIOL-107-506,8,6,6,1,0,21,3.000,0,0,0,3,0,24,WINEMILLER L
BIOL-107-507,11,4,4,2,0,21,3.142,0,0,0,2,0,23,WINEMILLER L
BIOL-107-508,5,4,8,1,0,18,2.722,0,0,0,6,0,24,WINEMILLER L
BIOL-107-509,3,9,5,2,1,20,2.550,0,0,0,4,0,24,WINEMILLER L
BIOL-107-510,5,7,8,2,0,22,2.681,0,0,0,0,0,22,WINEMILLER L
BIOL-107-511,8,9,0,3,1,21,2.952,0,0,0,3,0,24,WINEMILLER L
BIOL-107-512,8,6,3,1,0,18,3.166,0,0,0,6,0,24,WINEMILLER L
BIOL-111-201,8,5,5,0,0,18,3.166,0,0,0,0,0,18,RYAN K
BIOL-111-202,8,8,1,0,0,17,3.411,0,0,0,2,0,19,RYAN K
BIOL-111-203,9,4,2,0,0,15,3.466,0,0,0,5,0,20,RYAN K
BIOL-111-204,8,8,2,1,0,19,3.210,0,0,0,1,0,20,RYAN K
BIOL-111-501,8,8,5,0,1,22,3.000,0,0,0,2,0,24,RAO A
BIOL-111-502,5,8,3,2,2,20,2.600,0,0,0,3,0,23,RAO A
BIOL-111-503,3,5,8,0,1,17,2.529,0,0,0,5,0,22,RAO A
BIOL-111-504,6,7,4,3,0,20,2.800,0,0,0,4,0,24,RAO A
BIOL-111-505,11,4,6,0,1,22,3.090,0,0,0,1,0,23,RAO A
BIOL-111-506,7,2,8,2,1,20,2.600,0,0,0,1,0,21,RAO A
BIOL-111-507,11,5,1,2,0,19,3.315,0,0,0,1,0,20,RAO A
BIOL-111-508,8,5,6,0,0,19,3.105,0,0,0,2,0,21,RAO A
BIOL-111-509,8,7,1,3,0,19,3.052,0,0,0,2,0,21,RAO A
BIOL-111-510,8,6,2,2,1,19,2.947,0,0,0,3,0,22,RAO A
BIOL-111-511,7,7,5,3,1,23,2.695,0,0,0,0,0,23,RAO A
BIOL-111-512,10,7,3,3,0,23,3.043,0,0,0,0,0,23,RAO A
BIOL-111-513,5,9,4,2,0,20,2.850,0,0,0,2,0,22,KEMP W
BIOL-111-514,0,8,12,1,2,23,2.130,0,0,0,0,0,23,KEMP W
BIOL-111-515,7,10,3,2,1,23,2.869,0,0,0,1,0,24,KEMP W
BIOL-111-516,7,6,7,1,0,21,2.904,0,0,0,3,0,24,KEMP W
BIOL-111-517,5,13,3,1,0,22,3.000,0,0,0,1,0,23,KEMP W
BIOL-111-518,6,7,8,2,1,24,2.625,0,0,0,0,0,24,KEMP W
BIOL-111-519,3,13,3,1,0,20,2.900,2,0,0,1,0,23,KEMP W
BIOL-111-520,3,9,6,1,1,20,2.600,0,0,0,1,0,21,KEMP W
BIOL-111-521,5,11,3,2,1,22,2.772,0,0,0,2,0,24,KEMP W
