Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
ARCH-205-901,15,0,0,0,0,15,4.000,0,0,0,1,0,16,ESQUIVEL J
ARCH-205-902,13,5,0,0,0,18,3.722,0,0,0,0,0,18,KIM H
ARCH-205-903,14,1,1,0,0,16,3.812,0,0,0,0,0,16,DE LIMA VAZ XAVIER
ARCH-205-904,14,3,0,0,0,17,3.823,0,0,0,1,0,18,KIM H
ARCH-205-905,11,6,1,0,0,18,3.555,0,0,0,0,0,18,VAHDAT ZAD V
ARCH-205-906,6,11,0,0,0,17,3.352,0,0,0,0,0,17,CLAYTON M
ARCH-205-907,6,1,4,1,0,12,3.000,0,0,0,1,0,13,LUTZ S
ARCH-212-500,82,97,19,2,2,202,3.262,0,0,0,1,0,203,QIU L
ARCH-216-501,10,4,0,0,0,14,3.714,0,0,0,1,0,15,KIM H
ARCH-246-500,18,18,1,0,0,37,3.459,0,0,0,0,0,37,GEVA A
ARCH-249-200,13,0,0,0,0,13,4.000,0,0,0,0,0,13,YOUSIF S
ARCH-249-201,4,5,4,0,0,13,3.000,0,0,0,1,0,14,GLOWACKI K
ARCH-249-501,22,11,5,1,1,40,3.300,0,0,0,0,0,40,YOUSIF S
ARCH-249-502,114,30,17,3,3,167,3.491,0,0,0,6,0,173,YOUSIF S
ARCH-249-503,11,18,3,2,1,35,3.028,0,0,0,0,0,35,GLOWACKI K
ARCH-249-504,38,57,27,3,3,128,2.968,1,0,0,1,0,130,GLOWACKI K
ARCH-249-700,56,22,11,3,0,92,3.423,0,1,0,7,0,100,CAFFEY S
ARCH-250-200,6,1,1,0,0,8,3.625,0,0,0,0,0,8,CAMPAGNOL G
ARCH-250-201,8,1,0,0,0,9,3.888,0,0,0,0,0,9,STEWART Z
ARCH-250-501,13,6,0,1,0,20,3.550,0,0,0,0,0,20,CAMPAGNOL G
ARCH-250-502,95,33,18,2,0,148,3.493,0,0,0,3,0,151,CAMPAGNOL G
ARCH-250-503,15,7,5,1,0,28,3.285,0,0,0,1,0,29,STEWART Z
ARCH-250-504,33,43,20,8,3,107,2.887,0,0,0,8,0,115,STEWART Z
ARCH-250-700,68,24,6,1,0,99,3.606,0,0,0,0,0,99,CAMPAGNOL G
ARCH-250-701,63,27,3,3,0,96,3.562,0,0,0,3,0,99,CAMPAGNOL G
ARCH-305-931,9,8,0,0,0,17,3.529,0,0,0,0,0,17,CATAO CARTAXO
ARCH-305-932,5,7,1,0,2,15,2.866,0,0,0,0,0,15,STEWART K
ARCH-305-933,9,7,0,0,0,16,3.562,1,0,0,0,0,17,JAIN P
ARCH-305-934,7,3,2,0,0,12,3.416,0,0,0,1,0,13,LOPEZ DINARDI M
ARCH-317-500,12,1,0,0,0,13,3.923,0,0,0,1,1,15,ESQUIVEL J
ARCH-330-200,6,2,0,0,0,8,3.750,0,0,0,0,0,8,OBRIEN M
ARCH-330-500,49,47,6,0,1,103,3.388,0,0,0,0,0,103,OBRIEN M
ARCH-331-500,3,20,15,5,0,43,2.488,1,0,0,13,0,57,NICHOLS A
ARCH-335-500,13,23,15,5,1,57,2.736,0,0,0,1,0,58,HABERL J
ARCH-347-500,6,1,0,0,0,7,3.857,0,0,0,0,0,7,FORTENBERRY B
ARCH-350-500,33,24,6,3,2,68,3.220,1,0,0,0,0,69,CAMPAGNOL G
ARCH-350-700,43,19,7,0,1,70,3.471,0,0,0,0,0,70,CAMPAGNOL G
ARCH-353-500,35,0,0,0,0,35,4.000,0,0,0,0,0,35,ESQUIVEL J
ARCH-381-500,25,3,0,0,0,28,3.892,0,0,0,1,0,29,CLAYTON M
ARCH-405-201,14,2,0,0,0,16,3.875,0,0,0,0,0,16,AITANI K
ARCH-405-500,8,6,1,0,0,15,3.466,1,0,0,0,0,16,HAWKINS A
ARCH-405-502,14,0,0,0,0,14,4.000,0,0,0,0,0,14,MANN G
ARCH-405-503,13,0,3,0,0,16,3.625,0,0,0,0,0,16,ERMINY M
ARCH-405-504,11,4,1,0,0,16,3.625,0,0,0,0,0,16,OBRIEN M
ARCH-421-500,13,0,0,0,1,14,3.714,0,0,0,1,0,15,CULP C
ARCH-431-201,12,3,1,0,0,16,3.687,0,0,0,0,0,16,HOLLIDAY S
ARCH-431-500,10,4,1,0,0,15,3.600,1,0,0,0,0,16,HOLLIDAY S
ARCH-431-502,0,2,12,0,0,14,2.142,0,0,0,0,0,14,NICHOLS A
ARCH-431-503,10,3,3,0,0,16,3.437,0,0,0,0,0,16,HOLLIDAY S
ARCH-431-504,13,3,0,0,0,16,3.812,0,0,0,0,0,16,HOLLIDAY S
ARCH-435-201,16,0,0,0,0,16,4.000,0,0,0,0,0,16,BELTRAN L
ARCH-435-500,10,3,2,0,1,16,3.312,0,0,0,0,0,16,BALTAZAR CERVANTES
ARCH-435-502,14,0,0,0,0,14,4.000,0,0,0,0,0,14,BELTRAN L
ARCH-435-503,10,5,1,0,0,16,3.562,0,0,0,0,0,16,BALTAZAR CERVANTES
ARCH-435-504,14,2,0,0,0,16,3.875,0,0,0,0,0,16,CULP C
ARCH-441-500,24,5,0,0,0,29,3.827,0,0,0,0,0,29,CAFFEY S
ARCH-443-500,3,8,4,2,2,19,2.421,0,0,0,0,0,19,GLOWACKI K
ARCH-458-200,6,0,0,0,0,6,4.000,0,0,0,0,0,6,HILL R
ARCH-458-500,91,6,1,0,1,99,3.878,0,0,0,1,0,100,HILL R
ARCH-485-551,12,1,0,0,0,13,3.923,0,0,0,0,0,13,ABBOTT E
ARCH-494-570,13,0,0,0,0,13,4.000,0,0,0,0,0,13,ABBOTT E
ARCH-601-600,3,8,0,0,0,11,3.272,0,0,0,0,0,11,MAFFEI G
ARCH-605-601,4,7,0,1,0,12,3.166,0,0,0,0,0,12,ALI A
ARCH-605-602,3,7,0,0,0,10,3.300,0,0,0,0,0,10,ERMINY M
ARCH-605-603,2,6,0,0,0,8,3.250,0,0,0,0,0,8,LU Z
ARCH-605-604,3,4,1,0,0,8,3.250,1,0,0,0,0,9,HSU F
ARCH-607-601,12,1,0,0,0,13,3.923,0,0,0,0,0,13,HOLLIDAY R
ARCH-607-602,6,7,0,0,0,13,3.461,0,0,0,0,0,13,HALIBURTON J
ARCH-607-603,5,3,0,0,0,8,3.625,3,0,0,0,0,11,GIBBS B
ARCH-610-600,8,3,0,0,0,11,3.727,0,0,0,0,0,11,DE LIMA VAZ XAVIER
ARCH-612-600,11,0,0,0,0,11,4.000,0,0,0,0,0,11,HOLLIDAY S
ARCH-621-600,7,0,0,0,0,7,4.000,0,0,0,0,0,7,HABERL J
ARCH-628-600,6,1,0,0,0,7,3.857,0,0,0,0,0,7,BELTRAN L
ARCH-631-600,4,21,6,4,0,35,2.638,0,0,0,1,0,36,NICHOLS A
ARCH-633-600,8,4,1,0,0,13,3.538,1,0,0,1,0,15,BALTAZAR CERVANTES
ARCH-638-600,8,2,0,0,0,10,3.800,0,0,0,0,0,10,CAMPAGNOL G
ARCH-639-600,4,8,0,0,0,12,3.333,0,0,0,0,0,12,HSU F
ARCH-644-601,16,0,0,0,0,16,4.000,0,0,0,0,0,16,FORTENBERRY B
ARCH-644-602,6,3,0,0,0,9,3.666,0,0,0,0,0,9,VAHDAT ZAD V
ARCH-648-600,5,0,0,0,0,5,4.000,0,0,0,0,0,5,JAIN P
ARCH-653-600,14,1,0,0,0,15,3.933,0,0,0,1,0,16,YAN W
ARCH-655-600,13,4,1,0,0,18,3.666,0,0,0,0,0,18,YAN W
ARCH-657-600,17,9,1,0,0,27,3.592,0,0,0,0,0,27,MIRANDA V
ARCH-660-600,10,0,0,0,0,10,4.000,0,0,0,0,0,10,PENTECOST A
ARCH-664-600,12,0,0,0,0,12,4.000,0,0,0,0,0,12,AITANI K
ARCH-675-600,6,3,0,0,0,9,3.666,0,0,0,0,0,9,LU Z
ARCH-677-600,7,5,1,0,0,13,3.461,0,0,0,0,0,13,TASSINARY L
ENDS-101-201,24,0,0,0,0,24,4.000,0,0,0,0,0,24,HILL R
ENDS-101-202,24,1,0,0,0,25,3.960,0,0,0,0,0,25,HILL R
