Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
CEHD-603-600,7,3,1,0,0,11,3.545,0,1,0,0,0,12,GOODSON P
DEPARTMENT TOTAL:,7,3,1,0,0,11,3.545,0,1,0,0,0,12,
EDAD-601-600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,HAYNES DAVISON C
EDAD-603-600,9,11,0,0,0,20,3.450,0,0,0,0,0,20,PONJUAN L
EDAD-605-700,21,7,0,0,0,28,3.750,0,0,0,0,0,28,IRBY B
EDAD-605-701,12,0,0,0,0,12,4.000,0,0,0,0,0,12,LUEVANOS E
EDAD-610-600,19,0,0,0,0,19,4.000,0,0,0,0,0,19,BROWN J
EDAD-624-700,15,0,1,0,0,16,3.875,0,0,0,0,0,16,SMITH K
EDAD-627-600,9,0,0,0,0,9,4.000,0,0,0,0,0,9,LECHUGA V
EDAD-631-600,16,0,0,0,0,16,4.000,0,0,0,0,0,16,BAILEY K
EDAD-635-700,23,3,0,0,0,26,3.884,2,0,0,0,0,28,WEBB-JOHNSON G
EDAD-638-700,21,3,0,0,0,24,3.875,2,0,0,0,3,29,WEBB-JOHNSON G
EDAD-639-601,13,2,0,0,0,15,3.866,0,0,0,0,0,15,LECHUGA V
EDAD-639-602,9,2,0,0,0,11,3.818,1,0,0,0,0,12,FAHRENWALD C
EDAD-639-700,12,0,0,0,0,12,4.000,0,0,0,0,0,12,FAHRENWALD C
EDAD-650-600,10,0,0,0,0,10,4.000,0,0,0,0,0,10,STANLEY C
EDAD-651-600,12,1,0,0,0,13,3.923,0,0,0,0,0,13,POENITZSCH N
EDAD-653-601,10,0,0,0,0,10,4.000,1,0,0,0,0,11,MUSOBA G
EDAD-655-600,17,2,0,0,0,19,3.894,1,0,0,0,0,20,STANLEY C
EDAD-669-600,16,0,0,0,0,16,4.000,0,0,0,0,0,16,HAYNES DAVISON C
EDAD-683-600,5,0,0,0,0,5,4.000,0,0,0,0,0,5,BAILEY K
EDAD-683-601,8,3,0,0,0,11,3.774,1,0,0,0,0,12,BAILEY K
EDAD-687-700,27,19,0,0,0,46,3.586,0,0,0,0,1,47,MADSEN J
EDAD-688-600,7,3,0,0,0,10,3.700,0,0,0,0,0,10,BOWEN D
EHRD-203-501,29,7,2,0,0,38,3.710,0,0,0,0,0,38,MENDOZA DIAZ N
EHRD-203-502,33,4,1,1,1,40,3.675,0,0,0,0,0,40,CHAKRABORTY M
EHRD-203-598,30,7,3,0,0,40,3.675,1,0,0,0,0,41,MENDOZA DIAZ N
EHRD-210-500,22,7,3,0,0,32,3.593,0,0,0,0,0,32,MCNAUGHTEN D
EHRD-210-597,35,0,0,0,0,35,4.000,0,0,0,0,0,35,STOWE C
EHRD-315-500,17,3,4,1,0,25,3.440,0,0,0,0,0,25,MARK C
EHRD-315-597,25,4,1,0,1,31,3.677,0,0,0,0,0,31,MARK C
EHRD-371-902,31,0,0,0,0,31,4.000,0,0,0,1,0,32,SANTOS R
EHRD-371-920,17,13,2,1,0,33,3.393,0,0,0,1,0,34,SANTOS R
EHRD-371-999,13,7,4,0,5,29,2.793,0,0,0,5,0,34,SANTOS R
EHRD-372-569,30,7,1,0,0,38,3.763,0,0,0,1,0,39,MUYIA M
EHRD-372-597,29,5,3,0,1,38,3.605,0,0,0,2,0,40,MUYIA M
EHRD-372-598,27,6,1,1,2,37,3.486,1,0,0,0,0,38,MUYIA M
EHRD-374-599,18,14,3,0,3,38,3.157,0,0,0,2,0,40,MUYIA M
EHRD-391-501,7,11,7,2,2,29,2.655,0,0,0,0,0,29,SANDLIN J
EHRD-391-502,13,10,5,1,1,30,3.100,0,0,0,6,0,36,SANDLIN J
EHRD-391-599,9,12,9,3,1,34,2.735,0,0,0,2,0,36,REED K
EHRD-405-599,40,0,0,0,0,40,4.000,0,0,0,0,0,40,STOWE C
EHRD-408-500,18,9,1,0,0,28,3.607,1,0,0,1,0,30,PONJUAN L
EHRD-413-500,26,1,0,0,0,27,3.962,0,0,0,0,0,27,HUTCHINS N
EHRD-413-501,18,7,2,0,0,27,3.592,0,0,0,0,0,27,MCDONALD W
EHRD-477-500,6,24,4,1,0,35,3.000,0,0,0,1,0,36,SWEENEY D
EHRD-477-599,27,8,1,0,0,36,3.722,0,0,0,0,0,36,SMITH B
EHRD-481-500,31,5,1,0,0,37,3.810,0,0,0,0,0,37,FOWLER R
EHRD-481-501,37,2,3,0,1,43,3.720,0,0,0,0,0,43,FOWLER R
EHRD-490-901,11,10,5,1,1,28,3.035,0,0,0,0,0,28,SANDLIN J
EHRD-490-920,9,5,0,0,0,14,3.642,0,0,0,0,0,14,BOWEN D
EHRD-490-921,11,17,3,0,1,32,3.156,0,0,0,1,0,33,SANDLIN J
EHRD-601-600,12,2,0,0,0,14,3.857,0,0,0,1,0,15,WANG J
EHRD-603-700,18,0,0,0,0,18,4.000,0,0,0,0,0,18,DOOLEY L
EHRD-607-600,5,1,0,0,0,6,3.833,0,0,0,0,0,6,WANG J
EHRD-612-700,23,2,0,0,0,25,3.920,0,0,0,0,0,25,DOOLEY L
EHRD-613-600,17,2,0,0,0,19,3.894,0,0,0,0,0,19,SHEHANE M
