Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
PHAR-605-300,69,4,0,0,0,73,3.945,0,0,0,0,73,JOSEPH M
PHAR-605-301,38,0,0,0,0,38,4.000,0,0,0,0,38,JOSEPH M
PHAR-610-300,30,35,8,0,0,73,3.301,0,0,0,0,73,MAJETI R
PHAR-610-301,19,18,1,0,0,38,3.473,0,0,0,0,38,MAJETI R
PHAR-626-300,13,37,23,0,0,73,2.863,0,0,0,0,73,BUSTAMANTE J
PHAR-626-301,13,19,5,1,0,38,3.157,0,0,0,0,38,BUSTAMANTE J
PHAR-627-300,21,39,13,0,0,73,3.109,0,0,0,0,73,KUMAR N
PHAR-627-301,18,16,4,0,0,38,3.368,0,0,0,0,38,KUMAR N
PHAR-641-300,24,31,17,1,0,73,3.068,0,0,0,0,73,RAHMAN Z
PHAR-641-301,15,18,4,1,0,38,3.236,0,0,0,0,38,RAHMAN Z
PHAR-656-300,16,35,21,1,0,73,2.904,0,0,0,0,73,MILLER M
PHAR-656-301,9,23,5,1,0,38,3.052,0,0,0,0,38,MILLER M
PHAR-671-300,72,1,0,0,0,73,3.986,0,0,0,0,73,OFILI T
PHAR-671-301,37,0,1,0,0,38,3.947,0,0,0,0,38,OFILI T
PHAR-672-300,21,30,16,4,1,72,2.916,1,0,0,0,73,LUKE J
PHAR-672-301,11,20,3,4,0,38,3.000,0,0,0,0,38,LUKE J
PHAR-710-300,26,28,9,0,1,64,3.218,0,0,0,0,64,FARRIS C
PHAR-710-301,24,11,5,0,0,40,3.475,0,0,0,0,40,FARRIS C
PHAR-711-300,10,30,19,4,0,63,2.730,0,0,0,1,64,HAY H
PHAR-711-301,9,18,11,2,0,40,2.850,0,0,0,0,40,HAY H
PHAR-714-300,63,1,0,0,0,64,3.984,0,0,0,0,64,DIEC S
PHAR-714-301,39,1,0,0,0,40,3.975,0,0,0,0,40,DIEC S
PHAR-721-300,13,29,17,4,0,63,2.809,1,0,0,0,64,PANAHI L
PHAR-721-301,13,15,10,2,0,40,2.975,0,0,0,0,40,PANAHI L
PHAR-741-300,19,30,14,1,0,64,3.046,0,0,0,0,64,PALAKURTHI S
PHAR-741-301,15,19,6,0,0,40,3.225,0,0,0,0,40,PALAKURTHI S
PHAR-742-300,13,29,22,0,0,64,2.859,0,0,0,0,64,KIM D
PHAR-742-301,17,13,10,0,0,40,3.175,0,0,0,0,40,KIM D
PHAR-764-300,5,0,0,0,0,5,4.000,0,0,0,0,5,LUKE J
PHAR-766-300,9,0,0,0,0,9,4.000,0,0,0,0,9,JOSEPH M
PHAR-766-301,9,0,0,0,0,9,4.000,0,0,0,0,9,JOSEPH M
PHAR-771-300,17,0,0,0,0,17,4.000,0,0,0,0,17,EVERETT-HOUSER J
PHAR-771-301,5,0,0,0,0,5,4.000,0,0,0,0,5,EVERETT-HOUSER J
PHAR-777-300,60,3,1,0,0,64,3.921,0,0,0,0,64,HOLDER E
PHAR-777-301,32,8,0,0,0,40,3.800,0,0,0,0,40,HOLDER E
PHAR-789-303,7,0,0,0,0,7,4.000,0,0,0,0,7,PATEL P
PHAR-789-304,6,0,0,0,0,6,4.000,0,0,0,0,6,JOSEPH M
PHAR-789-307,9,0,1,0,0,10,3.800,1,0,0,0,12,DANIELS L
PHAR-789-308,4,5,0,0,0,9,3.444,0,0,0,0,9,DANIELS L
PHAR-810-300,25,38,10,0,0,73,3.205,0,0,0,0,73,PETERSON S
PHAR-810-301,17,21,3,0,0,41,3.341,0,0,0,1,42,PETERSON S
PHAR-811-300,8,36,27,2,0,73,2.684,0,0,0,0,73,ALYISMAIL H
PHAR-811-301,6,17,18,0,0,41,2.707,0,0,0,0,41,ALYISMAIL H
PHAR-814-300,60,13,0,0,0,73,3.821,0,0,0,0,73,BROWN A
PHAR-814-301,28,13,0,0,0,41,3.682,0,0,0,0,41,BROWN A
PHAR-841-300,54,17,2,0,0,73,3.712,0,0,0,0,73,HUTCHISON R
PHAR-841-301,27,12,2,0,0,41,3.609,0,0,0,0,41,HUTCHISON R
PHAR-842-300,15,47,11,0,0,73,3.054,0,0,0,0,73,CASTRO J
PHAR-842-301,6,27,8,0,0,41,2.951,0,0,0,0,41,CASTRO J
PHAR-872-300,39,30,4,0,0,73,3.479,0,0,0,0,73,MILLER M
PHAR-872-301,21,19,1,0,0,41,3.487,0,0,0,0,41,MILLER M
DEPARTMENT TOTAL:,1156,856,332,28,2,2374,3.184,3,0,0,2,2380,
COLLEGE TOTAL:,1156,856,332,28,2,2374,3.184,3,0,0,2,2380,
HPCH-603-697,2,5,1,0,0,8,3.125,0,0,0,0,8,TAI-SEALE T
DEPARTMENT TOTAL:,2,5,1,0,0,8,3.125,0,0,0,0,8,
COLLEGE TOTAL:,2,5,1,0,0,8,3.125,0,0,0,0,8,
