Section,A,B,C,D,F,Total A-F,GPA,I,S,U,Q,X,Total,Instructor
CHEN-204-501,4,12,2,0,0,18,3.111,0,0,0,0,0,18,SALAMA G
CHEN-204-502,3,8,5,1,0,17,2.764,0,0,0,0,0,17,SALAMA G
CHEN-304-500,7,9,6,0,0,22,3.045,0,0,0,0,0,22,KAKOSIMOS K
CHEN-320-500,13,9,2,0,0,24,3.458,0,0,0,0,0,24,AL-MOHANNADI D
CHEN-322-500,7,8,7,0,0,22,3.000,0,0,0,0,0,22,ABDALLA A
CHEN-324-500,5,13,2,0,0,20,3.150,0,0,0,0,0,20,ABDALLA A
CHEN-354-500,9,8,7,0,0,24,3.083,0,0,0,0,0,24,ABDEL-WAHAB A
CHEN-364-500,10,11,0,0,0,21,3.476,0,0,0,0,0,21,AL-RAWASHDEH M
CHEN-425-500,7,12,1,0,0,20,3.300,0,0,0,0,0,20,LINKE P
CHEN-432-500,8,1,0,0,0,9,3.888,0,0,0,0,0,9,SALAMA G
CHEN-461-500,9,8,4,0,0,21,3.238,0,0,0,0,0,21,NOUNOU M
CHEN-481-500,20,0,0,0,0,20,4.000,0,0,0,0,0,20,VECHOT L
CHEN-601-600,10,0,0,0,0,10,4.000,0,0,0,0,0,10,VECHOT L
CHEN-604-600,2,8,0,0,0,10,3.200,0,0,0,0,0,10,NOUNOU M
CHEN-623-600,3,9,0,0,0,12,3.250,0,0,0,0,0,12,ECONOMOU I
CHEN-655-600,4,2,0,0,0,6,3.666,0,0,0,0,0,6,VECHOT L
ANTH-201-500,25,10,3,0,1,39,3.487,0,0,0,3,0,42,ATHREYA S
ASCC-101-500,12,3,0,1,2,18,3.222,0,0,0,0,0,18,RUDD L
ASCC-289-501,4,15,3,0,1,23,2.913,0,0,0,0,0,23,ELSHEIKH A
ASCC-289-502,2,7,3,0,1,13,2.692,0,0,0,0,0,13,ABBAS N
ASCC-289-503,3,9,2,0,1,15,2.866,0,0,0,0,0,15,ELSHEIKH A
ASCC-289-504,12,1,2,0,1,16,3.437,0,0,0,0,0,16,HILLMAN S
ENGL-104-501,5,6,5,0,0,16,3.000,0,0,0,3,0,19,QUEEN M
ENGL-104-502,20,2,0,0,1,23,3.739,0,0,0,1,0,24,SCHMALSTIG A
ENGL-104-503,15,1,0,1,1,18,3.555,0,0,0,0,0,18,SCHMALSTIG A
